Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Scott Thompson,11.0,19.0,30.0,1.0,0.0,1.0,10.0,0.0,0.0,4.0,6.0,7.0,1.0,2.0,2.0,17.0,13.0,22.0,73.3,0.0,0.0,0.0,0.0,4.0,2.0,5.0,356.0,7.0,7.0,3.0,86.0,1,0
Patrick Dangerfield,16.0,13.0,29.0,5.0,1.0,2.0,5.0,2.0,0.0,7.0,8.0,1.0,2.0,1.0,0.0,16.0,13.0,19.0,65.5,1.0,0.0,1.0,0.0,2.0,6.0,9.0,559.0,2.0,6.0,0.0,84.0,1,3
Rory Sloane,10.0,17.0,27.0,4.0,0.0,0.0,5.0,0.0,1.0,6.0,5.0,2.0,0.0,1.0,1.0,15.0,13.0,19.0,70.4,0.0,0.0,4.0,0.0,1.0,4.0,7.0,307.0,3.0,8.0,4.0,80.0,1,0
Matt Crouch,11.0,14.0,25.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,5.0,2.0,0.0,1.0,11.0,14.0,16.0,64.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,346.0,6.0,1.0,1.0,73.0,1,0
Rory Atkins,12.0,12.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,0.0,1.0,6.0,17.0,21.0,87.5,0.0,0.0,3.0,0.0,1.0,1.0,4.0,365.0,2.0,7.0,0.0,81.0,1,0
Ricky Henderson,16.0,7.0,23.0,9.0,0.0,0.0,3.0,0.0,1.0,6.0,3.0,1.0,3.0,1.0,0.0,6.0,18.0,17.0,73.9,0.0,0.0,3.0,1.0,0.0,3.0,2.0,450.0,4.0,1.0,0.0,87.0,1,0
Jarryd Lyons,15.0,8.0,23.0,2.0,0.0,0.0,5.0,0.0,2.0,4.0,6.0,2.0,1.0,2.0,1.0,11.0,13.0,16.0,69.6,0.0,0.0,0.0,0.0,1.0,6.0,6.0,309.0,1.0,1.0,2.0,77.0,1,0
Rory Laird,13.0,10.0,23.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,19.0,18.0,78.3,0.0,0.0,1.0,0.0,0.0,0.0,5.0,395.0,5.0,7.0,0.0,85.0,1,0
Taylor Walker,15.0,6.0,21.0,10.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,6.0,0.0,3.0,1.0,8.0,13.0,11.0,52.4,2.0,5.0,2.0,1.0,0.0,0.0,10.0,518.0,7.0,1.0,2.0,90.0,1,1
Nathan Van Berlo,11.0,6.0,17.0,2.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,6.0,11.0,11.0,64.7,0.0,0.0,2.0,0.0,0.0,0.0,3.0,427.0,5.0,6.0,1.0,86.0,1,0
Brodie Smith,13.0,4.0,17.0,3.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,5.0,9.0,12.0,70.6,0.0,0.0,2.0,0.0,0.0,0.0,3.0,545.0,4.0,6.0,0.0,84.0,1,0
Eddie Betts,12.0,4.0,16.0,5.0,2.0,3.0,6.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,8.0,9.0,56.2,2.0,5.0,2.0,0.0,0.0,2.0,9.0,226.0,3.0,1.0,4.0,88.0,1,0
Sam Jacobs,12.0,2.0,14.0,3.0,0.0,0.0,4.0,38.0,1.0,4.0,4.0,2.0,0.0,3.0,1.0,9.0,5.0,10.0,71.4,1.0,0.0,2.0,0.0,1.0,3.0,7.0,328.0,5.0,4.0,0.0,88.0,1,0
Tom Lynch,10.0,4.0,14.0,5.0,1.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,13.0,8.0,57.1,0.0,2.0,1.0,0.0,0.0,1.0,5.0,158.0,3.0,2.0,2.0,93.0,1,0
Riley Knight,5.0,6.0,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,7.0,7.0,63.6,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,2.0,2.0,2.0,61.0,1,0
Josh Jenkins,8.0,2.0,10.0,6.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,4.0,6.0,7.0,70.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,242.0,2.0,0.0,0.0,86.0,1,0
Charlie Cameron,8.0,1.0,9.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,4.0,5.0,55.6,1.0,1.0,1.0,0.0,0.0,1.0,4.0,153.0,5.0,0.0,2.0,77.0,1,0
Luke Brown,7.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,7.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,1.0,3.0,0.0,84.0,1,0
Kyle Hartigan,4.0,4.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,6.0,75.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,119.0,1.0,5.0,0.0,94.0,1,0
Jake Lever,4.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,85.7,1.0,0.0,10.0,0.0,0.0,0.0,1.0,38.0,1.0,4.0,0.0,97.0,1,0
David MacKay,4.0,2.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,0.0,2.0,2.0,24.0,1,0
Daniel Talia,5.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,83.3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,1.0,3.0,0.0,95.0,1,0
Shaun Grigg,13.0,10.0,23.0,6.0,1.0,1.0,3.0,2.0,0.0,2.0,4.0,1.0,4.0,0.0,0.0,8.0,12.0,14.0,60.9,0.0,1.0,2.0,0.0,2.0,2.0,5.0,398.0,5.0,2.0,1.0,84.0,0,0
Bachar Houli,19.0,4.0,23.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,6.0,3.0,1.0,7.0,13.0,17.0,73.9,0.0,0.0,2.0,1.0,0.0,2.0,2.0,573.0,9.0,6.0,0.0,85.0,0,0
Taylor Hunt,16.0,6.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,6.0,1.0,0.0,4.0,18.0,14.0,63.6,0.0,0.0,1.0,0.0,0.0,1.0,2.0,266.0,6.0,2.0,0.0,81.0,0,0
Dustin Martin,14.0,7.0,21.0,4.0,3.0,0.0,7.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,9.0,13.0,18.0,85.7,1.0,1.0,2.0,0.0,0.0,1.0,8.0,545.0,3.0,1.0,1.0,85.0,0,2
Anthony Miles,5.0,16.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,1.0,4.0,2.0,13.0,9.0,18.0,85.7,0.0,0.0,0.0,0.0,1.0,5.0,4.0,84.0,0.0,0.0,0.0,87.0,0,0
Kane Lambert,8.0,11.0,19.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,3.0,10.0,10.0,14.0,73.7,0.0,0.0,0.0,0.0,0.0,2.0,6.0,201.0,4.0,5.0,1.0,91.0,0,0
