Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jarryd Lyons,14.0,14.0,28.0,3.0,1.0,0.0,2.0,0.0,1.0,5.0,6.0,2.0,3.0,2.0,0.0,15.0,11.0,19.0,67.9,1.0,0.0,0.0,0.0,4.0,2.0,7.0,337.0,3.0,4.0,0.0,80.0,0,0
Lachie Neale,8.0,16.0,24.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,3.0,2.0,0.0,0.0,13.0,10.0,18.0,75.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,300.0,4.0,3.0,0.0,84.0,0,0
Daniel Rich,21.0,2.0,23.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0,0.0,2.0,14.0,14.0,60.9,0.0,0.0,4.0,0.0,0.0,0.0,1.0,641.0,6.0,6.0,0.0,84.0,0,0
Dayne Zorko,15.0,7.0,22.0,6.0,1.0,2.0,6.0,0.0,0.0,6.0,4.0,6.0,2.0,1.0,5.0,8.0,11.0,15.0,68.2,0.0,1.0,1.0,0.0,2.0,2.0,7.0,445.0,5.0,4.0,2.0,82.0,0,0
Hugh McCluggage,14.0,4.0,18.0,5.0,1.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,15.0,12.0,66.7,0.0,1.0,0.0,0.0,1.0,1.0,6.0,335.0,5.0,2.0,1.0,86.0,0,0
Lincoln McCarthy,11.0,5.0,16.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,12.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,189.0,5.0,3.0,0.0,82.0,0,0
Jarrod Berry,10.0,6.0,16.0,3.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,4.0,10.0,11.0,68.8,0.0,0.0,1.0,0.0,0.0,1.0,6.0,253.0,2.0,3.0,0.0,78.0,0,0
Zac Bailey,13.0,3.0,16.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,2.0,8.0,0.0,2.0,5.0,11.0,8.0,9.0,56.2,0.0,0.0,0.0,0.0,1.0,1.0,4.0,573.0,7.0,2.0,0.0,76.0,0,0
Callum Ah Chee,6.0,6.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,2.0,8.0,4.0,10.0,83.3,0.0,0.0,2.0,0.0,0.0,0.0,2.0,258.0,6.0,7.0,1.0,87.0,0,0
Oscar McInerney,7.0,5.0,12.0,3.0,1.0,1.0,2.0,24.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,8.0,5.0,9.0,75.0,2.0,1.0,7.0,0.0,2.0,0.0,6.0,258.0,3.0,2.0,0.0,80.0,0,0
Jack Payne,6.0,6.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,8.0,9.0,75.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,211.0,2.0,4.0,0.0,93.0,0,0
Grant Birchall,8.0,3.0,11.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,9.0,81.8,0.0,0.0,4.0,0.0,0.0,0.0,6.0,203.0,1.0,2.0,0.0,80.0,0,0
Harris Andrews,8.0,3.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,6.0,3.0,8.0,72.7,1.0,0.0,11.0,0.0,0.0,0.0,1.0,151.0,2.0,7.0,0.0,96.0,0,0
Harry Sharp,8.0,3.0,11.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,5.0,7.0,6.0,54.5,0.0,0.0,2.0,0.0,0.0,0.0,1.0,290.0,4.0,5.0,0.0,81.0,0,0
Mitch Robinson,8.0,2.0,10.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,4.0,6.0,5.0,50.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,281.0,4.0,4.0,0.0,73.0,0,0
Joe Daniher,8.0,2.0,10.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,7.0,4.0,5.0,50.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,302.0,6.0,1.0,0.0,91.0,0,0
Charlie Cameron,7.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,5.0,5.0,7.0,70.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,207.0,0.0,1.0,0.0,77.0,0,0
Ryan Lester,5.0,4.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,6.0,8.0,88.9,1.0,0.0,5.0,0.0,0.0,0.0,1.0,53.0,2.0,5.0,1.0,76.0,0,0
Eric Hipwood,4.0,5.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,4.0,6.0,4.0,6.0,66.7,1.0,1.0,3.0,0.0,0.0,0.0,3.0,182.0,5.0,1.0,0.0,92.0,0,0
Brandon Starcevich,6.0,3.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,4.0,8.0,88.9,1.0,0.0,1.0,1.0,0.0,1.0,4.0,172.0,2.0,4.0,0.0,84.0,0,0
Tom Fullarton,4.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.0,1.0,1.0,0.0,74.0,0,0
Keidean Coleman,4.0,4.0,8.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,62.5,0.0,0.0,2.0,0.0,1.0,0.0,4.0,119.0,2.0,0.0,2.0,64.0,0,0
Callum Mills,14.0,15.0,29.0,8.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,1.0,0.0,7.0,21.0,25.0,86.2,0.0,2.0,3.0,0.0,0.0,3.0,10.0,416.0,6.0,3.0,0.0,84.0,1,3
Jake Lloyd,13.0,11.0,24.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,4.0,8.0,0.0,2.0,5.0,12.0,22.0,91.7,0.0,0.0,7.0,3.0,1.0,0.0,6.0,434.0,3.0,5.0,0.0,82.0,1,0
Luke Parker,11.0,12.0,23.0,5.0,2.0,0.0,3.0,0.0,1.0,2.0,3.0,6.0,0.0,1.0,0.0,7.0,16.0,15.0,65.2,1.0,2.0,2.0,0.0,1.0,2.0,8.0,241.0,5.0,0.0,0.0,74.0,1,0
Tom Hickey,12.0,11.0,23.0,3.0,0.0,0.0,1.0,24.0,1.0,5.0,9.0,3.0,2.0,3.0,2.0,14.0,9.0,19.0,82.6,0.0,0.0,6.0,0.0,5.0,4.0,7.0,400.0,5.0,5.0,0.0,82.0,1,1
Dane Rampe,16.0,6.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,6.0,7.0,3.0,4.0,8.0,11.0,17.0,77.3,0.0,0.0,3.0,0.0,0.0,1.0,7.0,502.0,6.0,10.0,0.0,95.0,1,0
James Rowbottom,9.0,13.0,22.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,3.0,1.0,0.0,4.0,0.0,13.0,9.0,17.0,77.3,0.0,0.0,1.0,0.0,2.0,1.0,11.0,191.0,3.0,6.0,2.0,62.0,1,0
Jordan Dawson,13.0,8.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,0.0,8.0,11.0,14.0,66.7,0.0,0.0,4.0,0.0,0.0,0.0,3.0,476.0,6.0,8.0,0.0,87.0,1,0
George Hewett,15.0,5.0,20.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,6.0,14.0,12.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,326.0,5.0,7.0,0.0,84.0,1,0
Chad Warner,10.0,9.0,19.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0,3.0,2.0,0.0,0.0,2.0,7.0,12.0,16.0,84.2,0.0,0.0,1.0,0.0,2.0,1.0,11.0,336.0,2.0,2.0,0.0,76.0,1,0
Errol Gulden,17.0,2.0,19.0,10.0,3.0,1.0,1.0,0.0,3.0,7.0,1.0,3.0,1.0,3.0,1.0,6.0,14.0,16.0,84.2,1.0,2.0,4.0,0.0,0.0,1.0,9.0,459.0,4.0,2.0,1.0,81.0,1,2
Josh P. Kennedy,8.0,9.0,17.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,7.0,0.0,0.0,1.0,10.0,6.0,6.0,35.3,0.0,2.0,0.0,0.0,2.0,0.0,4.0,170.0,5.0,1.0,0.0,72.0,1,0
Oliver Florent,8.0,8.0,16.0,3.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,5.0,4.0,1.0,3.0,8.0,11.0,14.0,87.5,0.0,0.0,4.0,0.0,1.0,1.0,3.0,242.0,2.0,4.0,0.0,79.0,1,0
Tom Papley,12.0,3.0,15.0,6.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,11.0,73.3,0.0,2.0,0.0,0.0,0.0,1.0,9.0,186.0,2.0,3.0,0.0,83.0,1,0
Nick Blakey,13.0,2.0,15.0,5.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,9.0,7.0,46.7,0.0,1.0,1.0,2.0,0.0,0.0,2.0,465.0,4.0,1.0,1.0,87.0,1,0
Isaac Heeney,12.0,1.0,13.0,8.0,3.0,2.0,1.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,11.0,11.0,84.6,2.0,4.0,1.0,0.0,0.0,0.0,10.0,329.0,2.0,0.0,1.0,85.0,1,0
Sam Wicks,6.0,6.0,12.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,7.0,9.0,75.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,194.0,1.0,1.0,1.0,85.0,1,0
Braeden Campbell,6.0,6.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,6.0,6.0,11.0,91.7,0.0,0.0,1.0,0.0,1.0,0.0,3.0,107.0,0.0,4.0,0.0,75.0,1,0
Tom McCartin,9.0,2.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,6.0,4.0,8.0,72.7,1.0,0.0,4.0,0.0,0.0,0.0,4.0,157.0,3.0,9.0,0.0,87.0,1,0
Logan McDonald,9.0,2.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,8.0,72.7,1.0,2.0,2.0,0.0,0.0,0.0,6.0,184.0,2.0,1.0,0.0,72.0,1,0
Harry Cunningham,6.0,3.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,5.0,7.0,77.8,0.0,0.0,3.0,0.0,0.0,0.0,2.0,117.0,1.0,4.0,0.0,89.0,1,0
Hayden McLean,5.0,4.0,9.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,5.0,4.0,8.0,88.9,1.0,2.0,2.0,0.0,0.0,0.0,5.0,116.0,4.0,0.0,0.0,92.0,1,0
