Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Brayden Fiorini,21.0,11.0,32.0,4.0,1.0,0.0,3.0,0.0,0.0,5.0,5.0,6.0,2.0,2.0,0.0,11.0,21.0,20.0,62.5,0.0,0.0,2.0,0.0,2.0,3.0,2.0,585.0,8.0,3.0,0.0,77.0,0,2
David Swallow,15.0,10.0,25.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,6.0,2.0,0.0,4.0,14.0,14.0,16.0,64.0,1.0,1.0,4.0,0.0,3.0,5.0,5.0,444.0,3.0,1.0,1.0,81.0,0,0
Jarrod Harbrow,14.0,9.0,23.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0,2.0,9.0,13.0,16.0,69.6,0.0,0.0,1.0,0.0,0.0,1.0,2.0,264.0,6.0,9.0,0.0,83.0,0,0
Lachlan Weller,13.0,9.0,22.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,0.0,8.0,15.0,16.0,72.7,1.0,0.0,1.0,2.0,0.0,2.0,5.0,496.0,6.0,5.0,0.0,82.0,0,0
Jesse Joyce,12.0,9.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,2.0,7.0,14.0,16.0,76.2,1.0,0.0,8.0,0.0,0.0,0.0,3.0,373.0,3.0,9.0,0.0,90.0,0,0
Michael Barlow,10.0,10.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,1.0,8.0,13.0,15.0,75.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,213.0,4.0,6.0,0.0,80.0,0,0
Jarryd Lyons,14.0,6.0,20.0,3.0,1.0,2.0,4.0,0.0,2.0,5.0,5.0,3.0,2.0,0.0,0.0,9.0,12.0,12.0,60.0,1.0,1.0,1.0,0.0,0.0,5.0,6.0,494.0,5.0,2.0,1.0,79.0,0,0
Alex Sexton,11.0,8.0,19.0,4.0,4.0,0.0,4.0,0.0,0.0,6.0,3.0,4.0,0.0,1.0,2.0,8.0,11.0,17.0,89.5,0.0,1.0,0.0,2.0,2.0,1.0,8.0,440.0,3.0,1.0,2.0,91.0,0,1
Jack Bowes,14.0,5.0,19.0,3.0,1.0,1.0,3.0,0.0,0.0,7.0,6.0,1.0,2.0,2.0,0.0,10.0,10.0,13.0,68.4,1.0,1.0,3.0,0.0,3.0,3.0,7.0,345.0,2.0,2.0,2.0,71.0,0,0
Steven May,12.0,5.0,17.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,7.0,0.0,2.0,2.0,12.0,15.0,88.2,0.0,0.0,7.0,0.0,0.0,0.0,2.0,359.0,2.0,5.0,0.0,91.0,0,0
Touk Miller,3.0,12.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,7.0,11.0,11.0,73.3,0.0,0.0,3.0,0.0,1.0,2.0,4.0,55.0,3.0,5.0,1.0,83.0,0,0
Ben Ainsworth,5.0,10.0,15.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,9.0,11.0,73.3,0.0,1.0,0.0,0.0,1.0,0.0,5.0,118.0,1.0,2.0,2.0,77.0,0,0
Aaron Young,4.0,10.0,14.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,9.0,7.0,7.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,49.0,1.0,1.0,0.0,79.0,0,0
Jarrod Witts,6.0,8.0,14.0,2.0,0.0,0.0,4.0,31.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,6.0,7.0,8.0,57.1,0.0,1.0,7.0,0.0,2.0,1.0,1.0,76.0,4.0,2.0,1.0,85.0,0,0
Michael Rischitelli,7.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,9.0,6.0,54.5,0.0,0.0,2.0,0.0,0.0,0.0,1.0,218.0,5.0,2.0,0.0,72.0,0,0
