Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tim Kelly,16.0,13.0,29.0,4.0,1.0,0.0,3.0,0.0,3.0,6.0,6.0,4.0,3.0,2.0,1.0,13.0,16.0,26.0,89.7,0.0,0.0,0.0,0.0,2.0,4.0,10.0,528.0,4.0,2.0,0.0,84.0,1,Home,2
Andrew Gaff,18.0,8.0,26.0,11.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,6.0,21.0,18.0,69.2,0.0,3.0,2.0,0.0,0.0,1.0,7.0,358.0,4.0,4.0,0.0,95.0,1,Home,0
Elliot Yeo,10.0,12.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,6.0,0.0,1.0,2.0,9.0,13.0,13.0,59.1,0.0,0.0,2.0,0.0,4.0,2.0,5.0,313.0,3.0,2.0,0.0,80.0,1,Home,0
Luke Shuey,9.0,10.0,19.0,5.0,0.0,0.0,5.0,0.0,2.0,2.0,4.0,3.0,4.0,0.0,3.0,8.0,11.0,16.0,84.2,0.0,0.0,3.0,1.0,2.0,2.0,8.0,199.0,1.0,6.0,0.0,61.0,1,Home,0
Jackson Nelson,14.0,5.0,19.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,5.0,10.0,13.0,68.4,0.0,0.0,2.0,0.0,0.0,0.0,3.0,417.0,7.0,4.0,0.0,87.0,1,Home,0
Shannon Hurn,10.0,5.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,10.0,15.0,100.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,212.0,0.0,3.0,0.0,77.0,1,Home,0
Jack Redden,4.0,11.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,1.0,9.0,7.0,13.0,86.7,0.0,1.0,2.0,0.0,1.0,3.0,3.0,102.0,1.0,4.0,0.0,87.0,1,Home,0
Liam Ryan,13.0,2.0,15.0,8.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,9.0,60.0,2.0,1.0,1.0,0.0,0.0,1.0,9.0,215.0,3.0,0.0,0.0,84.0,1,Home,0
Dominic Sheed,10.0,4.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,12.0,6.0,42.9,0.0,0.0,0.0,0.0,1.0,1.0,2.0,258.0,5.0,0.0,1.0,77.0,1,Home,0
Oscar Allen,10.0,4.0,14.0,4.0,3.0,0.0,4.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,4.0,9.0,12.0,85.7,1.0,1.0,3.0,0.0,1.0,0.0,10.0,302.0,1.0,1.0,0.0,81.0,1,Home,1
Joshua Kennedy,10.0,3.0,13.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,6.0,7.0,10.0,76.9,2.0,5.0,0.0,0.0,0.0,0.0,9.0,289.0,5.0,0.0,1.0,92.0,1,Home,3
Bradley Sheppard,9.0,4.0,13.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,8.0,11.0,84.6,0.0,0.0,3.0,0.0,0.0,0.0,4.0,185.0,4.0,3.0,0.0,90.0,1,Home,0
Liam Duggan,11.0,2.0,13.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,4.0,9.0,8.0,61.5,1.0,0.0,1.0,0.0,0.0,0.0,3.0,134.0,5.0,4.0,0.0,85.0,1,Home,0
Jamie Cripps,3.0,8.0,11.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,4.0,8.0,10.0,90.9,1.0,1.0,2.0,0.0,0.0,0.0,9.0,108.0,2.0,1.0,1.0,87.0,1,Home,0
Josh Rotham,8.0,2.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,8.0,9.0,90.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,163.0,1.0,1.0,0.0,86.0,1,Home,0
Tom Barrass,7.0,2.0,9.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,9.0,100.0,2.0,0.0,7.0,0.0,0.0,0.0,4.0,212.0,0.0,5.0,0.0,83.0,1,Home,0
Tom Cole,5.0,4.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,88.9,0.0,0.0,1.0,1.0,0.0,2.0,2.0,140.0,1.0,3.0,0.0,85.0,1,Home,0
Nicholas Naitanui,3.0,5.0,8.0,0.0,1.0,1.0,1.0,24.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,6.0,3.0,6.0,75.0,0.0,0.0,4.0,0.0,2.0,1.0,4.0,82.0,1.0,1.0,0.0,58.0,1,Home,0
Jack Darling,5.0,2.0,7.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,5.0,71.4,2.0,1.0,2.0,0.0,0.0,0.0,3.0,128.0,1.0,0.0,1.0,91.0,1,Home,0
Jarrod Cameron,5.0,2.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,4.0,5.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0,1.0,1.0,0.0,72.0,1,Home,0
Jake Waterman,5.0,1.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,100.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,147.0,0.0,0.0,0.0,77.0,1,Home,0
Brayden Ainsworth,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.0,1.0,0.0,0.0,80.0,1,Home,0
Adam Treloar,12.0,10.0,22.0,3.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,5.0,2.0,2.0,1.0,11.0,13.0,10.0,45.5,0.0,0.0,0.0,0.0,1.0,2.0,5.0,417.0,5.0,1.0,0.0,82.0,0,Away,0
Taylor Adams,11.0,10.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,1.0,0.0,3.0,0.0,10.0,11.0,15.0,71.4,1.0,0.0,2.0,0.0,3.0,2.0,4.0,252.0,3.0,4.0,0.0,84.0,0,Away,0
Jack Crisp,14.0,4.0,18.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,9.0,9.0,14.0,77.8,1.0,0.0,1.0,0.0,0.0,2.0,2.0,297.0,0.0,6.0,0.0,84.0,0,Away,0
Isaac Quaynor,6.0,12.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,15.0,83.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,187.0,0.0,6.0,0.0,85.0,0,Away,0
Tom Phillips,7.0,9.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,5.0,12.0,13.0,81.2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,247.0,2.0,3.0,1.0,89.0,0,Away,0
Christopher Mayne,4.0,10.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,5.0,9.0,13.0,92.9,0.0,0.0,4.0,0.0,1.0,0.0,3.0,60.0,2.0,3.0,0.0,81.0,0,Away,0
Brayden Maynard,10.0,3.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,8.0,8.0,61.5,1.0,0.0,1.0,0.0,0.0,1.0,2.0,334.0,2.0,2.0,0.0,81.0,0,Away,0
Jaidyn Stephenson,6.0,7.0,13.0,3.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,12.0,9.0,69.2,0.0,1.0,2.0,0.0,0.0,0.0,2.0,162.0,2.0,1.0,0.0,91.0,0,Away,0
