Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Edward Curnow,19.0,3.0,22.0,4.0,1.0,1.0,9.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,9.0,12.0,12.0,54.5,0.0,1.0,0.0,0.0,1.0,1.0,6.0,389.0,4.0,5.0,1.0,87.0,0,0
Will Setterfield,12.0,10.0,22.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,11.0,11.0,13.0,59.1,0.0,0.0,0.0,0.0,1.0,1.0,3.0,251.0,3.0,4.0,1.0,74.0,0,0
Sam Walsh,9.0,13.0,22.0,4.0,1.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,8.0,14.0,18.0,81.8,0.0,0.0,1.0,0.0,0.0,1.0,3.0,258.0,4.0,4.0,1.0,91.0,0,0
Sam Docherty,13.0,6.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,0.0,9.0,8.0,17.0,89.5,0.0,0.0,2.0,0.0,0.0,1.0,3.0,290.0,3.0,5.0,1.0,78.0,0,0
Kade Simpson,13.0,5.0,18.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,4.0,11.0,14.0,77.8,0.0,0.0,4.0,0.0,0.0,0.0,2.0,292.0,4.0,4.0,0.0,82.0,0,0
Marc Murphy,9.0,9.0,18.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,6.0,11.0,13.0,72.2,0.0,1.0,0.0,0.0,0.0,3.0,2.0,116.0,2.0,3.0,1.0,80.0,0,0
Patrick Cripps,4.0,12.0,16.0,5.0,0.0,1.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,7.0,11.0,10.0,62.5,1.0,1.0,2.0,0.0,1.0,2.0,5.0,94.0,0.0,0.0,1.0,85.0,0,0
Zac Fisher,9.0,7.0,16.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,11.0,11.0,68.8,0.0,0.0,0.0,0.0,0.0,1.0,3.0,300.0,4.0,0.0,1.0,77.0,0,0
Jack Newnes,10.0,5.0,15.0,7.0,1.0,0.0,3.0,0.0,1.0,8.0,2.0,1.0,0.0,0.0,0.0,3.0,12.0,12.0,80.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,404.0,4.0,1.0,1.0,74.0,0,0
Michael Gibbons,9.0,5.0,14.0,3.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,11.0,6.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,174.0,5.0,1.0,0.0,75.0,0,0
