Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jack Steven,16.0,17.0,33.0,8.0,2.0,0.0,4.0,0.0,0.0,5.0,2.0,4.0,0.0,5.0,1.0,10.0,23.0,26.0,78.8,0.0,0.0,3.0,1.0,1.0,1.0,11.0,490.0,2.0,0.0,0.0,84.0,1,Home,3
Jack Steele,12.0,21.0,33.0,4.0,1.0,0.0,10.0,0.0,1.0,4.0,7.0,4.0,1.0,2.0,4.0,15.0,17.0,32.0,97.0,0.0,0.0,2.0,0.0,0.0,7.0,11.0,334.0,3.0,3.0,1.0,88.0,1,Home,0
Jack Billings,17.0,13.0,30.0,7.0,2.0,1.0,2.0,0.0,4.0,9.0,4.0,1.0,2.0,1.0,0.0,5.0,24.0,22.0,73.3,0.0,2.0,0.0,2.0,0.0,4.0,13.0,562.0,5.0,1.0,1.0,89.0,1,Home,2
Luke Dunstan,13.0,15.0,28.0,4.0,0.0,1.0,5.0,0.0,1.0,4.0,4.0,3.0,0.0,1.0,0.0,12.0,15.0,17.0,60.7,0.0,0.0,0.0,0.0,2.0,2.0,8.0,233.0,1.0,5.0,2.0,53.0,1,Home,0
David Armitage,14.0,13.0,27.0,5.0,0.0,2.0,6.0,0.0,0.0,7.0,2.0,3.0,1.0,1.0,0.0,12.0,16.0,18.0,66.7,0.0,0.0,1.0,0.0,2.0,0.0,7.0,404.0,4.0,3.0,0.0,83.0,1,Home,0
Shane Savage,19.0,6.0,25.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,21.0,19.0,76.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,533.0,7.0,5.0,0.0,87.0,1,Home,0
Jack Sinclair,12.0,13.0,25.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,9.0,15.0,16.0,64.0,0.0,0.0,1.0,3.0,1.0,1.0,10.0,370.0,4.0,7.0,0.0,91.0,1,Home,0
Edward Phillips,11.0,10.0,21.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,19.0,18.0,85.7,0.0,0.0,4.0,0.0,0.0,0.0,4.0,211.0,4.0,3.0,0.0,90.0,1,Home,0
Jarryn Geary,9.0,10.0,19.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,5.0,1.0,2.0,1.0,7.0,12.0,13.0,68.4,1.0,0.0,6.0,0.0,0.0,2.0,6.0,203.0,2.0,7.0,0.0,87.0,1,Home,0
Jimmy Webster,10.0,8.0,18.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,13.0,14.0,77.8,0.0,0.0,3.0,0.0,0.0,1.0,9.0,213.0,2.0,3.0,1.0,65.0,1,Home,0
Bailey Rice,9.0,9.0,18.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,4.0,0.0,4.0,14.0,14.0,77.8,0.0,0.0,3.0,0.0,0.0,1.0,6.0,257.0,2.0,5.0,0.0,75.0,1,Home,0
Jack Newnes,8.0,8.0,16.0,4.0,3.0,0.0,5.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,2.0,6.0,12.0,13.0,81.2,1.0,2.0,2.0,1.0,1.0,2.0,7.0,253.0,3.0,3.0,0.0,73.0,1,Home,0
Rowan Marshall,9.0,7.0,16.0,8.0,2.0,2.0,3.0,23.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,6.0,10.0,11.0,68.8,4.0,3.0,1.0,0.0,0.0,0.0,8.0,176.0,5.0,0.0,3.0,91.0,1,Home,0
Maverick Weller,8.0,7.0,15.0,4.0,1.0,1.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,4.0,11.0,13.0,86.7,0.0,1.0,0.0,0.0,1.0,0.0,4.0,307.0,2.0,1.0,2.0,81.0,1,Home,0
Tom Hickey,5.0,9.0,14.0,5.0,0.0,1.0,1.0,29.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,9.0,6.0,7.0,50.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,125.0,2.0,3.0,0.0,89.0,1,Home,0
Daniel McKenzie,7.0,6.0,13.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,9.0,11.0,84.6,0.0,0.0,3.0,0.0,0.0,0.0,4.0,112.0,0.0,5.0,0.0,86.0,1,Home,0
Jack Lonie,9.0,4.0,13.0,5.0,1.0,2.0,9.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4.0,7.0,9.0,69.2,0.0,2.0,0.0,0.0,0.0,1.0,8.0,254.0,1.0,1.0,5.0,78.0,1,Home,0
Jade Gresham,10.0,3.0,13.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,5.0,9.0,10.0,76.9,0.0,0.0,1.0,1.0,2.0,0.0,5.0,302.0,2.0,2.0,0.0,80.0,1,Home,0
Hunter Clark,6.0,7.0,13.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,69.2,0.0,0.0,2.0,0.0,0.0,2.0,4.0,143.0,1.0,2.0,1.0,66.0,1,Home,0
Tim Membrey,7.0,4.0,11.0,6.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,8.0,72.7,2.0,5.0,2.0,0.0,0.0,0.0,6.0,147.0,1.0,2.0,2.0,89.0,1,Home,0
Jake Carlisle,9.0,1.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,8.0,5.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,123.0,1.0,4.0,0.0,87.0,1,Home,0
Sam Gilbert,3.0,6.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,6.0,5.0,8.0,88.9,0.0,0.0,6.0,0.0,0.0,0.0,3.0,36.0,1.0,4.0,0.0,91.0,1,Home,0
Patrick Cripps,11.0,24.0,35.0,7.0,1.0,0.0,4.0,0.0,1.0,3.0,10.0,3.0,0.0,4.0,2.0,23.0,12.0,30.0,85.7,3.0,1.0,1.0,0.0,3.0,7.0,5.0,263.0,3.0,3.0,1.0,89.0,0,Away,1
Edward Curnow,15.0,16.0,31.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,7.0,7.0,6.0,0.0,2.0,10.0,20.0,22.0,71.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,249.0,6.0,2.0,0.0,91.0,0,Away,0
