Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Ben Cunnington,6.0,26.0,32.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,1.0,14.0,18.0,25.0,78.1,0.0,0.0,0.0,0.0,3.0,3.0,6.0,144.0,3.0,5.0,0.0,73.0,0,Home,0
Sam Gibson,17.0,13.0,30.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,9.0,21.0,19.0,63.3,0.0,0.0,3.0,0.0,1.0,1.0,8.0,346.0,1.0,4.0,1.0,86.0,0,Home,1
Jack Ziebell,17.0,7.0,24.0,5.0,1.0,0.0,7.0,0.0,0.0,3.0,3.0,8.0,2.0,2.0,2.0,14.0,14.0,12.0,50.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,266.0,11.0,7.0,0.0,82.0,0,Home,0
Marley Williams,5.0,19.0,24.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,3.0,0.0,0.0,9.0,14.0,19.0,79.2,0.0,0.0,5.0,1.0,0.0,2.0,8.0,377.0,3.0,5.0,0.0,86.0,0,Home,0
Luke McDonald,11.0,11.0,22.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,3.0,4.0,2.0,1.0,8.0,15.0,16.0,72.7,1.0,0.0,3.0,0.0,0.0,0.0,3.0,454.0,5.0,8.0,0.0,82.0,0,Home,0
Nathan Hrovat,13.0,8.0,21.0,3.0,1.0,0.0,3.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,6.0,16.0,17.0,81.0,0.0,0.0,2.0,3.0,0.0,4.0,5.0,326.0,3.0,3.0,1.0,66.0,0,Home,0
Shaun Atley,10.0,10.0,20.0,3.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0,1.0,1.0,2.0,0.0,3.0,16.0,17.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,432.0,1.0,2.0,0.0,87.0,0,Home,0
Trent Dumont,7.0,13.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,9.0,12.0,13.0,65.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,138.0,2.0,3.0,0.0,73.0,0,Home,0
Ryan Clarke,9.0,10.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,5.0,14.0,12.0,63.2,0.0,0.0,0.0,0.0,1.0,1.0,5.0,302.0,4.0,1.0,0.0,68.0,0,Home,0
Shaun Higgins,8.0,10.0,18.0,2.0,0.0,3.0,9.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,8.0,10.0,11.0,61.1,1.0,2.0,1.0,2.0,1.0,1.0,6.0,315.0,4.0,3.0,1.0,84.0,0,Home,0
