Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
David Zaharakis,18.0,15.0,33.0,8.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,0.0,7.0,24.0,26.0,78.8,0.0,0.0,1.0,0.0,0.0,0.0,3.0,246.0,5.0,4.0,0.0,86.0,1,Home,3
Zachary Merrett,16.0,16.0,32.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,6.0,2.0,2.0,1.0,0.0,11.0,18.0,25.0,78.1,0.0,0.0,0.0,0.0,2.0,4.0,5.0,326.0,2.0,5.0,1.0,81.0,1,Home,0
Dyson Heppell,16.0,12.0,28.0,6.0,1.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,0.0,16.0,13.0,14.0,50.0,1.0,0.0,1.0,0.0,2.0,3.0,5.0,361.0,4.0,4.0,0.0,88.0,1,Home,2
Jordan Ridley,16.0,9.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,0.0,5.0,20.0,20.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,266.0,4.0,4.0,0.0,79.0,1,Home,0
Brendon Goddard,16.0,8.0,24.0,10.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,4.0,21.0,18.0,75.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0,322.0,3.0,4.0,0.0,93.0,1,Home,0
Cale Hooker,10.0,11.0,21.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,7.0,16.0,76.2,4.0,0.0,6.0,1.0,0.0,0.0,4.0,203.0,2.0,15.0,0.0,98.0,1,Home,0
Jake Stringer,12.0,7.0,19.0,5.0,1.0,0.0,7.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0,10.0,11.0,57.9,2.0,3.0,3.0,0.0,0.0,1.0,5.0,426.0,5.0,1.0,1.0,88.0,1,Home,0
Devon Smith,11.0,7.0,18.0,4.0,0.0,2.0,10.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,2.0,8.0,11.0,11.0,61.1,0.0,0.0,1.0,1.0,0.0,3.0,5.0,247.0,4.0,4.0,2.0,85.0,1,Home,0
Orazio Fantasia,8.0,10.0,18.0,7.0,2.0,0.0,8.0,0.0,0.0,4.0,2.0,5.0,1.0,1.0,1.0,9.0,10.0,12.0,66.7,0.0,2.0,1.0,2.0,0.0,2.0,7.0,308.0,5.0,3.0,4.0,75.0,1,Home,0
Adam Saad,9.0,9.0,18.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0,13.0,15.0,83.3,0.0,0.0,1.0,5.0,0.0,0.0,2.0,345.0,2.0,6.0,0.0,81.0,1,Home,0
