Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Marcus Bontempelli,17.0,13.0,30.0,4.0,2.0,1.0,7.0,0.0,0.0,6.0,5.0,3.0,1.0,2.0,2.0,12.0,19.0,25.0,83.3,1.0,2.0,2.0,0.0,2.0,3.0,7.0,509.0,2.0,3.0,0.0,87.0,0.5,Home,3
Luke Dahlhaus,9.0,16.0,25.0,6.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,14.0,13.0,20.0,80.0,1.0,1.0,1.0,0.0,1.0,4.0,8.0,229.0,4.0,4.0,2.0,74.0,0.5,Home,0
Shane Biggs,16.0,9.0,25.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,7.0,1.0,0.0,9.0,15.0,19.0,76.0,1.0,0.0,4.0,1.0,0.0,0.0,2.0,372.0,7.0,10.0,0.0,78.0,0.5,Home,0
Lachlan Hunter,11.0,14.0,25.0,6.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,8.0,16.0,16.0,64.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,320.0,8.0,3.0,1.0,85.0,0.5,Home,0
Jason Johannisen,17.0,6.0,23.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,17.0,19.0,82.6,0.0,0.0,2.0,2.0,0.0,1.0,5.0,465.0,6.0,5.0,0.0,86.0,0.5,Home,0
Lin Jong,8.0,15.0,23.0,8.0,1.0,1.0,7.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0,11.0,12.0,15.0,65.2,3.0,2.0,2.0,1.0,3.0,1.0,6.0,179.0,5.0,3.0,0.0,73.0,0.5,Home,0
Matthew Boyd,13.0,8.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,5.0,14.0,14.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,7.0,393.0,7.0,3.0,0.0,84.0,0.5,Home,0
Liam Picken,15.0,6.0,21.0,6.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,4.0,3.0,1.0,11.0,9.0,16.0,76.2,2.0,2.0,0.0,0.0,0.0,1.0,8.0,397.0,4.0,4.0,1.0,78.0,0.5,Home,0
Robert Murphy,16.0,4.0,20.0,6.0,1.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,16.0,15.0,75.0,0.0,1.0,1.0,2.0,0.0,0.0,9.0,277.0,1.0,2.0,0.0,80.0,0.5,Home,0
Matthew Suckling,10.0,10.0,20.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,17.0,18.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,300.0,0.0,5.0,0.0,76.0,0.5,Home,0
Jackson Macrae,9.0,11.0,20.0,3.0,0.0,0.0,8.0,0.0,1.0,2.0,4.0,0.0,3.0,2.0,0.0,8.0,12.0,17.0,85.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,274.0,2.0,2.0,0.0,84.0,0.5,Home,0
Marcus Adams,9.0,11.0,20.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,9.0,13.0,14.0,70.0,2.0,0.0,6.0,0.0,0.0,0.0,3.0,310.0,5.0,9.0,0.0,92.0,0.5,Home,0
Thomas Liberatore,5.0,14.0,19.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,3.0,16.0,4.0,12.0,63.2,0.0,0.0,0.0,0.0,2.0,4.0,4.0,91.0,0.0,2.0,0.0,85.0,0.5,Home,0
Travis Cloke,11.0,7.0,18.0,7.0,3.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,10.0,9.0,12.0,66.7,1.0,2.0,1.0,0.0,0.0,0.0,9.0,271.0,2.0,1.0,1.0,81.0,0.5,Home,0
Caleb Daniel,11.0,7.0,18.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,15.0,11.0,61.1,0.0,0.0,3.0,0.0,0.0,0.0,2.0,225.0,4.0,1.0,1.0,79.0,0.5,Home,0
Easton Wood,10.0,6.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,10.0,13.0,81.2,5.0,0.0,5.0,0.0,0.0,0.0,3.0,203.0,2.0,8.0,0.0,83.0,0.5,Home,0
Jake Stringer,9.0,6.0,15.0,3.0,3.0,1.0,3.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,5.0,7.0,9.0,11.0,73.3,1.0,1.0,1.0,0.0,0.0,0.0,11.0,341.0,2.0,0.0,2.0,83.0,0.5,Home,0
Zaine Cordy,10.0,5.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,7.0,9.0,13.0,86.7,0.0,0.0,3.0,0.0,0.0,0.0,5.0,241.0,3.0,6.0,0.0,90.0,0.5,Home,0
Tom Campbell,7.0,7.0,14.0,1.0,0.0,1.0,6.0,33.0,1.0,7.0,3.0,3.0,0.0,3.0,1.0,6.0,5.0,8.0,57.1,0.0,0.0,2.0,0.0,0.0,3.0,8.0,187.0,2.0,1.0,0.0,79.0,0.5,Home,0
Fletcher Roberts,7.0,3.0,10.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,5.0,10.0,100.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,96.0,1.0,5.0,0.0,97.0,0.5,Home,0
Stewart Crameri,4.0,3.0,7.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,5.0,71.4,0.0,0.0,1.0,0.0,0.0,1.0,3.0,119.0,2.0,1.0,0.0,72.0,0.5,Home,0
Thomas Boyd,5.0,2.0,7.0,2.0,2.0,0.0,2.0,15.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,5.0,71.4,1.0,1.0,5.0,0.0,0.0,1.0,4.0,91.0,2.0,0.0,1.0,76.0,0.5,Home,0
Jake Lloyd,20.0,14.0,34.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,3.0,8.0,1.0,0.0,8.0,20.0,29.0,85.3,0.0,0.0,1.0,0.0,0.0,1.0,5.0,635.0,5.0,7.0,0.0,94.0,0.5,Away,0
Josh P. Kennedy,6.0,18.0,24.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,6.0,2.0,2.0,3.0,2.0,14.0,12.0,16.0,66.7,0.0,0.0,1.0,0.0,3.0,3.0,4.0,160.0,2.0,1.0,2.0,90.0,0.5,Away,0
Lance Franklin,18.0,4.0,22.0,11.0,4.0,3.0,4.0,0.0,1.0,10.0,1.0,7.0,1.0,1.0,4.0,6.0,16.0,12.0,54.5,2.0,3.0,2.0,0.0,0.0,1.0,11.0,610.0,8.0,3.0,1.0,93.0,0.5,Away,2
Luke Parker,12.0,9.0,21.0,4.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,11.0,10.0,11.0,52.4,2.0,1.0,0.0,0.0,2.0,2.0,5.0,273.0,8.0,3.0,3.0,84.0,0.5,Away,0
Zak Jones,9.0,11.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,3.0,1.0,3.0,7.0,12.0,15.0,75.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,365.0,4.0,3.0,0.0,87.0,0.5,Away,0
Kieren Jack,12.0,7.0,19.0,2.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,1.0,8.0,12.0,9.0,47.4,0.0,0.0,1.0,0.0,0.0,1.0,6.0,229.0,7.0,4.0,1.0,82.0,0.5,Away,0
Daniel Hannebery,7.0,12.0,19.0,2.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,7.0,12.0,14.0,73.7,0.0,1.0,0.0,0.0,1.0,2.0,5.0,264.0,3.0,1.0,3.0,84.0,0.5,Away,0
George Hewett,9.0,8.0,17.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,3.0,10.0,6.0,12.0,70.6,0.0,0.0,0.0,0.0,2.0,2.0,5.0,255.0,3.0,1.0,1.0,82.0,0.5,Away,0
Jeremy Laidler,8.0,8.0,16.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,3.0,12.0,13.0,81.2,0.0,1.0,3.0,0.0,1.0,0.0,2.0,261.0,3.0,4.0,0.0,75.0,0.5,Away,0
Nic Newman,6.0,10.0,16.0,4.0,1.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,12.0,15.0,93.8,0.0,1.0,2.0,0.0,0.0,0.0,4.0,276.0,1.0,4.0,2.0,72.0,0.5,Away,0
Will Hayward,11.0,5.0,16.0,3.0,0.0,1.0,6.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,8.0,9.0,12.0,75.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,455.0,4.0,2.0,4.0,87.0,0.5,Away,0
Sam Reid,9.0,6.0,15.0,5.0,6.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,8.0,7.0,9.0,60.0,2.0,4.0,5.0,0.0,0.0,0.0,8.0,237.0,3.0,1.0,0.0,90.0,0.5,Away,1
Harry Cunningham,8.0,7.0,15.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,0.0,7.0,9.0,8.0,53.3,0.0,0.0,1.0,0.0,0.0,0.0,2.0,209.0,5.0,3.0,1.0,80.0,0.5,Away,0
Callum Mills,10.0,5.0,15.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0,7.0,8.0,10.0,66.7,1.0,0.0,2.0,0.0,0.0,3.0,3.0,338.0,6.0,4.0,0.0,89.0,0.5,Away,0
Aliir Aliir,6.0,8.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,6.0,8.0,11.0,78.6,1.0,0.0,4.0,0.0,0.0,0.0,0.0,231.0,2.0,8.0,0.0,86.0,0.5,Away,0
Heath Grundy,3.0,10.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,10.0,11.0,84.6,1.0,0.0,8.0,0.0,0.0,0.0,2.0,65.0,1.0,4.0,0.0,94.0,0.5,Away,0
Oliver Florent,8.0,5.0,13.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,5.0,7.0,7.0,53.8,0.0,0.0,0.0,0.0,1.0,0.0,4.0,254.0,6.0,3.0,1.0,77.0,0.5,Away,0
Robbie Fox,2.0,11.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,9.0,3.0,7.0,53.8,0.0,0.0,0.0,0.0,1.0,0.0,3.0,60.0,0.0,2.0,1.0,82.0,0.5,Away,0
Nick Smith,9.0,3.0,12.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7.0,6.0,8.0,66.7,1.0,0.0,5.0,0.0,0.0,1.0,2.0,322.0,3.0,7.0,0.0,98.0,0.5,Away,0
Sam Naismith,4.0,6.0,10.0,1.0,0.0,0.0,5.0,25.0,0.0,0.0,5.0,5.0,2.0,2.0,4.0,12.0,0.0,8.0,80.0,1.0,0.0,2.0,0.0,3.0,2.0,4.0,33.0,2.0,4.0,0.0,82.0,0.5,Away,0
Harrison Marsh,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,5.0,6.0,85.7,0.0,0.0,4.0,0.0,0.0,0.0,0.0,102.0,1.0,3.0,0.0,83.0,0.5,Away,0
Kurt Tippett,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,0.0,0.0,10.0,0.5,Away,0
