Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Aaron Hall,26.0,4.0,30.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,12.0,0.0,0.0,5.0,18.0,21.0,70.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,771.0,9.0,5.0,0.0,85.0,0,0
Luke D-Uniacke,16.0,8.0,24.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,4.0,3.0,2.0,2.0,9.0,15.0,15.0,62.5,0.0,0.0,0.0,1.0,3.0,1.0,5.0,367.0,7.0,2.0,0.0,90.0,0,0
Jy Simpkin,6.0,16.0,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,4.0,10.0,13.0,18.0,81.8,0.0,0.0,1.0,0.0,3.0,1.0,3.0,156.0,3.0,1.0,0.0,84.0,0,0
Jed Anderson,10.0,9.0,19.0,2.0,1.0,0.0,4.0,0.0,0.0,2.0,3.0,8.0,1.0,0.0,4.0,9.0,11.0,12.0,63.2,0.0,0.0,3.0,0.0,1.0,2.0,5.0,243.0,4.0,5.0,1.0,78.0,0,0
Curtis Taylor,11.0,8.0,19.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,7.0,12.0,11.0,57.9,1.0,1.0,0.0,0.0,0.0,2.0,5.0,315.0,1.0,2.0,0.0,85.0,0,0
Tarryn Thomas,10.0,8.0,18.0,6.0,1.0,0.0,2.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,0.0,7.0,11.0,14.0,77.8,1.0,1.0,0.0,1.0,1.0,2.0,5.0,284.0,3.0,3.0,0.0,72.0,0,0
Jack Ziebell,12.0,5.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,3.0,5.0,9.0,11.0,64.7,1.0,0.0,3.0,0.0,0.0,1.0,1.0,255.0,4.0,6.0,0.0,79.0,0,0
Joshua Walker,13.0,4.0,17.0,4.0,0.0,0.0,2.0,7.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,7.0,10.0,12.0,70.6,1.0,0.0,3.0,0.0,0.0,2.0,4.0,374.0,4.0,5.0,0.0,86.0,0,0
Jaidyn Stephenson,13.0,4.0,17.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,14.0,11.0,64.7,0.0,1.0,3.0,0.0,0.0,1.0,4.0,254.0,3.0,1.0,0.0,76.0,0,0
Luke McDonald,11.0,5.0,16.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,2.0,3.0,13.0,11.0,68.8,1.0,0.0,3.0,0.0,0.0,0.0,3.0,343.0,4.0,2.0,0.0,84.0,0,0
Trent Dumont,13.0,3.0,16.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,14.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,340.0,2.0,2.0,0.0,78.0,0,0
Todd Goldstein,5.0,9.0,14.0,6.0,0.0,0.0,2.0,35.0,1.0,2.0,3.0,4.0,0.0,0.0,1.0,5.0,10.0,12.0,85.7,0.0,0.0,1.0,0.0,0.0,3.0,1.0,64.0,3.0,1.0,0.0,81.0,0,0
