Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Josh Caddy,19.0,5.0,24.0,12.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,6.0,16.0,19.0,79.2,0.0,1.0,2.0,0.0,0.0,1.0,4.0,445.0,4.0,7.0,0.0,83.0,1,Home,0
Dustin Martin,11.0,12.0,23.0,4.0,1.0,0.0,4.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,9.0,14.0,17.0,73.9,1.0,0.0,0.0,0.0,1.0,1.0,3.0,301.0,7.0,1.0,1.0,83.0,1,Home,0
Jayden Short,19.0,4.0,23.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,5.0,1.0,0.0,6.0,17.0,21.0,91.3,0.0,0.0,1.0,0.0,0.0,1.0,2.0,391.0,4.0,4.0,0.0,77.0,1,Home,0
Shai Bolton,16.0,7.0,23.0,8.0,1.0,2.0,4.0,0.0,2.0,5.0,3.0,4.0,0.0,0.0,1.0,7.0,16.0,14.0,60.9,0.0,2.0,0.0,1.0,1.0,2.0,9.0,497.0,5.0,1.0,1.0,85.0,1,Home,0
Bachar Houli,11.0,10.0,21.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,18.0,18.0,85.7,0.0,0.0,2.0,0.0,1.0,0.0,5.0,194.0,1.0,4.0,0.0,81.0,1,Home,0
Nathan Broad,18.0,3.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,6.0,14.0,18.0,85.7,4.0,0.0,3.0,2.0,1.0,0.0,3.0,514.0,2.0,5.0,0.0,94.0,1,Home,0
Jack Riewoldt,17.0,3.0,20.0,14.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,4.0,0.0,1.0,0.0,4.0,16.0,12.0,60.0,1.0,8.0,1.0,0.0,0.0,0.0,11.0,547.0,6.0,0.0,0.0,95.0,1,Home,3
Trent Cotchin,14.0,6.0,20.0,4.0,1.0,0.0,10.0,0.0,0.0,4.0,6.0,3.0,2.0,3.0,2.0,12.0,10.0,12.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,318.0,3.0,3.0,0.0,72.0,1,Home,0
Jack Graham,11.0,9.0,20.0,5.0,1.0,0.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,16.0,17.0,85.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,202.0,0.0,0.0,0.0,87.0,1,Home,0
Dion Prestia,10.0,9.0,19.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,11.0,9.0,15.0,78.9,0.0,0.0,3.0,0.0,2.0,1.0,4.0,229.0,2.0,3.0,1.0,74.0,1,Home,0
