Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tom Rockliff,20.0,11.0,31.0,4.0,1.0,1.0,6.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,10.0,18.0,18.0,58.1,0.0,0.0,0.0,0.0,2.0,0.0,7.0,410.0,6.0,4.0,0.0,88.0,1,Home,0
Oliver Wines,13.0,15.0,28.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,9.0,14.0,18.0,64.3,0.0,1.0,1.0,0.0,2.0,3.0,5.0,315.0,3.0,2.0,1.0,70.0,1,Home,2
Travis Boak,9.0,17.0,26.0,0.0,1.0,0.0,4.0,0.0,1.0,4.0,4.0,2.0,1.0,0.0,0.0,12.0,14.0,18.0,69.2,0.0,0.0,0.0,0.0,2.0,2.0,6.0,267.0,6.0,3.0,0.0,74.0,1,Home,3
Karl Amon,9.0,12.0,21.0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,8.0,13.0,12.0,57.1,0.0,1.0,2.0,0.0,0.0,3.0,6.0,234.0,3.0,3.0,0.0,81.0,1,Home,0
Brad Ebert,8.0,11.0,19.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,6.0,10.0,13.0,68.4,1.0,1.0,1.0,0.0,0.0,1.0,4.0,212.0,4.0,3.0,0.0,87.0,1,Home,1
Darcy B-Jones,15.0,4.0,19.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,4.0,1.0,4.0,1.0,7.0,11.0,13.0,68.4,0.0,0.0,1.0,0.0,1.0,3.0,5.0,409.0,3.0,6.0,0.0,89.0,1,Home,0
Riley Bonner,16.0,3.0,19.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,1.0,4.0,12.0,11.0,57.9,1.0,0.0,3.0,0.0,0.0,0.0,2.0,418.0,5.0,7.0,0.0,76.0,1,Home,0
Connor Rozee,6.0,12.0,18.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,8.0,9.0,10.0,55.6,0.0,1.0,1.0,0.0,0.0,2.0,6.0,85.0,4.0,4.0,1.0,75.0,1,Home,0
Hamish Hartlett,10.0,7.0,17.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,4.0,11.0,14.0,82.4,0.0,0.0,1.0,0.0,0.0,1.0,4.0,154.0,0.0,6.0,0.0,86.0,1,Home,0
Dan Houston,15.0,2.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,6.0,13.0,16.0,94.1,0.0,0.0,4.0,0.0,0.0,0.0,3.0,394.0,6.0,8.0,0.0,78.0,1,Home,0
Robbie Gray,8.0,7.0,15.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,9.0,10.0,66.7,0.0,1.0,2.0,0.0,0.0,1.0,6.0,170.0,3.0,1.0,2.0,89.0,1,Home,0
Trent McKenzie,13.0,1.0,14.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,8.0,11.0,78.6,1.0,0.0,2.0,0.0,0.0,1.0,1.0,432.0,3.0,5.0,0.0,90.0,1,Home,0
Steven Motlop,4.0,9.0,13.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,6.0,10.0,76.9,0.0,2.0,1.0,0.0,0.0,1.0,4.0,77.0,1.0,1.0,0.0,77.0,1,Home,0
Scott Lycett,5.0,7.0,12.0,1.0,0.0,1.0,3.0,22.0,0.0,1.0,2.0,2.0,2.0,4.0,1.0,7.0,5.0,9.0,75.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,203.0,3.0,2.0,0.0,80.0,1,Home,0
Sam P-Pepper,3.0,9.0,12.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,4.0,8.0,10.0,83.3,0.0,0.0,0.0,0.0,0.0,2.0,2.0,135.0,2.0,2.0,1.0,74.0,1,Home,0
Xavier Duursma,7.0,4.0,11.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,3.0,8.0,10.0,90.9,0.0,1.0,1.0,0.0,0.0,1.0,3.0,196.0,2.0,1.0,0.0,83.0,1,Home,0
Charlie Dixon,10.0,0.0,10.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,6.0,60.0,3.0,3.0,2.0,0.0,0.0,0.0,7.0,167.0,1.0,2.0,1.0,100.0,1,Home,0
