Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Daniel Rich,28.0,3.0,31.0,10.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,3.0,7.0,1.0,1.0,6.0,21.0,25.0,80.6,1.0,0.0,2.0,0.0,0.0,1.0,7.0,660.0,5.0,8.0,0.0,83.0,1,Home,3
Jarryd Lyons,21.0,8.0,29.0,9.0,1.0,0.0,2.0,0.0,1.0,9.0,6.0,1.0,2.0,1.0,0.0,11.0,18.0,25.0,86.2,1.0,1.0,1.0,0.0,3.0,3.0,11.0,402.0,2.0,3.0,0.0,84.0,1,Home,2
Hugh McCluggage,17.0,10.0,27.0,6.0,1.0,0.0,5.0,0.0,2.0,8.0,1.0,4.0,0.0,1.0,2.0,8.0,19.0,20.0,74.1,0.0,0.0,0.0,0.0,0.0,1.0,10.0,374.0,3.0,5.0,1.0,79.0,1,Home,1
Zac Bailey,14.0,12.0,26.0,7.0,0.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,7.0,19.0,16.0,61.5,0.0,2.0,1.0,0.0,2.0,2.0,8.0,305.0,3.0,1.0,1.0,78.0,1,Home,0
Mitch Robinson,15.0,9.0,24.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,6.0,5.0,3.0,0.0,12.0,11.0,14.0,58.3,0.0,0.0,1.0,0.0,0.0,5.0,4.0,515.0,7.0,4.0,0.0,81.0,1,Home,0
Grant Birchall,14.0,7.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,15.0,19.0,90.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,268.0,4.0,4.0,0.0,81.0,1,Home,0
Dayne Zorko,12.0,9.0,21.0,3.0,0.0,1.0,5.0,0.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,11.0,10.0,13.0,61.9,0.0,1.0,1.0,0.0,4.0,1.0,11.0,324.0,4.0,1.0,1.0,83.0,1,Home,0
Rhys Mathieson,11.0,7.0,18.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,1.0,13.0,7.0,12.0,66.7,1.0,0.0,0.0,0.0,3.0,2.0,6.0,270.0,5.0,1.0,0.0,74.0,1,Home,0
Harris Andrews,13.0,4.0,17.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,3.0,13.0,15.0,88.2,2.0,0.0,3.0,0.0,0.0,1.0,1.0,348.0,1.0,6.0,0.0,96.0,1,Home,0
Joe Daniher,13.0,3.0,16.0,7.0,2.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,3.0,1.0,0.0,6.0,10.0,11.0,68.8,3.0,2.0,4.0,0.0,1.0,0.0,8.0,455.0,3.0,2.0,0.0,91.0,1,Home,0
Marcus Adams,12.0,3.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,7.0,12.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,316.0,3.0,8.0,0.0,89.0,1,Home,0
Charlie Cameron,12.0,2.0,14.0,11.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,6.0,42.9,0.0,8.0,0.0,0.0,0.0,0.0,10.0,223.0,1.0,0.0,1.0,87.0,1,Home,0
Darcy Gardiner,9.0,3.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,6.0,7.0,9.0,75.0,1.0,0.0,8.0,0.0,0.0,0.0,3.0,183.0,4.0,6.0,0.0,85.0,1,Home,0
Callum Ah Chee,4.0,8.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,3.0,9.0,75.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,89.0,3.0,1.0,0.0,86.0,1,Home,0
Brandon Starcevich,7.0,5.0,12.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,9.0,10.0,83.3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,136.0,3.0,3.0,0.0,80.0,1,Home,0
