Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Kieren Jack,11.0,19.0,30.0,2.0,0.0,0.0,5.0,0.0,3.0,2.0,6.0,1.0,3.0,0.0,0.0,18.0,13.0,19.0,63.3,0.0,0.0,1.0,1.0,0.0,6.0,8.0,286.0,4.0,6.0,0.0,86.0,1,Home,0
Tom Mitchell,12.0,16.0,28.0,4.0,0.0,1.0,8.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,1.0,9.0,18.0,21.0,75.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,222.0,3.0,1.0,1.0,79.0,1,Home,0
Lewis Jetta,20.0,7.0,27.0,7.0,0.0,2.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,7.0,20.0,19.0,70.4,0.0,0.0,0.0,0.0,0.0,1.0,6.0,492.0,3.0,4.0,0.0,84.0,1,Home,0
Daniel Hannebery,14.0,11.0,25.0,9.0,2.0,0.0,8.0,0.0,0.0,7.0,3.0,4.0,1.0,1.0,1.0,8.0,17.0,14.0,56.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,374.0,6.0,1.0,1.0,84.0,1,Home,2
Rhyce Shaw,15.0,9.0,24.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,5.0,20.0,20.0,83.3,1.0,0.0,2.0,3.0,0.0,0.0,4.0,338.0,3.0,7.0,1.0,83.0,1,Home,0
Luke Parker,10.0,14.0,24.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,7.0,4.0,0.0,0.0,1.0,9.0,14.0,17.0,70.8,0.0,0.0,0.0,1.0,3.0,4.0,7.0,373.0,4.0,0.0,1.0,84.0,1,Home,0
Ben McGlynn,12.0,11.0,23.0,7.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,1.0,8.0,15.0,19.0,82.6,0.0,2.0,0.0,0.0,1.0,2.0,8.0,215.0,2.0,2.0,1.0,86.0,1,Home,0
Lance Franklin,18.0,4.0,22.0,7.0,7.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0,0.0,3.0,1.0,7.0,16.0,12.0,54.5,2.0,5.0,1.0,0.0,0.0,0.0,11.0,512.0,8.0,1.0,2.0,88.0,1,Home,3
Josh P. Kennedy,11.0,11.0,22.0,2.0,0.0,0.0,6.0,0.0,1.0,4.0,6.0,4.0,1.0,1.0,2.0,12.0,10.0,13.0,59.1,0.0,0.0,0.0,0.0,2.0,4.0,5.0,323.0,5.0,2.0,1.0,84.0,1,Home,0
Adam Goodes,14.0,7.0,21.0,9.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,8.0,13.0,14.0,66.7,1.0,2.0,0.0,0.0,0.0,1.0,7.0,390.0,3.0,1.0,0.0,90.0,1,Home,1
