Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Brandon Ellis,12.0,6.0,18.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,5.0,14.0,11.0,61.1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,407.0,4.0,4.0,0.0,82.0,0.5,0
Lachlan Weller,10.0,8.0,18.0,1.0,2.0,1.0,3.0,0.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,8.0,10.0,15.0,83.3,0.0,0.0,1.0,0.0,0.0,3.0,5.0,398.0,1.0,2.0,0.0,83.0,0.5,1
Hugh Greenwood,11.0,7.0,18.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,8.0,5.0,0.0,0.0,1.0,13.0,5.0,9.0,50.0,1.0,1.0,1.0,0.0,6.0,2.0,3.0,220.0,6.0,0.0,0.0,78.0,0.5,3
Jack Bowes,13.0,3.0,16.0,4.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,6.0,9.0,14.0,87.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,360.0,1.0,7.0,0.0,83.0,0.5,0
Noah Anderson,9.0,6.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,6.0,10.0,8.0,53.3,0.0,0.0,1.0,0.0,1.0,3.0,4.0,206.0,4.0,3.0,0.0,73.0,0.5,0
Izak Rankine,10.0,4.0,14.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,10.0,4.0,6.0,42.9,1.0,1.0,0.0,0.0,0.0,3.0,4.0,249.0,3.0,1.0,0.0,85.0,0.5,0
David Swallow,6.0,7.0,13.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,8.0,5.0,9.0,69.2,0.0,1.0,0.0,0.0,2.0,1.0,3.0,116.0,3.0,1.0,0.0,75.0,0.5,0
Brayden Fiorini,10.0,3.0,13.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,6.0,6.0,10.0,76.9,0.0,1.0,0.0,0.0,0.0,0.0,4.0,291.0,2.0,6.0,0.0,80.0,0.5,0
Jarrod Witts,6.0,5.0,11.0,0.0,0.0,0.0,2.0,31.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,6.0,4.0,7.0,63.6,0.0,0.0,4.0,0.0,1.0,1.0,3.0,190.0,3.0,2.0,1.0,92.0,0.5,0
Touk Miller,7.0,4.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,5.0,3.0,1.0,0.0,1.0,7.0,5.0,5.0,45.5,0.0,0.0,3.0,0.0,2.0,3.0,3.0,179.0,3.0,0.0,0.0,82.0,0.5,0
Josh Corbett,7.0,4.0,11.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,8.0,7.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,257.0,3.0,0.0,0.0,86.0,0.5,0
Jack Lukosius,8.0,3.0,11.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,8.0,72.7,0.0,0.0,4.0,1.0,0.0,0.0,5.0,248.0,2.0,5.0,0.0,89.0,0.5,0
Sam Day,7.0,3.0,10.0,6.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,5.0,4.0,8.0,80.0,2.0,3.0,2.0,0.0,0.0,1.0,4.0,203.0,5.0,1.0,0.0,80.0,0.5,0
Charlie Ballard,10.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,1.0,1.0,3.0,5.0,6.0,60.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,212.0,4.0,10.0,0.0,98.0,0.5,0
Ben Ainsworth,5.0,4.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,6.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,184.0,2.0,0.0,0.0,82.0,0.5,0
Sean Lemmens,5.0,3.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,2.0,4.0,4.0,6.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,124.0,4.0,1.0,4.0,69.0,0.5,0
Ben King,7.0,1.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,4.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,225.0,3.0,0.0,0.0,94.0,0.5,0
Sam Flanders,3.0,5.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,37.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,2.0,2.0,0.0,59.0,0.5,0
Jarrod Harbrow,6.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,5.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,2.0,1.0,139.0,2.0,1.0,0.0,85.0,0.5,0
Wil Powell,5.0,2.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,5.0,6.0,85.7,0.0,0.0,3.0,0.0,0.0,0.0,1.0,206.0,1.0,3.0,0.0,66.0,0.5,0
Connor Budarick,5.0,1.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175.0,1.0,3.0,0.0,85.0,0.5,0
Samuel Collins,3.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,100.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.0,96.0,0.5,0
Zachary Merrett,17.0,13.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,4.0,1.0,0.0,12.0,15.0,24.0,80.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,478.0,6.0,5.0,0.0,83.0,0.5,0
Dylan Shiel,16.0,10.0,26.0,4.0,0.0,1.0,4.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,11.0,14.0,17.0,65.4,0.0,0.0,0.0,1.0,3.0,3.0,6.0,287.0,0.0,2.0,0.0,76.0,0.5,0
Andrew McGrath,12.0,14.0,26.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,1.0,2.0,3.0,0.0,9.0,15.0,17.0,65.4,0.0,0.0,1.0,0.0,5.0,1.0,2.0,252.0,4.0,3.0,1.0,79.0,0.5,0
Jordan Ridley,20.0,3.0,23.0,10.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,8.0,14.0,21.0,91.3,2.0,0.0,4.0,1.0,0.0,1.0,7.0,360.0,1.0,9.0,0.0,78.0,0.5,0
Darcy Parish,13.0,7.0,20.0,2.0,0.0,1.0,8.0,0.0,1.0,4.0,2.0,3.0,1.0,1.0,0.0,9.0,11.0,11.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,332.0,4.0,4.0,1.0,81.0,0.5,0
Will Snelling,8.0,10.0,18.0,3.0,1.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,4.0,12.0,14.0,77.8,0.0,0.0,0.0,0.0,0.0,2.0,4.0,149.0,2.0,0.0,0.0,90.0,0.5,0
