Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Lachie Neale,18.0,13.0,31.0,8.0,0.0,6.0,3.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,13.0,19.0,18.0,58.1,1.0,3.0,2.0,0.0,2.0,2.0,13.0,568.0,3.0,7.0,2.0,98.0,1,3
Jarryd Lyons,18.0,6.0,24.0,2.0,0.0,0.0,4.0,0.0,1.0,8.0,5.0,6.0,1.0,1.0,4.0,13.0,9.0,12.0,50.0,1.0,0.0,2.0,0.0,1.0,4.0,9.0,398.0,5.0,5.0,3.0,83.0,1,0
Hugh McCluggage,18.0,6.0,24.0,6.0,1.0,5.0,2.0,0.0,1.0,7.0,4.0,2.0,0.0,2.0,0.0,13.0,12.0,13.0,54.2,1.0,2.0,1.0,0.0,0.0,4.0,12.0,479.0,5.0,3.0,0.0,87.0,1,1
Jarrod Berry,14.0,9.0,23.0,7.0,0.0,0.0,10.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,7.0,15.0,18.0,78.3,0.0,1.0,2.0,0.0,0.0,2.0,9.0,361.0,3.0,2.0,3.0,87.0,1,2
Mitch Robinson,13.0,4.0,17.0,4.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,2.0,1.0,0.0,12.0,5.0,14.0,82.4,2.0,1.0,2.0,1.0,1.0,2.0,5.0,465.0,3.0,7.0,0.0,76.0,1,0
Callum Ah Chee,9.0,5.0,14.0,4.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,8.0,57.1,0.0,1.0,1.0,0.0,0.0,0.0,4.0,183.0,1.0,6.0,0.0,82.0,1,0
Cameron Rayner,4.0,10.0,14.0,3.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,7.0,7.0,10.0,71.4,0.0,0.0,1.0,0.0,1.0,2.0,6.0,182.0,2.0,1.0,3.0,85.0,1,0
Zac Bailey,10.0,4.0,14.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,8.0,10.0,71.4,1.0,0.0,1.0,0.0,1.0,0.0,9.0,327.0,0.0,1.0,0.0,78.0,1,0
Daniel Rich,12.0,0.0,12.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10.0,83.3,1.0,0.0,4.0,0.0,0.0,0.0,5.0,322.0,1.0,2.0,0.0,83.0,1,0
Cameron E-Yolmen,9.0,3.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,1.0,2.0,0.0,0.0,5.0,6.0,9.0,75.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,241.0,1.0,0.0,1.0,78.0,1,0
