Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Tom Bell,17.0,10.0,27.0,3.0,2.0,1.0,6.0,2.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,11.0,15.0,21.0,77.8,0.0,1.0,1.0,1.0,0.0,3.0,5.0,558.0,2.0,1.0,0.0,93.0,0,3
Bryce Gibbs,13.0,10.0,23.0,3.0,0.0,0.0,8.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,9.0,13.0,17.0,73.9,0.0,1.0,2.0,1.0,2.0,1.0,7.0,337.0,4.0,3.0,1.0,82.0,0,0
Edward Curnow,9.0,14.0,23.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,9.0,15.0,18.0,78.3,1.0,0.0,2.0,0.0,0.0,1.0,6.0,214.0,4.0,5.0,0.0,91.0,0,0
Chris Judd,10.0,12.0,22.0,4.0,1.0,0.0,3.0,0.0,1.0,4.0,7.0,1.0,0.0,1.0,0.0,10.0,13.0,18.0,81.8,0.0,1.0,2.0,0.0,3.0,4.0,7.0,229.0,3.0,2.0,1.0,77.0,0,0
Dale Thomas,10.0,10.0,20.0,5.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,1.0,2.0,0.0,7.0,12.0,16.0,80.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,238.0,1.0,0.0,0.0,79.0,0,0
Sam Docherty,14.0,6.0,20.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,8.0,10.0,13.0,65.0,2.0,0.0,2.0,1.0,0.0,0.0,4.0,402.0,2.0,6.0,0.0,93.0,0,0
Kristian Jaksch,9.0,9.0,18.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,16.0,12.0,66.7,0.0,0.0,6.0,0.0,0.0,0.0,3.0,294.0,6.0,6.0,0.0,91.0,0,0
Patrick Cripps,6.0,12.0,18.0,1.0,1.0,0.0,2.0,4.0,1.0,3.0,7.0,0.0,1.0,1.0,0.0,13.0,6.0,17.0,94.4,0.0,0.0,1.0,0.0,3.0,3.0,6.0,240.0,0.0,2.0,0.0,76.0,0,0
Zach Tuohy,7.0,10.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,7.0,9.0,14.0,82.4,0.0,0.0,6.0,1.0,1.0,0.0,4.0,275.0,2.0,5.0,0.0,92.0,0,0
Marc Murphy,11.0,4.0,15.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,1.0,5.0,10.0,8.0,53.3,0.0,1.0,3.0,0.0,0.0,1.0,3.0,257.0,5.0,3.0,1.0,88.0,0,0
Andrejs Everitt,9.0,6.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,4.0,12.0,13.0,86.7,0.0,0.0,0.0,0.0,0.0,1.0,4.0,244.0,3.0,2.0,0.0,89.0,0,0
Sam Rowe,9.0,5.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,8.0,10.0,71.4,0.0,0.0,14.0,0.0,0.0,0.0,2.0,131.0,3.0,6.0,0.0,95.0,0,0
Andrew Walker,6.0,7.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,10.0,8.0,61.5,0.0,0.0,4.0,1.0,0.0,3.0,2.0,251.0,2.0,1.0,0.0,87.0,0,0
Blaine Boekhorst,7.0,6.0,13.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,5.0,9.0,11.0,84.6,0.0,1.0,0.0,0.0,0.0,2.0,3.0,103.0,1.0,2.0,1.0,85.0,0,0
Cameron Wood,7.0,5.0,12.0,1.0,0.0,0.0,3.0,32.0,0.0,1.0,6.0,5.0,3.0,0.0,1.0,7.0,5.0,4.0,33.3,0.0,0.0,5.0,0.0,3.0,3.0,3.0,199.0,4.0,0.0,0.0,81.0,0,0
Clem Smith,6.0,6.0,12.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,6.0,9.0,7.0,58.3,0.0,0.0,5.0,0.0,0.0,3.0,4.0,156.0,4.0,4.0,0.0,74.0,0,0
Levi Casboult,9.0,2.0,11.0,6.0,4.0,2.0,1.0,13.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,8.0,4.0,8.0,72.7,3.0,4.0,5.0,0.0,1.0,3.0,7.0,251.0,0.0,0.0,1.0,88.0,0,0
Dylan Buckley,7.0,3.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,1.0,1.0,3.0,7.0,7.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,150.0,4.0,3.0,0.0,55.0,0,0
Liam Jones,7.0,2.0,9.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,4.0,44.4,1.0,5.0,1.0,0.0,0.0,0.0,5.0,173.0,3.0,0.0,0.0,90.0,0,0
Dennis Armfield,6.0,2.0,8.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,6.0,4.0,50.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,201.0,2.0,0.0,1.0,91.0,0,0
Mark Whiley,3.0,4.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,5.0,6.0,85.7,0.0,0.0,1.0,0.0,1.0,2.0,1.0,54.0,1.0,0.0,1.0,81.0,0,0
Nicholas Graham,2.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,0.0,2.0,0.0,18.0,0,0
Dayne Beams,13.0,16.0,29.0,4.0,0.0,1.0,2.0,0.0,1.0,6.0,7.0,3.0,2.0,2.0,1.0,16.0,12.0,17.0,58.6,0.0,1.0,1.0,0.0,2.0,5.0,4.0,373.0,5.0,5.0,0.0,81.0,1,1
Jack Redden,14.0,9.0,23.0,3.0,0.0,0.0,10.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,1.0,6.0,17.0,15.0,65.2,0.0,1.0,3.0,0.0,1.0,4.0,4.0,361.0,5.0,1.0,0.0,87.0,1,0
Allen Christensen,12.0,10.0,22.0,3.0,1.0,1.0,4.0,0.0,3.0,6.0,3.0,3.0,1.0,2.0,1.0,10.0,13.0,17.0,77.3,0.0,0.0,1.0,0.0,0.0,3.0,11.0,324.0,3.0,2.0,1.0,79.0,1,0
Lewis Taylor,11.0,11.0,22.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,4.0,19.0,16.0,72.7,0.0,1.0,0.0,0.0,0.0,0.0,4.0,270.0,7.0,2.0,0.0,88.0,1,0
Stefan Martin,13.0,6.0,19.0,5.0,0.0,1.0,2.0,38.0,0.0,4.0,5.0,3.0,3.0,1.0,1.0,9.0,10.0,15.0,78.9,1.0,0.0,4.0,0.0,1.0,4.0,8.0,337.0,2.0,3.0,0.0,91.0,1,2
Tom Rockliff,9.0,10.0,19.0,2.0,1.0,0.0,9.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,6.0,13.0,14.0,73.7,1.0,1.0,1.0,0.0,2.0,3.0,4.0,279.0,3.0,0.0,2.0,89.0,1,0
Claye Beams,11.0,7.0,18.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,12.0,15.0,83.3,1.0,0.0,3.0,1.0,0.0,0.0,3.0,426.0,3.0,5.0,0.0,89.0,1,0
Mitch Robinson,11.0,5.0,16.0,7.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,8.0,9.0,13.0,81.2,0.0,0.0,0.0,1.0,0.0,3.0,4.0,340.0,1.0,6.0,1.0,87.0,1,0
Jed Adcock,7.0,6.0,13.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,10.0,12.0,92.3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,263.0,3.0,5.0,0.0,91.0,1,0
Ryan Lester,8.0,5.0,13.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,9.0,4.0,11.0,84.6,1.0,1.0,0.0,0.0,2.0,4.0,3.0,218.0,2.0,1.0,0.0,72.0,1,0
