Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Connor Blakely,20.0,9.0,29.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,10.0,17.0,22.0,75.9,2.0,0.0,2.0,0.0,1.0,3.0,0.0,399.0,7.0,4.0,0.0,85.0,0,Home,0
Lachie Neale,14.0,13.0,27.0,6.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,2.0,1.0,0.0,1.0,10.0,17.0,21.0,77.8,0.0,0.0,1.0,0.0,4.0,2.0,0.0,415.0,5.0,2.0,0.0,68.0,0,Home,0
Bradley Hill,14.0,11.0,25.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,5.0,22.0,19.0,76.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,393.0,6.0,3.0,0.0,81.0,0,Home,0
Nathan Fyfe,12.0,11.0,23.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,7.0,3.0,0.0,1.0,1.0,15.0,8.0,18.0,78.3,2.0,0.0,1.0,0.0,2.0,5.0,2.0,172.0,3.0,2.0,1.0,87.0,0,Home,0
Lachlan Weller,11.0,11.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,6.0,16.0,17.0,77.3,0.0,0.0,2.0,0.0,0.0,1.0,0.0,174.0,4.0,5.0,0.0,83.0,0,Home,0
David Mundy,14.0,7.0,21.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,9.0,12.0,13.0,61.9,0.0,0.0,0.0,0.0,1.0,2.0,4.0,374.0,5.0,2.0,0.0,80.0,0,Home,0
Stephen Hill,15.0,6.0,21.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,1.0,5.0,17.0,14.0,66.7,0.0,0.0,2.0,0.0,1.0,1.0,2.0,387.0,5.0,1.0,0.0,80.0,0,Home,0
Joel Hamling,10.0,11.0,21.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,9.0,11.0,17.0,81.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,117.0,2.0,10.0,0.0,94.0,0,Home,0
Shane Kersten,12.0,6.0,18.0,7.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,11.0,13.0,72.2,0.0,3.0,3.0,0.0,0.0,0.0,4.0,146.0,3.0,3.0,0.0,84.0,0,Home,0
Griffin Logue,9.0,6.0,15.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,11.0,13.0,86.7,0.0,0.0,5.0,0.0,0.0,0.0,2.0,156.0,1.0,6.0,0.0,68.0,0,Home,0
Hayden Crozier,8.0,6.0,14.0,7.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,4.0,10.0,10.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,163.0,3.0,2.0,0.0,82.0,0,Home,0
