Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dyson Heppell,14.0,17.0,31.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,13.0,17.0,17.0,54.8,0.0,0.0,0.0,0.0,2.0,2.0,5.0,338.0,7.0,3.0,2.0,79.0,1,2
Michael Hurley,24.0,5.0,29.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,4.0,23.0,22.0,75.9,1.0,0.0,2.0,0.0,0.0,1.0,5.0,532.0,5.0,9.0,0.0,92.0,1,3
Zachary Merrett,18.0,11.0,29.0,5.0,0.0,0.0,8.0,0.0,0.0,3.0,3.0,5.0,3.0,1.0,1.0,8.0,19.0,18.0,62.1,0.0,0.0,1.0,3.0,1.0,2.0,6.0,486.0,5.0,4.0,1.0,77.0,1,0
Brendon Goddard,17.0,11.0,28.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,5.0,0.0,0.0,5.0,21.0,25.0,89.3,0.0,1.0,0.0,1.0,0.0,5.0,6.0,424.0,4.0,4.0,0.0,91.0,1,0
David Zaharakis,12.0,16.0,28.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,2.0,1.0,0.0,6.0,24.0,24.0,85.7,0.0,0.0,1.0,1.0,0.0,1.0,6.0,317.0,5.0,5.0,0.0,88.0,1,0
David Myers,15.0,9.0,24.0,3.0,2.0,0.0,3.0,0.0,2.0,6.0,6.0,2.0,0.0,1.0,2.0,9.0,16.0,21.0,87.5,0.0,0.0,4.0,0.0,2.0,4.0,8.0,421.0,5.0,2.0,0.0,72.0,1,0
Cale Hooker,9.0,14.0,23.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,6.0,15.0,21.0,91.3,0.0,0.0,2.0,0.0,0.0,1.0,4.0,88.0,1.0,6.0,0.0,88.0,1,0
Darcy Parish,11.0,8.0,19.0,4.0,0.0,1.0,3.0,0.0,1.0,6.0,4.0,2.0,1.0,0.0,2.0,6.0,14.0,14.0,73.7,0.0,0.0,1.0,1.0,2.0,2.0,6.0,335.0,5.0,2.0,0.0,80.0,1,0
Devon Smith,9.0,8.0,17.0,0.0,0.0,1.0,11.0,0.0,0.0,4.0,2.0,3.0,1.0,3.0,0.0,8.0,10.0,10.0,58.8,0.0,0.0,2.0,2.0,1.0,1.0,6.0,237.0,5.0,2.0,1.0,85.0,1,0
Matt Guelfi,11.0,6.0,17.0,3.0,0.0,1.0,2.0,0.0,1.0,6.0,1.0,3.0,1.0,1.0,0.0,9.0,10.0,12.0,70.6,0.0,0.0,1.0,0.0,0.0,1.0,4.0,400.0,4.0,4.0,1.0,74.0,1,0
Tom Bellchambers,7.0,8.0,15.0,3.0,0.0,0.0,1.0,45.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,7.0,8.0,11.0,73.3,1.0,0.0,3.0,0.0,1.0,3.0,7.0,144.0,4.0,2.0,0.0,80.0,1,0
Andrew McGrath,8.0,7.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,13.0,86.7,0.0,0.0,2.0,1.0,0.0,0.0,4.0,107.0,1.0,6.0,0.0,81.0,1,0
Michael Hartley,8.0,6.0,14.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,9.0,13.0,92.9,1.0,0.0,8.0,0.0,0.0,0.0,4.0,59.0,0.0,9.0,0.0,94.0,1,0
Jake Stringer,11.0,2.0,13.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,2.0,9.0,5.0,7.0,53.8,0.0,2.0,1.0,0.0,1.0,1.0,6.0,234.0,3.0,2.0,1.0,84.0,1,0
Joshua Green,9.0,3.0,12.0,3.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,7.0,4.0,9.0,75.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,215.0,2.0,1.0,3.0,76.0,1,0
Mark Baguley,8.0,4.0,12.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,13.0,8.0,66.7,0.0,1.0,3.0,0.0,0.0,0.0,4.0,154.0,1.0,0.0,0.0,73.0,1,0
Joe Daniher,9.0,3.0,12.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,8.0,4.0,8.0,66.7,2.0,3.0,1.0,0.0,0.0,3.0,8.0,314.0,2.0,0.0,1.0,94.0,1,0
Orazio Fantasia,7.0,4.0,11.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,3.0,5.0,8.0,7.0,63.6,0.0,1.0,4.0,0.0,0.0,2.0,4.0,149.0,3.0,1.0,3.0,66.0,1,0
Anthony M-Tipungwuti,7.0,4.0,11.0,5.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,6.0,5.0,8.0,72.7,1.0,0.0,1.0,0.0,1.0,1.0,6.0,113.0,0.0,1.0,1.0,79.0,1,0
James Stewart,7.0,2.0,9.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,8.0,88.9,2.0,2.0,0.0,1.0,0.0,1.0,6.0,227.0,0.0,1.0,0.0,84.0,1,0
