Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Zach Tuohy,17.0,19.0,36.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,3.0,27.0,28.0,77.8,0.0,0.0,0.0,2.0,0.0,0.0,2.0,652.0,6.0,5.0,0.0,95.0,0,1
Andrew Mackie,20.0,9.0,29.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,1.0,2.0,27.0,23.0,79.3,0.0,1.0,0.0,1.0,0.0,0.0,5.0,410.0,5.0,2.0,0.0,86.0,0,0
Steven Motlop,13.0,14.0,27.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,5.0,21.0,19.0,70.4,0.0,0.0,0.0,3.0,0.0,0.0,6.0,374.0,7.0,1.0,0.0,83.0,0,0
Mitchell Duncan,19.0,8.0,27.0,9.0,1.0,0.0,4.0,0.0,0.0,7.0,3.0,4.0,3.0,1.0,2.0,5.0,23.0,24.0,88.9,0.0,1.0,4.0,0.0,1.0,2.0,5.0,615.0,3.0,1.0,0.0,78.0,0,0
Cameron Guthrie,7.0,15.0,22.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,15.0,19.0,86.4,0.0,0.0,2.0,0.0,0.0,2.0,7.0,144.0,2.0,5.0,0.0,84.0,0,0
Sam Menegola,9.0,13.0,22.0,3.0,0.0,1.0,7.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,8.0,14.0,16.0,72.7,1.0,0.0,1.0,0.0,0.0,4.0,4.0,198.0,2.0,2.0,2.0,70.0,0,0
Tom Lonergan,13.0,8.0,21.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,15.0,19.0,90.5,0.0,0.0,5.0,0.0,0.0,1.0,4.0,288.0,2.0,8.0,0.0,88.0,0,0
Patrick Dangerfield,8.0,13.0,21.0,3.0,1.0,1.0,2.0,0.0,1.0,5.0,7.0,5.0,2.0,2.0,0.0,12.0,9.0,13.0,61.9,0.0,0.0,1.0,0.0,3.0,4.0,3.0,294.0,5.0,2.0,1.0,88.0,0,0
George H-Smith,13.0,6.0,19.0,4.0,0.0,1.0,9.0,0.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,6.0,13.0,17.0,89.5,0.0,0.0,0.0,0.0,1.0,4.0,6.0,344.0,1.0,0.0,0.0,74.0,0,0
Joel Selwood,6.0,11.0,17.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,1.0,10.0,8.0,15.0,88.2,1.0,0.0,4.0,0.0,3.0,1.0,3.0,152.0,1.0,4.0,0.0,82.0,0,0
Harry Taylor,10.0,7.0,17.0,8.0,1.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,10.0,7.0,13.0,76.5,5.0,1.0,2.0,0.0,0.0,0.0,5.0,276.0,3.0,8.0,4.0,89.0,0,0
Jordan Murdoch,5.0,12.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,12.0,15.0,88.2,0.0,0.0,1.0,0.0,0.0,0.0,3.0,262.0,4.0,4.0,0.0,81.0,0,0
Jed Bews,8.0,8.0,16.0,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,11.0,11.0,68.8,0.0,1.0,2.0,1.0,0.0,0.0,1.0,212.0,2.0,4.0,0.0,79.0,0,0
Thomas Stewart,8.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,12.0,16.0,100.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,233.0,1.0,4.0,0.0,77.0,0,0
Lachlan Henderson,6.0,8.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,6.0,9.0,13.0,92.9,0.0,0.0,2.0,0.0,0.0,0.0,4.0,214.0,1.0,6.0,0.0,92.0,0,0
