Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Ben Cunnington,15.0,15.0,30.0,3.0,0.0,0.0,6.0,0.0,1.0,2.0,6.0,1.0,2.0,1.0,0.0,18.0,9.0,25.0,83.3,0.0,0.0,2.0,0.0,2.0,4.0,6.0,228.0,2.0,9.0,2.0,83.0,1,3
Ryan Clarke,17.0,9.0,26.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,4.0,21.0,19.0,73.1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,190.0,6.0,3.0,0.0,81.0,1,0
Trent Dumont,13.0,10.0,23.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,5.0,2.0,12.0,11.0,14.0,60.9,0.0,0.0,1.0,0.0,0.0,2.0,4.0,290.0,6.0,4.0,0.0,76.0,1,0
Robbie Tarrant,18.0,2.0,20.0,16.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,4.0,16.0,16.0,80.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,332.0,4.0,6.0,0.0,95.0,1,2
Scott Thompson,15.0,5.0,20.0,11.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,1.0,4.0,16.0,19.0,95.0,0.0,0.0,8.0,1.0,0.0,0.0,8.0,360.0,3.0,7.0,0.0,95.0,1,0
Jamie MacMillan,15.0,5.0,20.0,6.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,2.0,15.0,19.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,418.0,2.0,6.0,0.0,83.0,1,0
Shaun Atley,6.0,14.0,20.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,0.0,1.0,1.0,8.0,12.0,17.0,85.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,231.0,3.0,2.0,0.0,77.0,1,0
Ben Jacobs,5.0,14.0,19.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,4.0,1.0,3.0,1.0,11.0,8.0,15.0,78.9,0.0,0.0,1.0,0.0,2.0,5.0,5.0,19.0,3.0,1.0,1.0,84.0,1,0
Jack Ziebell,16.0,2.0,18.0,5.0,2.0,2.0,7.0,0.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,7.0,10.0,9.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,278.0,7.0,4.0,3.0,85.0,1,0
Luke McDonald,10.0,8.0,18.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,7.0,11.0,12.0,66.7,0.0,0.0,2.0,0.0,0.0,0.0,3.0,153.0,6.0,6.0,0.0,75.0,1,0
Billy Hartung,10.0,8.0,18.0,4.0,1.0,1.0,3.0,0.0,1.0,3.0,3.0,5.0,3.0,0.0,1.0,6.0,12.0,11.0,61.1,0.0,0.0,0.0,1.0,0.0,3.0,6.0,405.0,3.0,2.0,2.0,89.0,1,0
Jarrad Waite,13.0,3.0,16.0,8.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,10.0,62.5,4.0,4.0,1.0,0.0,0.0,0.0,9.0,344.0,2.0,1.0,2.0,100.0,1,1
Jed Anderson,6.0,9.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,5.0,4.0,0.0,0.0,1.0,8.0,5.0,11.0,73.3,0.0,0.0,3.0,0.0,4.0,1.0,3.0,130.0,2.0,3.0,0.0,76.0,1,0
Kayne Turner,9.0,6.0,15.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,0.0,7.0,8.0,7.0,46.7,1.0,3.0,1.0,0.0,1.0,0.0,5.0,257.0,5.0,4.0,0.0,86.0,1,0
Cameron Zurhaar,11.0,4.0,15.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,1.0,1.0,3.0,8.0,6.0,8.0,53.3,0.0,1.0,1.0,0.0,0.0,1.0,7.0,413.0,4.0,2.0,2.0,79.0,1,0
Shaun Higgins,9.0,4.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,11.0,84.6,0.0,0.0,0.0,0.0,0.0,2.0,5.0,196.0,3.0,0.0,1.0,51.0,1,0
Majak Daw,9.0,4.0,13.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,8.0,4.0,12.0,92.3,2.0,0.0,6.0,0.0,0.0,1.0,1.0,208.0,2.0,8.0,0.0,85.0,1,0
Marley Williams,8.0,5.0,13.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,4.0,9.0,10.0,76.9,0.0,0.0,5.0,0.0,0.0,0.0,2.0,281.0,5.0,5.0,0.0,87.0,1,0
