Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Luke Dunstan,10.0,15.0,25.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,6.0,3.0,1.0,2.0,15.0,8.0,15.0,60.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,169.0,4.0,5.0,0.0,79.0,0,Home,0
Rowan Marshall,15.0,9.0,24.0,7.0,1.0,1.0,4.0,24.0,1.0,5.0,7.0,3.0,3.0,1.0,2.0,17.0,9.0,17.0,70.8,4.0,2.0,3.0,0.0,3.0,4.0,8.0,298.0,4.0,6.0,1.0,87.0,0,Home,0
Sebastian Ross,16.0,7.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0,2.0,1.0,0.0,11.0,10.0,15.0,65.2,0.0,0.0,1.0,0.0,3.0,5.0,6.0,483.0,2.0,2.0,0.0,87.0,0,Home,0
Jack Steele,10.0,10.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,1.0,8.0,12.0,15.0,75.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,420.0,4.0,2.0,0.0,77.0,0,Home,0
Jack Sinclair,11.0,9.0,20.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,12.0,10.0,12.0,60.0,0.0,0.0,3.0,0.0,2.0,1.0,7.0,231.0,1.0,4.0,0.0,86.0,0,Home,0
Jade Gresham,13.0,7.0,20.0,0.0,3.0,1.0,5.0,0.0,1.0,6.0,7.0,3.0,0.0,0.0,0.0,12.0,8.0,13.0,65.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,433.0,5.0,3.0,0.0,78.0,0,Home,0
Jack Newnes,12.0,7.0,19.0,5.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,0.0,0.0,5.0,13.0,15.0,78.9,0.0,0.0,0.0,0.0,0.0,3.0,5.0,345.0,4.0,3.0,0.0,86.0,0,Home,0
Josh Battle,12.0,5.0,17.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,1.0,13.0,15.0,88.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.0,4.0,3.0,0.0,81.0,0,Home,0
Tim Membrey,8.0,8.0,16.0,5.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,13.0,81.2,2.0,2.0,1.0,0.0,0.0,0.0,7.0,251.0,2.0,0.0,2.0,84.0,0,Home,0
Darragh Joyce,11.0,4.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,4.0,9.0,10.0,66.7,0.0,0.0,5.0,0.0,0.0,0.0,3.0,329.0,4.0,4.0,0.0,92.0,0,Home,0
Josh Bruce,11.0,3.0,14.0,5.0,0.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,7.0,6.0,9.0,64.3,1.0,0.0,2.0,0.0,0.0,1.0,8.0,235.0,2.0,2.0,1.0,89.0,0,Home,0
Jack Billings,11.0,3.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,11.0,10.0,71.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,348.0,4.0,3.0,0.0,79.0,0,Home,0
Matthew Parker,9.0,5.0,14.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,3.0,10.0,7.0,50.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,335.0,5.0,0.0,3.0,71.0,0,Home,0
Jarryn Geary,4.0,9.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,7.0,9.0,69.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,111.0,4.0,7.0,0.0,65.0,0,Home,0
Edward Phillips,9.0,4.0,13.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,5.0,8.0,10.0,76.9,0.0,1.0,1.0,1.0,1.0,0.0,6.0,209.0,0.0,3.0,0.0,79.0,0,Home,0
Callum Wilkie,7.0,6.0,13.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,9.0,11.0,84.6,1.0,0.0,2.0,0.0,0.0,0.0,3.0,56.0,1.0,5.0,0.0,87.0,0,Home,0
Dean Kent,10.0,2.0,12.0,6.0,0.0,3.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,8.0,66.7,0.0,3.0,0.0,0.0,0.0,0.0,9.0,278.0,0.0,0.0,0.0,83.0,0,Home,0
Shane Savage,8.0,3.0,11.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,3.0,7.0,7.0,63.6,0.0,0.0,2.0,0.0,0.0,1.0,1.0,219.0,3.0,2.0,0.0,87.0,0,Home,0
Ben Long,8.0,3.0,11.0,6.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,5.0,7.0,7.0,63.6,1.0,2.0,2.0,0.0,1.0,0.0,3.0,153.0,2.0,3.0,0.0,86.0,0,Home,0
Nicholas Coffield,7.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,10.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,2.0,3.0,0.0,83.0,0,Home,0
Nathan Brown,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,5.0,71.4,0.0,0.0,8.0,0.0,0.0,0.0,0.0,53.0,2.0,4.0,0.0,91.0,0,Home,0
Robert Young,6.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,4.0,57.1,0.0,0.0,0.0,1.0,0.0,0.0,2.0,85.0,3.0,1.0,0.0,63.0,0,Home,0
Travis Boak,14.0,19.0,33.0,4.0,2.0,0.0,6.0,0.0,3.0,7.0,7.0,5.0,1.0,0.0,1.0,13.0,20.0,25.0,75.8,0.0,0.0,1.0,0.0,2.0,5.0,11.0,458.0,3.0,2.0,2.0,78.0,1,Away,3
Jarrod Lienert,22.0,9.0,31.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,2.0,23.0,26.0,83.9,0.0,1.0,6.0,0.0,0.0,0.0,6.0,675.0,5.0,2.0,0.0,83.0,1,Away,0
Robbie Gray,13.0,15.0,28.0,4.0,3.0,2.0,5.0,0.0,1.0,2.0,8.0,4.0,0.0,2.0,1.0,19.0,11.0,20.0,71.4,2.0,3.0,1.0,0.0,5.0,3.0,9.0,241.0,7.0,2.0,2.0,75.0,1,Away,2
Karl Amon,13.0,15.0,28.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,4.0,1.0,1.0,1.0,13.0,16.0,22.0,78.6,1.0,0.0,2.0,1.0,2.0,3.0,9.0,308.0,5.0,6.0,1.0,82.0,1,Away,0
Dan Houston,11.0,17.0,28.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,11.0,16.0,22.0,78.6,0.0,0.0,2.0,0.0,0.0,7.0,6.0,352.0,1.0,2.0,0.0,73.0,1,Away,0
Darcy B-Jones,17.0,9.0,26.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,1.0,7.0,19.0,22.0,84.6,0.0,0.0,3.0,1.0,0.0,1.0,4.0,195.0,3.0,5.0,0.0,86.0,1,Away,0
