Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Shaun Higgins,11.0,23.0,34.0,3.0,2.0,0.0,3.0,0.0,1.0,6.0,2.0,5.0,2.0,1.0,1.0,10.0,24.0,30.0,88.2,0.0,0.0,1.0,0.0,1.0,1.0,5.0,453.0,3.0,4.0,0.0,86.0,1,Home,2
Jared Polec,22.0,7.0,29.0,3.0,2.0,2.0,5.0,0.0,1.0,9.0,3.0,4.0,1.0,1.0,0.0,11.0,17.0,15.0,51.7,1.0,1.0,1.0,0.0,1.0,2.0,8.0,707.0,3.0,5.0,2.0,92.0,1,Home,1
Trent Dumont,13.0,10.0,23.0,1.0,0.0,0.0,6.0,0.0,1.0,4.0,3.0,5.0,4.0,1.0,0.0,7.0,16.0,12.0,52.2,0.0,0.0,2.0,0.0,0.0,3.0,5.0,436.0,6.0,1.0,2.0,84.0,1,Home,0
Jasper Pittard,11.0,11.0,22.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,7.0,1.0,1.0,5.0,13.0,17.0,77.3,0.0,0.0,9.0,3.0,0.0,0.0,3.0,305.0,5.0,9.0,0.0,90.0,1,Home,0
Shaun Atley,13.0,9.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,6.0,14.0,13.0,59.1,1.0,0.0,1.0,3.0,0.0,1.0,3.0,454.0,6.0,7.0,0.0,91.0,1,Home,0
Robbie Tarrant,15.0,4.0,19.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,7.0,2.0,0.0,5.0,10.0,15.0,78.9,0.0,0.0,5.0,0.0,0.0,1.0,2.0,432.0,2.0,6.0,0.0,95.0,1,Home,0
Jack Ziebell,7.0,12.0,19.0,4.0,2.0,0.0,6.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,6.0,14.0,14.0,73.7,0.0,1.0,1.0,0.0,1.0,2.0,8.0,285.0,1.0,3.0,1.0,70.0,1,Home,0
Marley Williams,7.0,12.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,0.0,11.0,8.0,14.0,73.7,1.0,0.0,3.0,0.0,0.0,0.0,2.0,198.0,2.0,11.0,1.0,80.0,1,Home,0
Nathan Hrovat,5.0,12.0,17.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0,11.0,14.0,82.4,0.0,0.0,1.0,0.0,0.0,2.0,4.0,139.0,1.0,1.0,0.0,70.0,1,Home,0
Mason Wood,8.0,9.0,17.0,5.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,11.0,11.0,64.7,1.0,3.0,2.0,0.0,0.0,0.0,5.0,121.0,3.0,2.0,0.0,76.0,1,Home,0
Ben Brown,11.0,6.0,17.0,6.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,9.0,6.0,7.0,41.2,1.0,2.0,3.0,0.0,0.0,0.0,5.0,313.0,8.0,1.0,1.0,100.0,1,Home,0
Kayne Turner,11.0,6.0,17.0,7.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,5.0,13.0,13.0,76.5,0.0,0.0,1.0,0.0,0.0,0.0,3.0,242.0,2.0,4.0,1.0,90.0,1,Home,0
Scott Thompson,6.0,8.0,14.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,3.0,10.0,12.0,85.7,0.0,0.0,3.0,0.0,0.0,0.0,3.0,227.0,3.0,6.0,0.0,86.0,1,Home,0
Ben Cunnington,6.0,8.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,3.0,10.0,4.0,9.0,64.3,0.0,0.0,2.0,0.0,0.0,2.0,1.0,129.0,3.0,5.0,1.0,79.0,1,Home,0
Jamie MacMillan,7.0,6.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,13.0,10.0,76.9,0.0,0.0,1.0,1.0,1.0,0.0,2.0,143.0,1.0,1.0,0.0,59.0,1,Home,0
Taylor Garner,8.0,5.0,13.0,5.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,5.0,8.0,10.0,76.9,1.0,1.0,4.0,0.0,1.0,1.0,5.0,226.0,4.0,0.0,0.0,70.0,1,Home,0
Sam Durdin,8.0,5.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,8.0,13.0,100.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,153.0,0.0,7.0,0.0,87.0,1,Home,0
Todd Goldstein,3.0,9.0,12.0,4.0,0.0,0.0,2.0,24.0,2.0,1.0,4.0,6.0,0.0,1.0,4.0,8.0,6.0,10.0,83.3,3.0,0.0,2.0,0.0,1.0,3.0,7.0,118.0,2.0,3.0,0.0,86.0,1,Home,0
Jy Simpkin,9.0,2.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,2.0,4.0,0.0,1.0,3.0,6.0,5.0,7.0,63.6,0.0,0.0,1.0,0.0,2.0,0.0,4.0,244.0,2.0,0.0,1.0,82.0,1,Home,0
Nick Larkey,5.0,5.0,10.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,6.0,4.0,7.0,70.0,2.0,1.0,2.0,0.0,1.0,0.0,4.0,153.0,2.0,0.0,1.0,80.0,1,Home,0
Cameron Zurhaar,6.0,3.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,216.0,5.0,1.0,0.0,78.0,1,Home,0
Tarryn Thomas,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,5.0,71.4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,62.0,2.0,0.0,2.0,69.0,1,Home,0
Clayton Oliver,11.0,22.0,33.0,2.0,0.0,1.0,8.0,0.0,0.0,4.0,10.0,9.0,3.0,2.0,2.0,21.0,14.0,19.0,57.6,0.0,0.0,2.0,0.0,2.0,8.0,9.0,336.0,6.0,2.0,3.0,90.0,0,Away,0
James Harmes,16.0,16.0,32.0,3.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,6.0,5.0,1.0,1.0,11.0,22.0,17.0,53.1,0.0,0.0,1.0,0.0,0.0,1.0,6.0,486.0,7.0,10.0,0.0,86.0,0,Away,0
Max Gawn,17.0,9.0,26.0,8.0,3.0,1.0,0.0,41.0,1.0,5.0,10.0,3.0,2.0,4.0,1.0,20.0,7.0,18.0,69.2,4.0,2.0,3.0,0.0,2.0,8.0,12.0,462.0,5.0,5.0,0.0,90.0,0,Away,3
Christian Petracca,8.0,17.0,25.0,3.0,0.0,0.0,7.0,0.0,0.0,3.0,7.0,4.0,0.0,1.0,1.0,10.0,15.0,22.0,88.0,0.0,0.0,0.0,0.0,2.0,5.0,10.0,315.0,3.0,1.0,0.0,87.0,0,Away,0
Jordan Lewis,17.0,7.0,24.0,4.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,3.0,18.0,18.0,75.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,411.0,3.0,2.0,0.0,82.0,0,Away,0
Jack Viney,9.0,12.0,21.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,6.0,0.0,2.0,2.0,6.0,15.0,14.0,66.7,0.0,0.0,2.0,0.0,2.0,1.0,4.0,239.0,7.0,3.0,0.0,84.0,0,Away,0
Angus Brayshaw,5.0,16.0,21.0,3.0,0.0,0.0,8.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,1.0,9.0,12.0,16.0,76.2,0.0,0.0,0.0,0.0,3.0,0.0,4.0,131.0,4.0,3.0,1.0,83.0,0,Away,0
Billy Stretch,10.0,11.0,21.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,17.0,20.0,95.2,0.0,0.0,1.0,0.0,0.0,0.0,5.0,248.0,1.0,1.0,0.0,71.0,0,Away,0
