Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Taylor Adams,16.0,17.0,33.0,2.0,0.0,1.0,2.0,0.0,1.0,5.0,8.0,5.0,2.0,2.0,2.0,16.0,18.0,22.0,66.7,0.0,1.0,0.0,0.0,3.0,5.0,9.0,405.0,7.0,2.0,0.0,72.0,1,3
Scott Pendlebury,13.0,15.0,28.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,3.0,2.0,1.0,1.0,12.0,17.0,22.0,78.6,0.0,0.0,1.0,0.0,4.0,2.0,8.0,324.0,2.0,2.0,0.0,79.0,1,0
Steele Sidebottom,13.0,15.0,28.0,5.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,9.0,21.0,24.0,85.7,1.0,0.0,4.0,0.0,1.0,4.0,7.0,343.0,2.0,3.0,1.0,86.0,1,0
Brayden Sier,12.0,15.0,27.0,2.0,1.0,0.0,5.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,13.0,14.0,18.0,66.7,0.0,0.0,1.0,0.0,2.0,3.0,8.0,381.0,6.0,4.0,1.0,67.0,1,0
Jack Crisp,14.0,12.0,26.0,8.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,0.0,11.0,14.0,20.0,76.9,3.0,0.0,1.0,0.0,0.0,2.0,3.0,343.0,3.0,12.0,0.0,88.0,1,0
Jaidyn Stephenson,19.0,6.0,25.0,8.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,5.0,20.0,18.0,72.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,524.0,5.0,1.0,2.0,76.0,1,2
James Aish,14.0,9.0,23.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,4.0,18.0,19.0,82.6,0.0,0.0,1.0,0.0,0.0,1.0,6.0,362.0,4.0,6.0,0.0,88.0,1,0
Tom Phillips,13.0,9.0,22.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,7.0,15.0,17.0,77.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,378.0,4.0,4.0,0.0,78.0,1,0
Samuel Murray,12.0,9.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,2.0,0.0,1.0,4.0,16.0,16.0,76.2,0.0,0.0,6.0,2.0,0.0,1.0,1.0,242.0,4.0,4.0,0.0,82.0,1,0
Brayden Maynard,6.0,10.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,5.0,11.0,12.0,75.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,297.0,4.0,5.0,0.0,84.0,1,0
Jack Madgen,8.0,8.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,10.0,15.0,93.8,1.0,0.0,3.0,0.0,0.0,0.0,3.0,162.0,1.0,6.0,0.0,89.0,1,0
Levi Greenwood,11.0,4.0,15.0,1.0,0.0,2.0,8.0,0.0,0.0,3.0,4.0,3.0,4.0,6.0,0.0,5.0,10.0,9.0,60.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,233.0,4.0,2.0,1.0,87.0,1,0
Christopher Mayne,7.0,8.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,9.0,13.0,86.7,0.0,3.0,2.0,0.0,0.0,1.0,5.0,235.0,0.0,3.0,1.0,81.0,1,0
Tom Langdon,8.0,7.0,15.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,7.0,9.0,12.0,80.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,193.0,1.0,6.0,0.0,91.0,1,0
Brodie Grundy,7.0,6.0,13.0,2.0,0.0,1.0,3.0,35.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,10.0,2.0,10.0,76.9,1.0,0.0,1.0,0.0,4.0,3.0,7.0,173.0,1.0,1.0,0.0,84.0,1,0
Josh Thomas,7.0,5.0,12.0,2.0,1.0,1.0,4.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,12.0,10.0,83.3,0.0,1.0,0.0,0.0,0.0,1.0,7.0,189.0,3.0,0.0,3.0,77.0,1,0
Jordan De Goey,9.0,3.0,12.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,5.0,6.0,8.0,66.7,1.0,4.0,2.0,0.0,0.0,0.0,9.0,226.0,2.0,2.0,1.0,81.0,1,1
Travis Varcoe,5.0,6.0,11.0,1.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,10.0,90.9,0.0,0.0,2.0,0.0,0.0,0.0,4.0,183.0,1.0,1.0,3.0,75.0,1,0
Adam Oxley,5.0,6.0,11.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,4.0,6.0,9.0,81.8,1.0,0.0,1.0,0.0,0.0,0.0,2.0,169.0,2.0,4.0,0.0,80.0,1,0
Brody Mihocek,8.0,2.0,10.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,7.0,70.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,159.0,3.0,0.0,2.0,90.0,1,0
Will H-Elliott,7.0,2.0,9.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,6.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,2.0,143.0,3.0,0.0,1.0,77.0,1,0
