Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dyson Heppell,17.0,16.0,33.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,5.0,8.0,2.0,2.0,4.0,11.0,22.0,23.0,69.7,1.0,0.0,3.0,0.0,2.0,3.0,4.0,528.0,5.0,2.0,0.0,90.0,0,0
Zachary Merrett,13.0,20.0,33.0,4.0,0.0,0.0,8.0,0.0,0.0,5.0,6.0,2.0,1.0,1.0,0.0,15.0,18.0,26.0,78.8,0.0,0.0,3.0,0.0,2.0,4.0,6.0,455.0,3.0,6.0,0.0,85.0,0,0
Devon Smith,17.0,14.0,31.0,8.0,0.0,1.0,13.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,2.0,6.0,25.0,20.0,64.5,0.0,1.0,1.0,3.0,2.0,1.0,4.0,415.0,6.0,0.0,2.0,79.0,0,1
Brendon Goddard,12.0,13.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,3.0,22.0,20.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,362.0,2.0,5.0,0.0,87.0,0,0
Andrew McGrath,10.0,14.0,24.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,7.0,17.0,17.0,70.8,0.0,0.0,0.0,1.0,0.0,1.0,4.0,326.0,4.0,3.0,0.0,88.0,0,0
Michael Hurley,17.0,5.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,6.0,14.0,18.0,81.8,1.0,0.0,7.0,0.0,0.0,0.0,1.0,356.0,2.0,8.0,0.0,96.0,0,0
Shaun McKernan,12.0,6.0,18.0,7.0,2.0,2.0,1.0,7.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,5.0,14.0,12.0,66.7,1.0,3.0,4.0,0.0,0.0,0.0,6.0,267.0,2.0,0.0,1.0,97.0,0,0
Jake Stringer,9.0,9.0,18.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,2.0,11.0,8.0,14.0,77.8,0.0,0.0,1.0,0.0,1.0,2.0,7.0,267.0,3.0,5.0,0.0,74.0,0,0
Jake Long,7.0,10.0,17.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,15.0,15.0,88.2,0.0,0.0,4.0,0.0,1.0,1.0,5.0,183.0,5.0,1.0,1.0,87.0,0,0
Conor McKenna,12.0,5.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,4.0,12.0,13.0,76.5,0.0,0.0,3.0,2.0,0.0,0.0,2.0,267.0,4.0,2.0,0.0,87.0,0,0
David Myers,10.0,6.0,16.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,7.0,12.0,9.0,56.2,0.0,0.0,3.0,0.0,2.0,2.0,4.0,184.0,3.0,1.0,0.0,69.0,0,0
Cale Hooker,6.0,9.0,15.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,8.0,11.0,73.3,3.0,0.0,14.0,0.0,0.0,0.0,2.0,136.0,4.0,10.0,0.0,93.0,0,0
Tom Bellchambers,9.0,6.0,15.0,4.0,0.0,0.0,1.0,28.0,0.0,0.0,3.0,4.0,4.0,1.0,3.0,7.0,7.0,12.0,80.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,95.0,4.0,6.0,0.0,79.0,0,0
Kyle Langford,8.0,6.0,14.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,92.9,1.0,1.0,2.0,0.0,0.0,3.0,4.0,185.0,2.0,1.0,0.0,77.0,0,0
Adam Saad,9.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,10.0,13.0,92.9,0.0,0.0,4.0,3.0,0.0,0.0,3.0,247.0,1.0,5.0,0.0,80.0,0,0
Matt Guelfi,10.0,4.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,9.0,9.0,64.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,425.0,7.0,4.0,0.0,79.0,0,0
Mark Baguley,6.0,7.0,13.0,6.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,10.0,76.9,1.0,3.0,1.0,0.0,0.0,0.0,5.0,202.0,3.0,0.0,3.0,87.0,0,0
Ben McNiece,5.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,9.0,81.8,0.0,0.0,6.0,0.0,0.0,0.0,1.0,117.0,1.0,5.0,0.0,81.0,0,0
Mitchell Brown,7.0,3.0,10.0,5.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,9.0,4.0,10.0,100.0,2.0,3.0,3.0,0.0,0.0,1.0,5.0,161.0,3.0,1.0,2.0,95.0,0,0
Travis Colyer,3.0,6.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,6.0,4.0,7.0,77.8,0.0,0.0,0.0,0.0,1.0,0.0,4.0,70.0,1.0,1.0,0.0,79.0,0,0
Anthony M-Tipungwuti,4.0,4.0,8.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,6.0,2.0,6.0,75.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,53.0,0.0,1.0,2.0,87.0,0,0
Patrick Ambrose,4.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.0,1.0,3.0,0.0,24.0,0,0
Scott Pendlebury,14.0,20.0,34.0,1.0,0.0,0.0,9.0,0.0,2.0,3.0,11.0,2.0,5.0,2.0,0.0,19.0,17.0,29.0,85.3,0.0,0.0,4.0,0.0,3.0,8.0,6.0,431.0,6.0,5.0,1.0,77.0,1,0
Steele Sidebottom,14.0,13.0,27.0,6.0,2.0,0.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,1.0,7.0,22.0,23.0,85.2,0.0,0.0,2.0,2.0,1.0,3.0,3.0,524.0,4.0,1.0,0.0,80.0,1,3
Taylor Adams,15.0,12.0,27.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,7.0,1.0,2.0,3.0,9.0,17.0,17.0,63.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,400.0,3.0,3.0,2.0,74.0,1,0
Brodie Grundy,6.0,18.0,24.0,2.0,1.0,0.0,6.0,34.0,0.0,3.0,8.0,5.0,1.0,4.0,2.0,14.0,10.0,19.0,79.2,1.0,1.0,3.0,0.0,2.0,6.0,5.0,132.0,5.0,2.0,0.0,88.0,1,0
