Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Michael Rischitelli,11.0,13.0,24.0,4.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,7.0,17.0,17.0,70.8,0.0,0.0,0.0,0.0,3.0,2.0,4.0,323.0,5.0,1.0,0.0,79.0,0,0
Mitchell Hallahan,15.0,9.0,24.0,7.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,3.0,1.0,1.0,1.0,10.0,14.0,13.0,54.2,0.0,0.0,0.0,0.0,3.0,3.0,2.0,357.0,9.0,2.0,2.0,84.0,0,0
Harley Bennell,15.0,8.0,23.0,7.0,0.0,1.0,6.0,0.0,1.0,5.0,1.0,0.0,2.0,1.0,0.0,13.0,11.0,18.0,78.3,1.0,0.0,0.0,0.0,1.0,0.0,5.0,358.0,4.0,5.0,2.0,97.0,0,0
Kade Kolodjashnij,15.0,8.0,23.0,13.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,19.0,20.0,87.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,310.0,1.0,6.0,0.0,90.0,0,0
Tom Lynch,14.0,7.0,21.0,5.0,0.0,1.0,2.0,3.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,7.0,13.0,12.0,57.1,0.0,1.0,2.0,0.0,1.0,1.0,6.0,427.0,5.0,0.0,1.0,87.0,0,0
Dion Prestia,11.0,9.0,20.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,6.0,13.0,11.0,55.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,124.0,5.0,0.0,0.0,75.0,0,0
Jesse Lonergan,16.0,4.0,20.0,8.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,5.0,13.0,15.0,75.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,323.0,4.0,7.0,0.0,87.0,0,0
Danny Stanley,13.0,5.0,18.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,12.0,17.0,94.4,1.0,0.0,2.0,0.0,0.0,0.0,2.0,265.0,1.0,3.0,0.0,80.0,0,0
Jarrod Harbrow,9.0,9.0,18.0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,6.0,12.0,11.0,61.1,0.0,1.0,0.0,0.0,0.0,2.0,1.0,384.0,3.0,3.0,0.0,81.0,0,0
Adam Saad,8.0,10.0,18.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,13.0,15.0,83.3,1.0,0.0,3.0,2.0,0.0,0.0,2.0,311.0,2.0,5.0,0.0,86.0,0,0
Trent McKenzie,8.0,7.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,7.0,7.0,13.0,86.7,1.0,0.0,3.0,1.0,1.0,1.0,1.0,321.0,4.0,4.0,0.0,76.0,0,0
