Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Leigh Montagna,24.0,11.0,35.0,5.0,0.0,1.0,3.0,0.0,0.0,8.0,5.0,6.0,0.0,1.0,2.0,10.0,25.0,21.0,60.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,599.0,7.0,3.0,2.0,85.0,0,Home,0
David Armitage,16.0,9.0,25.0,4.0,0.0,1.0,7.0,0.0,0.0,4.0,5.0,2.0,3.0,1.0,1.0,9.0,17.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,377.0,1.0,2.0,1.0,80.0,0,Home,0
Farren Ray,15.0,9.0,24.0,4.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,16.0,15.0,62.5,0.0,0.0,2.0,0.0,0.0,2.0,6.0,410.0,6.0,4.0,0.0,87.0,0,Home,0
Jack Steven,13.0,11.0,24.0,6.0,0.0,1.0,8.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,0.0,2.0,21.0,19.0,79.2,0.0,1.0,3.0,0.0,0.0,1.0,4.0,503.0,5.0,0.0,1.0,77.0,0,Home,0
Jack Newnes,16.0,7.0,23.0,8.0,0.0,0.0,7.0,2.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,13.0,10.0,20.0,87.0,3.0,0.0,1.0,2.0,1.0,3.0,3.0,318.0,2.0,7.0,0.0,88.0,0,Home,0
Dylan Roberton,17.0,5.0,22.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,18.0,18.0,81.8,0.0,0.0,2.0,0.0,0.0,1.0,2.0,416.0,3.0,3.0,0.0,86.0,0,Home,0
Nick Riewoldt,11.0,10.0,21.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,15.0,14.0,66.7,1.0,4.0,1.0,0.0,0.0,1.0,8.0,11.0,1.0,1.0,0.0,100.0,0,Home,2
Jarryn Geary,11.0,8.0,19.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,17.0,17.0,89.5,0.0,0.0,3.0,0.0,0.0,0.0,1.0,265.0,0.0,3.0,0.0,88.0,0,Home,0
Luke Dunstan,11.0,7.0,18.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,1.0,2.0,3.0,1.0,0.0,8.0,10.0,12.0,66.7,0.0,0.0,2.0,0.0,0.0,1.0,4.0,403.0,4.0,4.0,0.0,71.0,0,Home,0
Sean Dempster,9.0,8.0,17.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,11.0,14.0,82.4,3.0,0.0,4.0,1.0,0.0,0.0,1.0,154.0,2.0,6.0,0.0,92.0,0,Home,0
Sam Gilbert,9.0,8.0,17.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,0.0,3.0,7.0,11.0,13.0,76.5,1.0,1.0,3.0,0.0,1.0,0.0,2.0,296.0,3.0,7.0,0.0,94.0,0,Home,0
Tim Membrey,14.0,3.0,17.0,5.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,9.0,13.0,76.5,1.0,1.0,0.0,0.0,0.0,0.0,6.0,253.0,3.0,1.0,0.0,90.0,0,Home,0
Adam Schneider,11.0,5.0,16.0,4.0,0.0,2.0,7.0,0.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,9.0,9.0,7.0,43.8,0.0,0.0,2.0,0.0,0.0,3.0,7.0,290.0,3.0,2.0,3.0,84.0,0,Home,0
Shane Savage,9.0,7.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,14.0,87.5,0.0,1.0,3.0,0.0,0.0,0.0,5.0,251.0,2.0,6.0,0.0,74.0,0,Home,0
Maverick Weller,7.0,7.0,14.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,10.0,11.0,78.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,213.0,5.0,1.0,0.0,86.0,0,Home,0
Jimmy Webster,5.0,8.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,7.0,8.0,11.0,84.6,0.0,0.0,5.0,3.0,0.0,1.0,1.0,149.0,2.0,5.0,0.0,88.0,0,Home,0
Josh Bruce,11.0,2.0,13.0,7.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,6.0,1.0,1.0,4.0,5.0,8.0,10.0,76.9,2.0,3.0,2.0,0.0,0.0,0.0,5.0,229.0,6.0,2.0,1.0,90.0,0,Home,0
Jack Lonie,8.0,5.0,13.0,4.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,8.0,8.0,61.5,0.0,2.0,2.0,1.0,1.0,2.0,7.0,126.0,1.0,1.0,2.0,87.0,0,Home,0
Billy Longer,6.0,5.0,11.0,2.0,0.0,0.0,3.0,30.0,0.0,3.0,6.0,1.0,0.0,2.0,0.0,6.0,4.0,9.0,81.8,0.0,0.0,3.0,0.0,2.0,4.0,5.0,129.0,2.0,2.0,0.0,87.0,0,Home,0
Sebastian Ross,7.0,4.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,4.0,7.0,7.0,63.6,0.0,0.0,1.0,2.0,0.0,2.0,3.0,150.0,3.0,1.0,0.0,23.0,0,Home,0
Darren Minchington,3.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,88.9,0.0,0.0,1.0,0.0,0.0,0.0,5.0,64.0,0.0,1.0,0.0,57.0,0,Home,0
Luke Delaney,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,100.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,-16.0,0.0,2.0,0.0,88.0,0,Home,0
Matthew Boyd,20.0,10.0,30.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,0.0,1.0,5.0,25.0,24.0,80.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,389.0,5.0,4.0,0.0,84.0,1,Away,0
Jackson Macrae,13.0,14.0,27.0,5.0,0.0,0.0,9.0,0.0,1.0,4.0,4.0,2.0,1.0,2.0,1.0,7.0,20.0,21.0,77.8,0.0,0.0,1.0,0.0,0.0,3.0,4.0,295.0,4.0,1.0,2.0,84.0,1,Away,0
Robert Murphy,20.0,5.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,18.0,25.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,508.0,2.0,4.0,0.0,89.0,1,Away,0
Jason Johannisen,17.0,7.0,24.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,4.0,21.0,18.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,368.0,3.0,4.0,0.0,83.0,1,Away,1
Easton Wood,13.0,9.0,22.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,6.0,0.0,0.0,8.0,14.0,17.0,77.3,3.0,0.0,9.0,0.0,0.0,0.0,2.0,246.0,3.0,9.0,0.0,92.0,1,Away,3
Mitchell Wallis,10.0,11.0,21.0,5.0,0.0,0.0,2.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,2.0,9.0,12.0,14.0,66.7,0.0,0.0,0.0,0.0,2.0,5.0,3.0,237.0,4.0,1.0,1.0,87.0,1,Away,0
Koby Stevens,10.0,10.0,20.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,10.0,11.0,13.0,65.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,354.0,2.0,1.0,1.0,89.0,1,Away,0
Luke Dahlhaus,6.0,14.0,20.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,10.0,11.0,15.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,1.0,1.0,87.0,1,Away,0
Toby McLean,8.0,12.0,20.0,7.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,16.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,299.0,2.0,3.0,0.0,75.0,1,Away,0
Liam Picken,10.0,9.0,19.0,5.0,1.0,1.0,6.0,0.0,0.0,4.0,2.0,1.0,1.0,2.0,1.0,9.0,11.0,15.0,78.9,0.0,0.0,0.0,0.0,0.0,1.0,4.0,321.0,2.0,1.0,1.0,84.0,1,Away,0
Marcus Bontempelli,10.0,9.0,19.0,5.0,1.0,0.0,4.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,1.0,4.0,15.0,16.0,84.2,0.0,0.0,2.0,0.0,1.0,2.0,2.0,280.0,4.0,1.0,0.0,84.0,1,Away,0
