Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Lachie Neale,14.0,17.0,31.0,2.0,0.0,2.0,6.0,0.0,0.0,7.0,9.0,2.0,2.0,4.0,1.0,15.0,15.0,18.0,58.1,0.0,0.0,1.0,0.0,2.0,7.0,8.0,450.0,5.0,3.0,2.0,87.0,0,Home,0
Michael Walters,11.0,15.0,26.0,2.0,0.0,2.0,2.0,0.0,1.0,5.0,6.0,6.0,0.0,3.0,3.0,13.0,15.0,19.0,73.1,0.0,0.0,0.0,3.0,2.0,4.0,9.0,324.0,6.0,3.0,0.0,83.0,0,Home,0
Ed Langdon,19.0,6.0,25.0,9.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,6.0,1.0,1.0,2.0,21.0,21.0,84.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,499.0,6.0,4.0,0.0,85.0,0,Home,0
David Mundy,13.0,6.0,19.0,5.0,1.0,1.0,3.0,0.0,1.0,5.0,1.0,5.0,1.0,1.0,0.0,8.0,12.0,14.0,73.7,1.0,0.0,2.0,0.0,0.0,1.0,7.0,421.0,4.0,1.0,1.0,92.0,0,Home,0
Andrew Brayshaw,10.0,8.0,18.0,5.0,0.0,0.0,4.0,0.0,1.0,2.0,3.0,6.0,1.0,0.0,1.0,6.0,12.0,11.0,61.1,0.0,0.0,1.0,0.0,2.0,1.0,3.0,344.0,7.0,3.0,1.0,71.0,0,Home,0
Stephen Hill,11.0,5.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,6.0,9.0,11.0,68.8,0.0,0.0,1.0,1.0,0.0,1.0,3.0,276.0,3.0,6.0,0.0,89.0,0,Home,0
Thomas Sheridan,10.0,6.0,16.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,14.0,11.0,68.8,0.0,1.0,2.0,0.0,0.0,0.0,0.0,211.0,2.0,3.0,0.0,82.0,0,Home,0
Nathan Wilson,10.0,6.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,4.0,11.0,14.0,87.5,0.0,0.0,4.0,2.0,0.0,2.0,2.0,527.0,3.0,3.0,0.0,87.0,0,Home,0
Darcy Tucker,9.0,6.0,15.0,4.0,0.0,1.0,5.0,0.0,0.0,3.0,1.0,3.0,3.0,2.0,1.0,5.0,11.0,10.0,66.7,1.0,1.0,0.0,0.0,0.0,1.0,5.0,312.0,5.0,2.0,0.0,78.0,0,Home,0
Stefan Giro,3.0,12.0,15.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,9.0,11.0,73.3,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,1.0,86.0,0,Home,0
