Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Matt Crouch,14.0,18.0,32.0,4.0,0.0,1.0,5.0,0.0,0.0,3.0,8.0,1.0,1.0,2.0,1.0,18.0,15.0,21.0,65.6,0.0,1.0,2.0,0.0,3.0,5.0,6.0,309.0,2.0,1.0,1.0,76.0,1,0
Brad Crouch,14.0,15.0,29.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,10.0,4.0,1.0,1.0,1.0,14.0,12.0,15.0,51.7,0.0,0.0,0.0,0.0,3.0,7.0,3.0,127.0,7.0,1.0,3.0,70.0,1,0
Rory Sloane,18.0,10.0,28.0,3.0,3.0,2.0,7.0,0.0,0.0,5.0,7.0,3.0,3.0,6.0,1.0,15.0,12.0,18.0,64.3,0.0,1.0,4.0,0.0,2.0,5.0,11.0,581.0,3.0,4.0,2.0,81.0,1,3
Hugh Greenwood,13.0,10.0,23.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,8.0,4.0,1.0,2.0,2.0,10.0,8.0,16.0,69.6,0.0,0.0,3.0,0.0,4.0,4.0,8.0,287.0,6.0,4.0,0.0,71.0,1,0
Rory Laird,11.0,11.0,22.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,9.0,13.0,17.0,77.3,1.0,0.0,0.0,0.0,0.0,0.0,5.0,306.0,4.0,9.0,0.0,87.0,1,0
Richard Douglas,11.0,9.0,20.0,1.0,4.0,0.0,5.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,7.0,12.0,16.0,80.0,1.0,1.0,3.0,0.0,1.0,2.0,8.0,308.0,3.0,4.0,1.0,78.0,1,0
Tom Lynch,12.0,7.0,19.0,7.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,3.0,7.0,13.0,10.0,52.6,0.0,2.0,0.0,0.0,0.0,0.0,7.0,307.0,8.0,5.0,0.0,85.0,1,0
Rory Atkins,11.0,8.0,19.0,5.0,0.0,1.0,5.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,6.0,12.0,13.0,68.4,0.0,1.0,1.0,2.0,0.0,1.0,4.0,307.0,4.0,5.0,1.0,83.0,1,0
Sam Jacobs,11.0,6.0,17.0,7.0,0.0,0.0,1.0,32.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,9.0,8.0,14.0,82.4,3.0,0.0,4.0,0.0,1.0,4.0,8.0,296.0,3.0,1.0,0.0,86.0,1,2
Brodie Smith,16.0,1.0,17.0,7.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,7.0,8.0,13.0,76.5,1.0,0.0,0.0,0.0,0.0,1.0,4.0,524.0,5.0,6.0,0.0,83.0,1,0
David MacKay,12.0,2.0,14.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,7.0,7.0,8.0,57.1,0.0,0.0,1.0,0.0,0.0,2.0,3.0,281.0,4.0,2.0,0.0,80.0,1,0
Josh Jenkins,10.0,3.0,13.0,6.0,1.0,0.0,0.0,7.0,0.0,2.0,1.0,6.0,2.0,1.0,4.0,9.0,6.0,9.0,69.2,1.0,0.0,1.0,0.0,0.0,1.0,4.0,304.0,7.0,0.0,0.0,85.0,1,0
Taylor Walker,7.0,5.0,12.0,5.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,4.0,0.0,2.0,2.0,7.0,7.0,6.0,50.0,1.0,3.0,2.0,0.0,0.0,1.0,6.0,215.0,4.0,2.0,2.0,89.0,1,0
Jake Kelly,8.0,4.0,12.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,4.0,0.0,89.0,1,0
Andy Otten,7.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,9.0,81.8,0.0,0.0,6.0,0.0,0.0,0.0,2.0,184.0,2.0,3.0,0.0,79.0,1,0
Luke Brown,10.0,1.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,10.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,297.0,1.0,3.0,0.0,82.0,1,0
Daniel Talia,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,2.0,5.0,6.0,7.0,77.8,0.0,0.0,17.0,0.0,0.0,0.0,0.0,69.0,2.0,5.0,0.0,99.0,1,0
Riley Knight,5.0,4.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,4.0,4.0,5.0,3.0,33.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,41.0,4.0,2.0,1.0,72.0,1,0
Mitch McGovern,6.0,3.0,9.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,44.4,1.0,1.0,2.0,0.0,0.0,0.0,6.0,133.0,1.0,3.0,1.0,81.0,1,0
Eddie Betts,3.0,5.0,8.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,8.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,67.0,0.0,0.0,5.0,85.0,1,0
Alex Keath,6.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,4.0,2.0,6.0,100.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,135.0,0.0,5.0,0.0,76.0,1,0
Charlie Cameron,5.0,1.0,6.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,3.0,4.0,2.0,5.0,83.3,1.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,1.0,0.0,83.0,1,0
Joel Selwood,12.0,14.0,26.0,3.0,0.0,0.0,9.0,0.0,0.0,4.0,5.0,1.0,2.0,6.0,0.0,13.0,14.0,21.0,80.8,1.0,0.0,1.0,0.0,3.0,2.0,4.0,374.0,3.0,6.0,0.0,81.0,0,0
Patrick Dangerfield,8.0,17.0,25.0,3.0,1.0,0.0,10.0,0.0,1.0,4.0,3.0,5.0,0.0,5.0,2.0,15.0,11.0,20.0,80.0,0.0,2.0,0.0,0.0,2.0,1.0,8.0,176.0,5.0,5.0,3.0,80.0,0,0
Mitchell Duncan,13.0,11.0,24.0,4.0,1.0,1.0,7.0,0.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,8.0,17.0,16.0,66.7,0.0,0.0,0.0,1.0,1.0,0.0,5.0,542.0,4.0,1.0,0.0,88.0,0,0
