Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Joel Selwood,20.0,9.0,29.0,5.0,2.0,0.0,4.0,0.0,0.0,7.0,5.0,10.0,3.0,4.0,4.0,12.0,19.0,17.0,58.6,0.0,1.0,5.0,0.0,3.0,2.0,4.0,523.0,6.0,6.0,2.0,83.0,0,3
Gary Ablett,15.0,10.0,25.0,3.0,1.0,1.0,3.0,0.0,0.0,7.0,7.0,7.0,2.0,3.0,2.0,12.0,11.0,15.0,60.0,0.0,0.0,2.0,0.0,4.0,3.0,4.0,510.0,8.0,1.0,2.0,83.0,0,0
Thomas Stewart,16.0,8.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,7.0,0.0,0.0,8.0,12.0,19.0,79.2,1.0,0.0,6.0,0.0,0.0,1.0,3.0,523.0,5.0,9.0,0.0,80.0,0,0
Mitchell Duncan,11.0,11.0,22.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0,6.0,2.0,1.0,3.0,1.0,13.0,9.0,16.0,72.7,0.0,0.0,1.0,0.0,0.0,6.0,6.0,356.0,4.0,7.0,0.0,87.0,0,0
Zach Tuohy,11.0,10.0,21.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,5.0,0.0,3.0,4.0,17.0,13.0,61.9,0.0,0.0,1.0,0.0,1.0,2.0,2.0,407.0,4.0,3.0,0.0,96.0,0,0
Sam Menegola,13.0,8.0,21.0,3.0,0.0,1.0,9.0,3.0,0.0,7.0,2.0,5.0,1.0,2.0,1.0,9.0,12.0,14.0,66.7,0.0,0.0,2.0,0.0,0.0,2.0,3.0,404.0,4.0,2.0,2.0,68.0,0,0
Tim Kelly,5.0,16.0,21.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,7.0,5.0,1.0,1.0,2.0,14.0,8.0,15.0,71.4,0.0,0.0,2.0,0.0,4.0,3.0,4.0,179.0,3.0,2.0,1.0,84.0,0,0
Patrick Dangerfield,10.0,10.0,20.0,2.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,14.0,9.0,14.0,70.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,258.0,3.0,6.0,1.0,86.0,0,0
Jordan Cunico,11.0,8.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,2.0,3.0,0.0,0.0,7.0,13.0,15.0,78.9,0.0,0.0,2.0,1.0,0.0,2.0,3.0,516.0,2.0,3.0,2.0,81.0,0,0
Mark Blicavs,10.0,8.0,18.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,7.0,8.0,16.0,88.9,1.0,0.0,14.0,0.0,0.0,0.0,4.0,301.0,3.0,10.0,0.0,98.0,0,0
