Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Bachar Houli,28.0,9.0,37.0,6.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,3.0,10.0,4.0,0.0,4.0,21.0,28.0,75.7,0.0,1.0,4.0,3.0,0.0,1.0,4.0,814.0,10.0,12.0,0.0,87.0,1,Home,3
Dustin Martin,26.0,9.0,35.0,7.0,0.0,0.0,1.0,0.0,1.0,8.0,8.0,6.0,0.0,0.0,4.0,10.0,18.0,21.0,60.0,1.0,0.0,1.0,1.0,3.0,5.0,4.0,707.0,9.0,2.0,0.0,78.0,1,Home,1
Shane Edwards,14.0,12.0,26.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,12.0,13.0,20.0,76.9,1.0,0.0,1.0,1.0,0.0,3.0,3.0,484.0,3.0,8.0,0.0,83.0,1,Home,0
Dion Prestia,19.0,6.0,25.0,3.0,1.0,1.0,6.0,0.0,0.0,10.0,4.0,6.0,3.0,1.0,2.0,11.0,14.0,17.0,68.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,499.0,4.0,6.0,2.0,84.0,1,Home,0
Josh Caddy,15.0,9.0,24.0,2.0,0.0,2.0,5.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,6.0,17.0,14.0,58.3,0.0,0.0,1.0,1.0,0.0,1.0,5.0,433.0,3.0,1.0,1.0,83.0,1,Home,0
Liam Baker,15.0,9.0,24.0,4.0,1.0,0.0,9.0,0.0,0.0,5.0,2.0,7.0,1.0,1.0,2.0,12.0,11.0,14.0,58.3,0.0,0.0,1.0,0.0,0.0,2.0,3.0,299.0,9.0,6.0,0.0,84.0,1,Home,0
Brandon Ellis,12.0,11.0,23.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,8.0,15.0,15.0,65.2,0.0,0.0,1.0,0.0,0.0,2.0,3.0,204.0,8.0,5.0,0.0,83.0,1,Home,0
Nick Vlastuin,9.0,9.0,18.0,4.0,0.0,1.0,8.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,0.0,9.0,8.0,13.0,72.2,0.0,0.0,4.0,0.0,1.0,3.0,3.0,370.0,4.0,6.0,0.0,77.0,1,Home,0
Noah Balta,14.0,4.0,18.0,2.0,0.0,1.0,5.0,11.0,0.0,5.0,7.0,7.0,3.0,3.0,3.0,16.0,3.0,8.0,44.4,1.0,0.0,7.0,0.0,0.0,7.0,4.0,427.0,7.0,4.0,2.0,78.0,1,Home,0
David Astbury,15.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,12.0,13.0,81.2,0.0,0.0,9.0,0.0,0.0,0.0,1.0,394.0,3.0,6.0,0.0,88.0,1,Home,0
Jason Castagna,9.0,7.0,16.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,7.0,8.0,6.0,37.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,108.0,6.0,2.0,0.0,91.0,1,Home,0
Jack Higgins,9.0,7.0,16.0,2.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,8.0,8.0,12.0,75.0,0.0,1.0,3.0,0.0,1.0,0.0,9.0,181.0,2.0,2.0,1.0,87.0,1,Home,0
Sydney Stack,6.0,10.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,8.0,9.0,16.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,2.0,9.0,1.0,71.0,1,Home,0
Daniel Rioli,7.0,6.0,13.0,3.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,6.0,9.0,69.2,1.0,1.0,0.0,0.0,1.0,0.0,4.0,189.0,4.0,2.0,0.0,86.0,1,Home,0
Callum C-Jones,6.0,7.0,13.0,3.0,0.0,1.0,5.0,10.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,7.0,7.0,5.0,38.5,0.0,2.0,3.0,0.0,1.0,0.0,2.0,158.0,4.0,2.0,0.0,63.0,1,Home,0
Kamdyn Mcintosh,8.0,4.0,12.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,5.0,5.0,9.0,75.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,222.0,1.0,4.0,0.0,79.0,1,Home,0
Shai Bolton,7.0,4.0,11.0,3.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,8.0,6.0,54.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,175.0,3.0,1.0,2.0,79.0,1,Home,0
Dylan Grimes,5.0,4.0,9.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,5.0,5.0,8.0,88.9,1.0,0.0,14.0,1.0,0.0,0.0,0.0,194.0,2.0,5.0,0.0,100.0,1,Home,0
Connor Menadue,6.0,3.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,3.0,33.3,0.0,0.0,2.0,0.0,0.0,1.0,1.0,161.0,4.0,1.0,1.0,82.0,1,Home,0
Nathan Broad,5.0,3.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,7.0,87.5,0.0,0.0,3.0,0.0,0.0,0.0,2.0,141.0,1.0,7.0,0.0,71.0,1,Home,0
Ryan Garthwaite,5.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,3.0,3.0,42.9,0.0,0.0,11.0,0.0,0.0,0.0,2.0,97.0,4.0,4.0,0.0,100.0,1,Home,0
Tom Lynch,3.0,2.0,5.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,4.0,1.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,82.0,1.0,0.0,2.0,67.0,1,Home,0
Darcy Parish,18.0,13.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,9.0,2.0,1.0,1.0,0.0,19.0,12.0,21.0,67.7,0.0,0.0,1.0,0.0,2.0,7.0,7.0,507.0,7.0,2.0,0.0,83.0,0,Away,0
Zachary Merrett,17.0,13.0,30.0,3.0,0.0,2.0,8.0,0.0,1.0,4.0,7.0,7.0,4.0,0.0,1.0,15.0,13.0,17.0,56.7,0.0,0.0,3.0,0.0,3.0,4.0,7.0,336.0,8.0,5.0,1.0,79.0,0,Away,0
Dyson Heppell,13.0,13.0,26.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,4.0,1.0,2.0,11.0,13.0,16.0,61.5,0.0,0.0,1.0,0.0,0.0,3.0,2.0,297.0,7.0,7.0,0.0,89.0,0,Away,0
Dylan Shiel,14.0,9.0,23.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,5.0,3.0,2.0,0.0,11.0,8.0,12.0,52.2,0.0,0.0,0.0,0.0,2.0,2.0,3.0,380.0,7.0,4.0,1.0,64.0,0,Away,0
Kyle Langford,13.0,9.0,22.0,5.0,3.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,2.0,10.0,10.0,17.0,77.3,1.0,1.0,0.0,0.0,1.0,1.0,6.0,324.0,4.0,5.0,0.0,79.0,0,Away,0
Andrew McGrath,12.0,10.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,3.0,1.0,1.0,0.0,9.0,14.0,15.0,68.2,0.0,0.0,5.0,0.0,0.0,1.0,6.0,358.0,3.0,5.0,1.0,74.0,0,Away,0
David Zaharakis,17.0,2.0,19.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,1.0,7.0,12.0,15.0,78.9,0.0,0.0,0.0,0.0,0.0,2.0,2.0,416.0,5.0,5.0,0.0,83.0,0,Away,0
Michael Hurley,13.0,4.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,1.0,0.0,4.0,10.0,11.0,64.7,0.0,0.0,5.0,0.0,0.0,1.0,2.0,418.0,4.0,7.0,0.0,90.0,0,Away,0
