Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Luke Ryan,19.0,13.0,32.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,7.0,1.0,0.0,13.0,11.0,26.0,81.2,2.0,0.0,2.0,0.0,0.0,0.0,6.0,438.0,6.0,16.0,0.0,91.0,1,0
Bradley Hill,26.0,5.0,31.0,6.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,1.0,1.0,30.0,25.0,80.6,0.0,1.0,0.0,4.0,1.0,0.0,8.0,757.0,4.0,2.0,1.0,86.0,1,1
Nathan Wilson,18.0,12.0,30.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,7.0,0.0,2.0,6.0,21.0,21.0,70.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,758.0,7.0,7.0,0.0,81.0,1,0
Nathan Fyfe,13.0,13.0,26.0,6.0,1.0,0.0,7.0,0.0,0.0,3.0,6.0,3.0,3.0,6.0,1.0,17.0,10.0,16.0,61.5,3.0,2.0,2.0,0.0,1.0,5.0,5.0,398.0,3.0,2.0,1.0,92.0,1,3
Michael Walters,18.0,7.0,25.0,4.0,2.0,1.0,5.0,0.0,0.0,6.0,4.0,8.0,1.0,1.0,2.0,8.0,14.0,15.0,60.0,0.0,2.0,0.0,1.0,0.0,4.0,9.0,545.0,7.0,0.0,4.0,90.0,1,0
Ed Langdon,12.0,13.0,25.0,7.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,19.0,15.0,60.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,362.0,4.0,4.0,0.0,85.0,1,0
David Mundy,9.0,14.0,23.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,12.0,4.0,1.0,2.0,2.0,15.0,11.0,18.0,78.3,0.0,0.0,5.0,0.0,3.0,9.0,7.0,201.0,2.0,1.0,0.0,77.0,1,0
Taylin Duman,14.0,2.0,16.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,14.0,11.0,68.8,0.0,0.0,5.0,0.0,0.0,0.0,5.0,238.0,2.0,6.0,0.0,81.0,1,0
Connor Blakely,7.0,8.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0,13.0,12.0,80.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,256.0,4.0,1.0,0.0,76.0,1,0
Darcy Tucker,6.0,9.0,15.0,4.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,1.0,0.0,3.0,5.0,11.0,11.0,73.3,0.0,2.0,1.0,0.0,0.0,1.0,7.0,152.0,4.0,2.0,1.0,74.0,1,0
Andrew Brayshaw,6.0,9.0,15.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,8.0,9.0,11.0,73.3,0.0,1.0,2.0,2.0,0.0,2.0,5.0,207.0,3.0,2.0,0.0,73.0,1,0
Reece Conca,8.0,6.0,14.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,7.0,8.0,11.0,78.6,0.0,0.0,1.0,0.0,0.0,3.0,1.0,63.0,2.0,2.0,0.0,62.0,1,0
Alex Pearce,5.0,9.0,14.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,10.0,12.0,85.7,0.0,0.0,5.0,0.0,0.0,0.0,3.0,125.0,0.0,4.0,0.0,96.0,1,0
