Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Tom Mitchell,13.0,19.0,32.0,7.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,1.0,12.0,20.0,24.0,75.0,0.0,0.0,1.0,0.0,1.0,3.0,8.0,161.0,1.0,2.0,1.0,91.0,1,Home,0
James Sicily,20.0,11.0,31.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,6.0,24.0,28.0,90.3,1.0,0.0,4.0,0.0,0.0,1.0,5.0,610.0,8.0,4.0,0.0,90.0,1,Home,0
Jack Gunston,18.0,8.0,26.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,4.0,21.0,22.0,84.6,0.0,0.0,1.0,0.0,0.0,0.0,8.0,470.0,4.0,5.0,0.0,86.0,1,Home,0
Jaeger O'Meara,7.0,18.0,25.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,12.0,10.0,17.0,68.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,-1.0,1.0,1.0,0.0,71.0,1,Home,1
Billy Hartung,11.0,12.0,23.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,20.0,17.0,73.9,0.0,0.0,2.0,0.0,0.0,1.0,7.0,222.0,1.0,3.0,0.0,86.0,1,Home,0
Liam Shiels,12.0,10.0,22.0,5.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,3.0,1.0,1.0,0.0,8.0,14.0,14.0,63.6,0.0,0.0,0.0,0.0,4.0,2.0,7.0,237.0,6.0,3.0,0.0,77.0,1,Home,0
Shaun Burgoyne,6.0,15.0,21.0,4.0,1.0,0.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,8.0,13.0,21.0,100.0,0.0,2.0,1.0,0.0,1.0,4.0,8.0,173.0,1.0,1.0,0.0,82.0,1,Home,0
Isaac Smith,14.0,7.0,21.0,5.0,3.0,0.0,4.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,4.0,17.0,20.0,95.2,0.0,0.0,1.0,0.0,1.0,1.0,9.0,394.0,2.0,0.0,0.0,89.0,1,Home,0
Harry Morrison,10.0,11.0,21.0,6.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,4.0,18.0,16.0,76.2,0.0,1.0,2.0,0.0,0.0,2.0,8.0,269.0,2.0,1.0,0.0,67.0,1,Home,0
Blake Hardwick,12.0,8.0,20.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,18.0,19.0,95.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,179.0,1.0,0.0,0.0,88.0,1,Home,0
Jarryd Roughead,11.0,8.0,19.0,10.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,14.0,17.0,89.5,3.0,7.0,3.0,0.0,0.0,0.0,11.0,253.0,2.0,1.0,2.0,92.0,1,Home,3
Paul Puopolo,11.0,8.0,19.0,3.0,3.0,0.0,6.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,10.0,10.0,17.0,89.5,1.0,1.0,1.0,0.0,0.0,1.0,8.0,167.0,3.0,3.0,2.0,84.0,1,Home,0
Tim O'Brien,14.0,4.0,18.0,10.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,6.0,12.0,14.0,77.8,2.0,1.0,5.0,0.0,2.0,0.0,5.0,226.0,6.0,6.0,0.0,82.0,1,Home,0
