Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jack Lukosius,15.0,4.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,3.0,10.0,13.0,68.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,564.0,7.0,4.0,0.0,84.0,0,0
Wil Powell,10.0,7.0,17.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,2.0,6.0,11.0,9.0,52.9,1.0,0.0,1.0,0.0,0.0,0.0,1.0,196.0,7.0,4.0,0.0,76.0,0,0
Brandon Ellis,9.0,7.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,11.0,13.0,81.2,0.0,0.0,1.0,2.0,0.0,0.0,5.0,238.0,2.0,6.0,0.0,85.0,0,0
Touk Miller,11.0,4.0,15.0,2.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,10.0,8.0,53.3,0.0,0.0,1.0,0.0,0.0,1.0,2.0,341.0,5.0,2.0,1.0,80.0,0,0
Noah Anderson,5.0,10.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,9.0,6.0,9.0,60.0,1.0,1.0,4.0,0.0,0.0,3.0,3.0,172.0,4.0,2.0,0.0,74.0,0,0
David Swallow,9.0,5.0,14.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,4.0,2.0,1.0,3.0,8.0,6.0,10.0,71.4,0.0,0.0,0.0,0.0,2.0,2.0,4.0,227.0,2.0,1.0,1.0,75.0,0,0
Hugh Greenwood,9.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,10.0,4.0,8.0,57.1,0.0,0.0,1.0,0.0,3.0,3.0,3.0,201.0,3.0,1.0,0.0,69.0,0,0
Darcy Macpherson,10.0,4.0,14.0,4.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,11.0,11.0,78.6,0.0,0.0,0.0,0.0,0.0,1.0,4.0,234.0,3.0,1.0,1.0,74.0,0,0
Ben Ainsworth,12.0,2.0,14.0,9.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,7.0,50.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,381.0,2.0,0.0,0.0,82.0,0,0
Jack Bowes,11.0,3.0,14.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,10.0,4.0,8.0,57.1,1.0,0.0,3.0,0.0,0.0,0.0,3.0,279.0,5.0,12.0,0.0,80.0,0,0
Lachlan Weller,7.0,6.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,6.0,9.0,69.2,0.0,0.0,1.0,2.0,1.0,0.0,4.0,191.0,1.0,0.0,0.0,80.0,0,0
Connor Budarick,10.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,5.0,8.0,7.0,53.8,0.0,0.0,1.0,0.0,0.0,2.0,1.0,307.0,3.0,4.0,0.0,84.0,0,0
Nicholas Holman,4.0,8.0,12.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,6.0,6.0,8.0,66.7,0.0,0.0,2.0,0.0,0.0,0.0,1.0,71.0,2.0,2.0,0.0,92.0,0,0
Pearce Hanley,7.0,4.0,11.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,4.0,6.0,8.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,6.0,0.0,73.0,0,0
Samuel Collins,6.0,5.0,11.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,6.0,11.0,100.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,111.0,0.0,8.0,0.0,96.0,0,0
Charlie Ballard,7.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,10.0,5.0,45.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,150.0,4.0,5.0,0.0,98.0,0,0
Jarrod Harbrow,4.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,3.0,8.0,88.9,0.0,0.0,2.0,0.0,0.0,1.0,1.0,39.0,1.0,5.0,0.0,82.0,0,0
Sam Day,6.0,3.0,9.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,5.0,4.0,4.0,44.4,1.0,1.0,2.0,0.0,0.0,0.0,1.0,197.0,4.0,3.0,0.0,78.0,0,0
