Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jackson Macrae,14.0,18.0,32.0,7.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,3.0,2.0,1.0,1.0,12.0,20.0,21.0,65.6,0.0,0.0,0.0,0.0,2.0,3.0,7.0,284.0,6.0,1.0,0.0,78.0,0.5,2
Marcus Bontempelli,21.0,7.0,28.0,3.0,1.0,0.0,10.0,0.0,2.0,7.0,8.0,1.0,2.0,2.0,0.0,13.0,15.0,19.0,67.9,0.0,1.0,3.0,2.0,6.0,2.0,9.0,551.0,5.0,4.0,1.0,85.0,0.5,3
Luke Dahlhaus,7.0,19.0,26.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,11.0,15.0,21.0,80.8,0.0,0.0,0.0,0.0,3.0,1.0,9.0,120.0,1.0,2.0,1.0,77.0,0.5,0
Toby McLean,11.0,15.0,26.0,3.0,0.0,1.0,7.0,0.0,1.0,3.0,6.0,3.0,1.0,2.0,1.0,13.0,12.0,21.0,80.8,0.0,1.0,0.0,0.0,2.0,4.0,13.0,190.0,2.0,2.0,2.0,69.0,0.5,0
Lachlan Hunter,18.0,4.0,22.0,9.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,4.0,1.0,0.0,7.0,14.0,19.0,86.4,1.0,2.0,0.0,1.0,2.0,2.0,9.0,478.0,1.0,2.0,0.0,88.0,0.5,0
Matthew Suckling,15.0,6.0,21.0,6.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,4.0,16.0,15.0,71.4,0.0,0.0,1.0,1.0,0.0,0.0,7.0,463.0,5.0,4.0,0.0,78.0,0.5,0
Easton Wood,12.0,9.0,21.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,2.0,6.0,14.0,18.0,85.7,0.0,1.0,6.0,0.0,0.0,0.0,3.0,296.0,2.0,6.0,0.0,84.0,0.5,0
Mitchell Wallis,11.0,8.0,19.0,6.0,1.0,0.0,3.0,0.0,0.0,6.0,0.0,4.0,1.0,3.0,0.0,7.0,13.0,13.0,68.4,1.0,1.0,0.0,0.0,0.0,0.0,7.0,257.0,5.0,2.0,1.0,79.0,0.5,0
Jason Johannisen,11.0,8.0,19.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,8.0,9.0,16.0,84.2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,319.0,4.0,8.0,0.0,84.0,0.5,0
Shane Biggs,15.0,4.0,19.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,0.0,4.0,14.0,15.0,78.9,0.0,0.0,2.0,0.0,0.0,0.0,4.0,439.0,2.0,4.0,0.0,75.0,0.5,0
Jake Stringer,13.0,5.0,18.0,6.0,1.0,4.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,8.0,10.0,10.0,55.6,1.0,4.0,3.0,2.0,1.0,1.0,11.0,410.0,3.0,2.0,0.0,76.0,0.5,0
Bailey Dale,12.0,6.0,18.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,8.0,11.0,12.0,66.7,0.0,0.0,2.0,0.0,0.0,3.0,7.0,278.0,4.0,1.0,1.0,81.0,0.5,0
Liam Picken,7.0,10.0,17.0,4.0,3.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,9.0,8.0,11.0,64.7,2.0,3.0,0.0,0.0,1.0,0.0,10.0,163.0,3.0,0.0,0.0,82.0,0.5,0
Mitch Honeychurch,12.0,4.0,16.0,5.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,10.0,13.0,81.2,0.0,3.0,2.0,0.0,0.0,0.0,11.0,251.0,2.0,3.0,2.0,81.0,0.5,0
Caleb Daniel,8.0,8.0,16.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,12.0,12.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,217.0,1.0,2.0,0.0,88.0,0.5,0
Thomas Liberatore,6.0,7.0,13.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,4.0,7.0,12.0,92.3,0.0,0.0,0.0,0.0,0.0,3.0,4.0,132.0,2.0,0.0,1.0,71.0,0.5,0
Tom Campbell,8.0,4.0,12.0,4.0,1.0,2.0,6.0,49.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,9.0,3.0,7.0,58.3,2.0,3.0,3.0,0.0,1.0,3.0,7.0,213.0,1.0,2.0,1.0,89.0,0.5,0
Jack Redpath,9.0,0.0,9.0,7.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,6.0,6.0,66.7,2.0,2.0,1.0,0.0,0.0,0.0,6.0,132.0,4.0,0.0,1.0,79.0,0.5,0
Dale Morris,4.0,4.0,8.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,5.0,3.0,6.0,75.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,67.0,2.0,6.0,0.0,96.0,0.5,0
Zaine Cordy,2.0,6.0,8.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,7.0,87.5,1.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,93.0,0.5,0
Jordan Roughead,1.0,6.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,6.0,85.7,0.0,0.0,10.0,0.0,0.0,0.0,0.0,42.0,1.0,3.0,0.0,89.0,0.5,0
Tory Dickson,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,75.0,0.5,0
Ben Cunnington,12.0,16.0,28.0,2.0,2.0,1.0,4.0,0.0,2.0,6.0,6.0,6.0,2.0,1.0,4.0,20.0,10.0,19.0,67.9,1.0,0.0,0.0,0.0,2.0,4.0,8.0,360.0,2.0,7.0,0.0,75.0,0.5,1
Shaun Higgins,11.0,8.0,19.0,4.0,0.0,2.0,9.0,0.0,3.0,7.0,6.0,5.0,1.0,1.0,3.0,10.0,12.0,13.0,68.4,0.0,1.0,0.0,0.0,2.0,4.0,9.0,523.0,4.0,1.0,5.0,88.0,0.5,0
Andrew Swallow,8.0,10.0,18.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,7.0,3.0,2.0,3.0,1.0,11.0,7.0,13.0,72.2,0.0,0.0,0.0,0.0,3.0,4.0,2.0,304.0,2.0,3.0,2.0,66.0,0.5,0
Jack Ziebell,11.0,7.0,18.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,5.0,3.0,0.0,1.0,1.0,12.0,6.0,8.0,44.4,0.0,0.0,0.0,0.0,2.0,3.0,2.0,206.0,7.0,2.0,2.0,83.0,0.5,0
Todd Goldstein,6.0,11.0,17.0,3.0,1.0,0.0,2.0,25.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,6.0,11.0,14.0,82.4,1.0,0.0,2.0,0.0,1.0,0.0,5.0,194.0,1.0,2.0,0.0,84.0,0.5,0
Jamie MacMillan,8.0,9.0,17.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,8.0,14.0,82.4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,269.0,4.0,5.0,0.0,84.0,0.5,0
Aaron Mullett,12.0,5.0,17.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,9.0,1.0,1.0,2.0,7.0,14.0,82.4,1.0,0.0,0.0,1.0,0.0,0.0,3.0,554.0,3.0,3.0,0.0,88.0,0.5,0
Nathan Hrovat,8.0,9.0,17.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,7.0,11.0,11.0,64.7,0.0,1.0,0.0,1.0,0.0,2.0,6.0,257.0,2.0,3.0,2.0,83.0,0.5,0
Luke McDonald,8.0,8.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,14.0,14.0,87.5,0.0,0.0,2.0,0.0,0.0,0.0,3.0,414.0,3.0,2.0,0.0,80.0,0.5,0
Ben Brown,9.0,7.0,16.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,10.0,5.0,11.0,68.8,3.0,3.0,1.0,0.0,0.0,1.0,7.0,156.0,3.0,1.0,1.0,100.0,0.5,0
