Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Trent Cotchin,23.0,11.0,34.0,4.0,0.0,0.0,2.0,0.0,1.0,7.0,3.0,6.0,1.0,6.0,2.0,15.0,18.0,26.0,76.5,0.0,0.0,1.0,0.0,1.0,3.0,7.0,333.0,6.0,1.0,0.0,81.0,0,Home,0
Dustin Martin,15.0,16.0,31.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,5.0,2.0,0.0,1.0,0.0,12.0,19.0,24.0,77.4,0.0,0.0,0.0,3.0,0.0,5.0,6.0,430.0,3.0,0.0,0.0,80.0,0,Home,0
Alex Rance,14.0,14.0,28.0,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,11.0,18.0,26.0,92.9,3.0,0.0,6.0,5.0,0.0,0.0,3.0,303.0,2.0,13.0,0.0,99.0,0,Home,2
Anthony Miles,12.0,15.0,27.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,6.0,2.0,2.0,4.0,11.0,17.0,22.0,81.5,0.0,0.0,0.0,0.0,4.0,2.0,7.0,156.0,3.0,2.0,0.0,89.0,0,Home,0
Brandon Ellis,12.0,14.0,26.0,3.0,0.0,0.0,5.0,0.0,2.0,5.0,3.0,3.0,3.0,1.0,0.0,7.0,18.0,18.0,69.2,0.0,0.0,1.0,0.0,0.0,3.0,4.0,430.0,7.0,2.0,1.0,83.0,0,Home,0
Kamdyn Mcintosh,18.0,6.0,24.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,5.0,5.0,1.0,0.0,7.0,17.0,14.0,58.3,0.0,0.0,0.0,1.0,1.0,1.0,5.0,543.0,8.0,3.0,0.0,81.0,0,Home,0
Taylor Hunt,11.0,12.0,23.0,6.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,4.0,20.0,14.0,60.9,0.0,0.0,2.0,1.0,0.0,2.0,6.0,333.0,6.0,1.0,0.0,85.0,0,Home,0
Bachar Houli,14.0,8.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0,1.0,6.0,13.0,17.0,77.3,2.0,0.0,2.0,2.0,0.0,0.0,7.0,464.0,4.0,6.0,0.0,92.0,0,Home,0
Shaun Grigg,8.0,12.0,20.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,5.0,14.0,13.0,65.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,211.0,1.0,1.0,1.0,75.0,0,Home,0
Troy Chaplin,9.0,9.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,16.0,17.0,94.4,0.0,0.0,5.0,0.0,0.0,0.0,3.0,178.0,0.0,6.0,0.0,100.0,0,Home,0
