Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Brendon Goddard,22.0,12.0,34.0,6.0,0.0,1.0,5.0,4.0,0.0,4.0,3.0,4.0,6.0,1.0,0.0,9.0,26.0,26.0,76.5,1.0,0.0,0.0,0.0,1.0,2.0,5.0,712.0,6.0,6.0,0.0,90.0,0,Home,0
David Zaharakis,13.0,17.0,30.0,4.0,0.0,0.0,4.0,0.0,2.0,5.0,10.0,2.0,3.0,2.0,0.0,12.0,18.0,27.0,90.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,408.0,3.0,1.0,0.0,86.0,0,Home,0
Adam Cooney,13.0,12.0,25.0,6.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,9.0,18.0,15.0,60.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,235.0,6.0,2.0,2.0,78.0,0,Home,0
Darcy Parish,12.0,13.0,25.0,7.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,19.0,15.0,60.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,256.0,4.0,0.0,0.0,86.0,0,Home,0
James Kelly,12.0,12.0,24.0,3.0,0.0,0.0,10.0,0.0,0.0,6.0,5.0,5.0,1.0,1.0,0.0,9.0,15.0,17.0,70.8,0.0,0.0,0.0,1.0,2.0,3.0,3.0,226.0,7.0,3.0,1.0,68.0,0,Home,0
Zachary Merrett,11.0,11.0,22.0,7.0,0.0,1.0,9.0,0.0,0.0,4.0,2.0,5.0,1.0,2.0,0.0,6.0,16.0,13.0,59.1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,250.0,6.0,1.0,0.0,74.0,0,Home,0
James Gwilt,14.0,6.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,2.0,5.0,16.0,16.0,80.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,343.0,4.0,7.0,0.0,95.0,0,Home,0
Craig Bird,6.0,13.0,19.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,8.0,2.0,2.0,1.0,0.0,12.0,7.0,15.0,78.9,0.0,0.0,1.0,0.0,3.0,5.0,2.0,58.0,3.0,1.0,1.0,71.0,0,Home,0
Matthew Dea,9.0,9.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,13.0,14.0,77.8,0.0,0.0,5.0,0.0,0.0,0.0,3.0,168.0,3.0,7.0,0.0,83.0,0,Home,0
Courtenay Dempsey,13.0,4.0,17.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,15.0,14.0,82.4,1.0,0.0,2.0,0.0,0.0,1.0,2.0,220.0,3.0,3.0,0.0,77.0,0,Home,0
Joe Daniher,7.0,10.0,17.0,7.0,2.0,0.0,1.0,5.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,8.0,9.0,12.0,70.6,2.0,1.0,3.0,1.0,1.0,1.0,4.0,263.0,4.0,1.0,1.0,86.0,0,Home,0
Martin Gleeson,8.0,8.0,16.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,12.0,12.0,75.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,221.0,4.0,4.0,0.0,85.0,0,Home,0
Ryan Crowley,5.0,9.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,7.0,8.0,57.1,1.0,3.0,0.0,0.0,0.0,1.0,3.0,43.0,1.0,3.0,1.0,77.0,0,Home,0
Shaun Edwards,7.0,7.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,6.0,8.0,7.0,50.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,190.0,4.0,0.0,0.0,80.0,0,Home,0
Anthony M-Tipungwuti,10.0,4.0,14.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,9.0,13.0,92.9,1.0,0.0,2.0,2.0,0.0,0.0,3.0,250.0,0.0,5.0,0.0,82.0,0,Home,0
Mark Baguley,10.0,3.0,13.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,7.0,6.0,9.0,69.2,0.0,1.0,3.0,0.0,1.0,0.0,1.0,161.0,3.0,4.0,1.0,85.0,0,Home,0
Kyle Langford,6.0,6.0,12.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,9.0,9.0,75.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,270.0,4.0,4.0,0.0,86.0,0,Home,0
Orazio Fantasia,5.0,5.0,10.0,4.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,7.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,133.0,2.0,0.0,3.0,84.0,0,Home,0
Mitchell Brown,6.0,3.0,9.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,5.0,55.6,0.0,2.0,0.0,0.0,0.0,0.0,2.0,134.0,3.0,1.0,0.0,90.0,0,Home,0
Mark Jamar,2.0,5.0,7.0,3.0,1.0,0.0,2.0,19.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,5.0,3.0,7.0,100.0,2.0,0.0,4.0,0.0,0.0,1.0,2.0,110.0,1.0,3.0,0.0,80.0,0,Home,0
Patrick Ambrose,3.0,2.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,100.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,72.0,0.0,2.0,0.0,93.0,0,Home,0
Michael Hartley,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,-8.0,2.0,2.0,0.0,65.0,0,Home,0
Dustin Martin,22.0,16.0,38.0,10.0,0.0,0.0,1.0,0.0,2.0,6.0,7.0,7.0,1.0,0.0,3.0,15.0,24.0,25.0,65.8,1.0,1.0,3.0,1.0,2.0,5.0,9.0,263.0,8.0,0.0,0.0,75.0,1,Away,3
Brandon Ellis,14.0,16.0,30.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,9.0,21.0,24.0,80.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,410.0,2.0,3.0,0.0,79.0,1,Away,1
Trent Cotchin,18.0,11.0,29.0,5.0,2.0,0.0,5.0,0.0,2.0,4.0,5.0,3.0,2.0,0.0,1.0,10.0,18.0,20.0,69.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,454.0,6.0,3.0,1.0,83.0,1,Away,2
Shane Edwards,15.0,11.0,26.0,4.0,1.0,0.0,3.0,0.0,1.0,7.0,4.0,3.0,3.0,0.0,0.0,9.0,17.0,19.0,73.1,0.0,1.0,0.0,0.0,0.0,4.0,7.0,395.0,4.0,4.0,0.0,81.0,1,Away,0
Brett Deledio,9.0,14.0,23.0,7.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,18.0,16.0,69.6,0.0,2.0,1.0,2.0,0.0,0.0,9.0,281.0,2.0,3.0,1.0,87.0,1,Away,0
Shaun Grigg,15.0,8.0,23.0,4.0,2.0,0.0,2.0,0.0,2.0,5.0,8.0,4.0,0.0,1.0,1.0,11.0,12.0,16.0,69.6,0.0,1.0,2.0,1.0,5.0,3.0,6.0,348.0,4.0,1.0,0.0,82.0,1,Away,0
