Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jaeger O'Meara,13.0,18.0,31.0,6.0,1.0,1.0,5.0,0.0,0.0,4.0,5.0,7.0,2.0,1.0,4.0,16.0,17.0,22.0,71.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,471.0,9.0,5.0,0.0,81.0,1,1
Changkuoth Jiath,15.0,11.0,26.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,3.0,2.0,2.0,7.0,17.0,21.0,80.8,0.0,0.0,1.0,2.0,0.0,2.0,4.0,490.0,8.0,5.0,0.0,84.0,1,0
Tom Mitchell,9.0,16.0,25.0,5.0,0.0,0.0,7.0,0.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,10.0,15.0,18.0,72.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,303.0,2.0,4.0,0.0,86.0,1,0
Tom Phillips,12.0,11.0,23.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,9.0,13.0,16.0,69.6,1.0,0.0,0.0,0.0,0.0,0.0,4.0,432.0,4.0,5.0,0.0,80.0,1,0
Jarman Impey,14.0,5.0,19.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,1.0,6.0,13.0,15.0,78.9,0.0,1.0,1.0,3.0,0.0,0.0,2.0,452.0,1.0,6.0,0.0,80.0,1,0
Blake Hardwick,13.0,6.0,19.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,11.0,15.0,78.9,0.0,0.0,4.0,0.0,1.0,0.0,5.0,412.0,4.0,8.0,0.0,90.0,1,0
Tim O'Brien,12.0,6.0,18.0,5.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,6.0,2.0,4.0,2.0,11.0,5.0,13.0,72.2,3.0,1.0,4.0,0.0,1.0,1.0,4.0,288.0,3.0,7.0,0.0,86.0,1,0
James Worpel,10.0,8.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,5.0,4.0,1.0,2.0,1.0,10.0,6.0,14.0,77.8,0.0,0.0,1.0,0.0,2.0,3.0,6.0,295.0,3.0,5.0,0.0,77.0,1,0
Liam Shiels,6.0,11.0,17.0,2.0,0.0,2.0,7.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,6.0,10.0,9.0,52.9,0.0,0.0,1.0,0.0,0.0,1.0,3.0,321.0,5.0,5.0,2.0,73.0,1,0
James Cousins,11.0,6.0,17.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,2.0,15.0,11.0,64.7,0.0,1.0,0.0,2.0,0.0,0.0,5.0,352.0,4.0,1.0,1.0,78.0,1,0
Luke Breust,10.0,5.0,15.0,1.0,3.0,1.0,4.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0,7.0,9.0,60.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,383.0,1.0,2.0,0.0,77.0,1,0
Oliver Hanrahan,7.0,8.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,13.0,10.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,246.0,5.0,0.0,0.0,65.0,1,0
Chad Wingard,8.0,6.0,14.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,4.0,0.0,5.0,1.0,9.0,7.0,9.0,64.3,0.0,0.0,2.0,0.0,1.0,0.0,5.0,330.0,4.0,4.0,0.0,83.0,1,0
