Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Andrew Gaff,22.0,8.0,30.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,1.0,2.0,0.0,8.0,24.0,21.0,70.0,0.0,1.0,1.0,0.0,0.0,4.0,7.0,442.0,6.0,3.0,0.0,89.0,1,0
Dominic Sheed,20.0,9.0,29.0,6.0,2.0,1.0,0.0,0.0,1.0,8.0,6.0,5.0,1.0,2.0,3.0,10.0,19.0,18.0,62.1,0.0,1.0,0.0,2.0,2.0,4.0,9.0,677.0,3.0,1.0,0.0,69.0,1,1
Sam Mitchell,15.0,12.0,27.0,4.0,1.0,0.0,3.0,0.0,1.0,5.0,4.0,2.0,3.0,2.0,0.0,10.0,15.0,14.0,51.9,0.0,0.0,0.0,4.0,1.0,3.0,10.0,402.0,6.0,1.0,1.0,83.0,1,0
Luke Shuey,18.0,9.0,27.0,4.0,0.0,0.0,5.0,0.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,10.0,16.0,20.0,74.1,0.0,1.0,1.0,1.0,0.0,6.0,9.0,341.0,3.0,3.0,3.0,69.0,1,0
Jack Redden,12.0,15.0,27.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,6.0,2.0,2.0,2.0,1.0,11.0,15.0,21.0,77.8,0.0,0.0,2.0,0.0,1.0,5.0,5.0,368.0,4.0,4.0,0.0,81.0,1,0
Liam Duggan,13.0,11.0,24.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,1.0,8.0,18.0,20.0,83.3,0.0,0.0,3.0,1.0,0.0,2.0,5.0,476.0,5.0,6.0,0.0,86.0,1,0
Mark Lecras,14.0,6.0,20.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,3.0,11.0,8.0,9.0,45.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,230.0,7.0,2.0,0.0,83.0,1,0
Elliot Yeo,12.0,8.0,20.0,6.0,1.0,0.0,2.0,0.0,1.0,6.0,7.0,4.0,3.0,1.0,1.0,13.0,8.0,11.0,55.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,351.0,4.0,2.0,0.0,76.0,1,0
Jack Darling,13.0,4.0,17.0,9.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,5.0,11.0,8.0,47.1,1.0,6.0,1.0,0.0,0.0,0.0,9.0,273.0,2.0,3.0,1.0,93.0,1,0
Joshua Kennedy,14.0,2.0,16.0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,13.0,10.0,62.5,0.0,5.0,0.0,0.0,0.0,0.0,11.0,366.0,3.0,0.0,1.0,86.0,1,3
Shannon Hurn,10.0,6.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,5.0,10.0,14.0,87.5,0.0,0.0,1.0,0.0,0.0,0.0,4.0,229.0,2.0,5.0,0.0,87.0,1,0
Jamie Cripps,9.0,7.0,16.0,5.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,4.0,13.0,12.0,75.0,1.0,0.0,2.0,3.0,0.0,1.0,7.0,332.0,3.0,3.0,2.0,76.0,1,0
Tom Barrass,10.0,6.0,16.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,10.0,6.0,13.0,81.2,2.0,0.0,7.0,0.0,0.0,0.0,2.0,233.0,2.0,11.0,0.0,84.0,1,0
Luke Partington,8.0,8.0,16.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,7.0,9.0,11.0,68.8,0.0,0.0,0.0,0.0,1.0,2.0,3.0,250.0,3.0,3.0,2.0,68.0,1,0
Eric MacKenzie,6.0,9.0,15.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,13.0,12.0,80.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,225.0,2.0,4.0,0.0,90.0,1,0
Jeremy McGovern,7.0,8.0,15.0,6.0,1.0,1.0,2.0,13.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,7.0,8.0,13.0,86.7,1.0,2.0,1.0,0.0,1.0,2.0,8.0,143.0,0.0,2.0,1.0,86.0,1,0
Bradley Sheppard,7.0,7.0,14.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,12.0,12.0,85.7,0.0,0.0,7.0,0.0,0.0,1.0,4.0,104.0,2.0,2.0,1.0,85.0,1,0
Drew Petrie,8.0,5.0,13.0,2.0,0.0,0.0,8.0,25.0,0.0,1.0,4.0,4.0,2.0,1.0,3.0,10.0,4.0,8.0,61.5,0.0,0.0,9.0,0.0,3.0,1.0,4.0,191.0,5.0,3.0,0.0,81.0,1,0
Mark Hutchings,4.0,9.0,13.0,5.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,4.0,10.0,10.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,103.0,2.0,1.0,3.0,82.0,1,0
Jackson Nelson,9.0,2.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,2.0,9.0,4.0,36.4,0.0,0.0,2.0,5.0,0.0,0.0,3.0,290.0,5.0,4.0,0.0,81.0,1,0
Will Schofield,3.0,6.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,6.0,5.0,55.6,0.0,0.0,4.0,0.0,0.0,0.0,1.0,159.0,2.0,5.0,0.0,87.0,1,0
Malcolm Karpany,2.0,6.0,8.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,5.0,62.5,0.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,1.0,3.0,2.0,77.0,1,0
Dayne Beams,23.0,18.0,41.0,5.0,0.0,0.0,6.0,0.0,1.0,4.0,9.0,1.0,2.0,3.0,1.0,14.0,25.0,26.0,63.4,0.0,0.0,0.0,0.0,5.0,4.0,4.0,443.0,5.0,2.0,0.0,88.0,0,2
Daniel Rich,20.0,12.0,32.0,4.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0,7.0,2.0,1.0,9.0,18.0,28.0,87.5,0.0,0.0,4.0,0.0,0.0,1.0,1.0,821.0,8.0,9.0,0.0,78.0,0,0
Ryan Bastinac,13.0,15.0,28.0,6.0,1.0,0.0,7.0,0.0,0.0,5.0,5.0,5.0,5.0,2.0,1.0,11.0,18.0,18.0,64.3,0.0,1.0,1.0,0.0,2.0,3.0,4.0,434.0,5.0,3.0,3.0,82.0,0,0
