Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Sam Walsh,19.0,19.0,38.0,7.0,0.0,0.0,4.0,0.0,1.0,9.0,3.0,6.0,1.0,0.0,3.0,10.0,28.0,26.0,68.4,0.0,1.0,0.0,2.0,1.0,2.0,9.0,578.0,7.0,0.0,0.0,92.0,1,3
Zachary Williams,22.0,4.0,26.0,4.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,4.0,6.0,1.0,0.0,10.0,13.0,20.0,76.9,1.0,0.0,1.0,0.0,0.0,2.0,6.0,626.0,7.0,8.0,0.0,82.0,1,0
Matthew Kennedy,12.0,12.0,24.0,7.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,0.0,9.0,13.0,13.0,54.2,1.0,0.0,2.0,0.0,2.0,1.0,2.0,131.0,4.0,2.0,0.0,76.0,1,0
Edward Curnow,12.0,10.0,22.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,10.0,13.0,18.0,81.8,0.0,0.0,0.0,0.0,1.0,0.0,6.0,264.0,1.0,9.0,1.0,83.0,1,0
Jacob Weitering,18.0,4.0,22.0,16.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,8.0,15.0,18.0,81.8,2.0,0.0,11.0,0.0,0.0,0.0,4.0,375.0,4.0,12.0,0.0,91.0,1,0
Nic Newman,15.0,6.0,21.0,11.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,5.0,14.0,17.0,81.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,392.0,1.0,4.0,0.0,65.0,1,0
Patrick Cripps,6.0,14.0,20.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,4.0,6.0,14.0,16.0,80.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,208.0,2.0,0.0,2.0,85.0,1,0
Paddy Dow,9.0,11.0,20.0,4.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,13.0,13.0,65.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,349.0,3.0,2.0,2.0,76.0,1,0
Adam Saad,13.0,6.0,19.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,0.0,7.0,11.0,13.0,68.4,0.0,0.0,3.0,5.0,0.0,1.0,3.0,439.0,2.0,5.0,0.0,80.0,1,0
Lachlan Plowman,14.0,3.0,17.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,6.0,11.0,15.0,88.2,0.0,0.0,6.0,0.0,0.0,0.0,3.0,351.0,1.0,7.0,0.0,86.0,1,0
Liam Stocker,11.0,6.0,17.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,4.0,13.0,12.0,70.6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,263.0,4.0,4.0,0.0,84.0,1,0
Matt Owies,9.0,8.0,17.0,8.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,8.0,11.0,13.0,76.5,0.0,4.0,3.0,0.0,0.0,2.0,9.0,261.0,2.0,1.0,1.0,77.0,1,0
Sam Docherty,13.0,3.0,16.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,13.0,13.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,171.0,1.0,2.0,0.0,87.0,1,0
