Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Kade Simpson,28.0,7.0,35.0,10.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,6.0,0.0,3.0,10.0,23.0,22.0,62.9,1.0,1.0,1.0,1.0,0.0,0.0,3.0,614.0,12.0,11.0,0.0,95.0,0,Home,3
Marc Murphy,17.0,18.0,35.0,5.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,0.0,10.0,24.0,27.0,77.1,0.0,0.0,1.0,0.0,3.0,1.0,7.0,361.0,4.0,1.0,0.0,92.0,0,Home,1
Sam Kerridge,18.0,17.0,35.0,7.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,9.0,2.0,0.0,2.0,11.0,25.0,23.0,65.7,1.0,1.0,0.0,0.0,1.0,1.0,4.0,335.0,10.0,6.0,0.0,92.0,0,Home,0
Sam Docherty,23.0,11.0,34.0,10.0,0.0,1.0,7.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,11.0,22.0,25.0,73.5,1.0,0.0,1.0,0.0,1.0,2.0,5.0,442.0,4.0,3.0,0.0,90.0,0,Home,0
Bryce Gibbs,20.0,11.0,31.0,6.0,0.0,2.0,5.0,0.0,0.0,4.0,3.0,4.0,0.0,1.0,2.0,12.0,23.0,16.0,51.6,0.0,1.0,2.0,0.0,1.0,2.0,3.0,414.0,2.0,2.0,1.0,85.0,0,Home,0
Lachlan Plowman,12.0,12.0,24.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,12.0,12.0,21.0,87.5,2.0,0.0,3.0,0.0,2.0,0.0,1.0,83.0,1.0,10.0,0.0,97.0,0,Home,0
Dale Thomas,11.0,8.0,19.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,7.0,13.0,9.0,47.4,1.0,0.0,1.0,2.0,0.0,3.0,3.0,323.0,4.0,1.0,0.0,78.0,0,Home,0
Charlie Curnow,12.0,7.0,19.0,10.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,10.0,9.0,15.0,78.9,4.0,3.0,3.0,0.0,0.0,0.0,10.0,387.0,2.0,2.0,0.0,90.0,0,Home,0
Matthew Kreuzer,7.0,11.0,18.0,3.0,1.0,1.0,7.0,28.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,11.0,7.0,14.0,77.8,1.0,0.0,1.0,0.0,0.0,4.0,6.0,105.0,2.0,4.0,0.0,93.0,0,Home,0
Jed Lamb,14.0,3.0,17.0,7.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,2.0,0.0,0.0,0.0,5.0,11.0,10.0,58.8,0.0,0.0,0.0,3.0,0.0,2.0,4.0,492.0,6.0,1.0,1.0,81.0,0,Home,0
Jacob Weitering,9.0,8.0,17.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,8.0,9.0,12.0,70.6,1.0,0.0,5.0,0.0,0.0,0.0,1.0,190.0,3.0,7.0,0.0,89.0,0,Home,0
David Cuningham,13.0,4.0,17.0,6.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,5.0,12.0,10.0,58.8,0.0,0.0,0.0,0.0,0.0,2.0,4.0,330.0,3.0,3.0,1.0,66.0,0,Home,0
