Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Tom Mitchell,12.0,25.0,37.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,1.0,18.0,22.0,30.0,81.1,0.0,0.0,2.0,0.0,2.0,4.0,7.0,241.0,3.0,3.0,0.0,84.0,1,2
Liam Shiels,17.0,9.0,26.0,6.0,1.0,1.0,7.0,0.0,2.0,7.0,5.0,1.0,0.0,2.0,1.0,12.0,15.0,20.0,76.9,0.0,1.0,2.0,0.0,1.0,4.0,11.0,502.0,3.0,6.0,1.0,76.0,1,1
Billy Hartung,13.0,13.0,26.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,1.0,8.0,20.0,20.0,76.9,0.0,0.0,1.0,2.0,0.0,1.0,5.0,353.0,9.0,5.0,0.0,84.0,1,0
Isaac Smith,17.0,8.0,25.0,6.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,5.0,20.0,20.0,80.0,0.0,0.0,3.0,1.0,0.0,1.0,8.0,518.0,4.0,3.0,0.0,80.0,1,0
Shaun Burgoyne,10.0,14.0,24.0,3.0,1.0,0.0,5.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,11.0,11.0,22.0,91.7,0.0,0.0,2.0,1.0,1.0,2.0,8.0,211.0,5.0,5.0,0.0,75.0,1,0
Ryan Burton,15.0,9.0,24.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,16.0,23.0,95.8,0.0,0.0,4.0,1.0,0.0,0.0,4.0,466.0,4.0,6.0,0.0,78.0,1,0
William Langford,10.0,13.0,23.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,5.0,2.0,1.0,1.0,15.0,8.0,13.0,56.5,0.0,0.0,4.0,0.0,3.0,3.0,4.0,149.0,3.0,5.0,0.0,80.0,1,0
Luke Hodge,11.0,11.0,22.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,5.0,18.0,17.0,77.3,0.0,0.0,5.0,0.0,0.0,1.0,7.0,303.0,2.0,5.0,0.0,83.0,1,0
Benjamin Stratton,8.0,14.0,22.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,7.0,16.0,16.0,72.7,0.0,0.0,4.0,1.0,0.0,0.0,4.0,189.0,6.0,8.0,0.0,87.0,1,0
Josh Gibson,8.0,13.0,21.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,16.0,18.0,85.7,0.0,0.0,8.0,0.0,0.0,0.0,4.0,207.0,3.0,5.0,0.0,94.0,1,0
Jack Gunston,15.0,6.0,21.0,6.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,16.0,17.0,81.0,0.0,1.0,6.0,0.0,0.0,1.0,10.0,297.0,2.0,2.0,1.0,89.0,1,0
Luke Breust,12.0,8.0,20.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,10.0,8.0,12.0,60.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,289.0,2.0,3.0,0.0,83.0,1,0
Kaiden Brand,13.0,6.0,19.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,9.0,12.0,15.0,78.9,1.0,0.0,4.0,0.0,0.0,2.0,3.0,271.0,2.0,8.0,0.0,89.0,1,0
Blake Hardwick,10.0,9.0,19.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,5.0,14.0,17.0,89.5,0.0,0.0,4.0,0.0,0.0,1.0,3.0,320.0,2.0,5.0,0.0,78.0,1,0
James Frawley,15.0,3.0,18.0,7.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,16.0,15.0,83.3,0.0,0.0,10.0,0.0,0.0,0.0,4.0,349.0,3.0,2.0,0.0,96.0,1,0
Ben McEvoy,8.0,9.0,17.0,7.0,1.0,0.0,5.0,43.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,7.0,13.0,76.5,4.0,2.0,6.0,0.0,0.0,0.0,6.0,-13.0,2.0,1.0,1.0,82.0,1,3
Paul Puopolo,13.0,4.0,17.0,1.0,1.0,1.0,8.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,0.0,5.0,10.0,11.0,64.7,0.0,0.0,0.0,0.0,1.0,1.0,6.0,228.0,4.0,3.0,3.0,71.0,1,0
James Sicily,10.0,7.0,17.0,5.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,10.0,14.0,82.4,0.0,0.0,4.0,0.0,0.0,0.0,7.0,164.0,2.0,0.0,0.0,79.0,1,0
Jarryd Roughead,6.0,9.0,15.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,8.0,11.0,73.3,2.0,2.0,0.0,0.0,0.0,0.0,8.0,106.0,1.0,1.0,1.0,87.0,1,0
Cyril Rioli,7.0,8.0,15.0,3.0,1.0,1.0,6.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,9.0,6.0,11.0,73.3,1.0,1.0,2.0,0.0,0.0,2.0,6.0,149.0,2.0,3.0,1.0,72.0,1,0
Tim O'Brien,9.0,6.0,15.0,6.0,3.0,2.0,2.0,8.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,4.0,10.0,12.0,80.0,2.0,3.0,2.0,0.0,0.0,1.0,8.0,306.0,1.0,1.0,0.0,78.0,1,0
Daniel Howe,6.0,7.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,5.0,7.0,8.0,61.5,0.0,0.0,2.0,0.0,3.0,1.0,2.0,141.0,3.0,1.0,1.0,76.0,1,0
Luke Shuey,20.0,13.0,33.0,4.0,2.0,0.0,5.0,0.0,0.0,6.0,7.0,7.0,0.0,1.0,4.0,16.0,16.0,19.0,57.6,0.0,0.0,1.0,0.0,1.0,6.0,5.0,584.0,7.0,5.0,0.0,79.0,0,0
Andrew Gaff,13.0,14.0,27.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,6.0,21.0,22.0,81.5,0.0,0.0,0.0,0.0,0.0,1.0,4.0,348.0,7.0,3.0,0.0,87.0,0,0
Chris Masten,9.0,17.0,26.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,1.0,6.0,20.0,21.0,80.8,0.0,0.0,1.0,0.0,1.0,1.0,6.0,223.0,2.0,2.0,0.0,86.0,0,0
Dominic Sheed,9.0,14.0,23.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,10.0,13.0,18.0,78.3,0.0,0.0,0.0,0.0,3.0,3.0,7.0,347.0,5.0,1.0,0.0,71.0,0,0
Matthew Priddis,4.0,18.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,11.0,11.0,17.0,77.3,0.0,0.0,0.0,0.0,1.0,2.0,4.0,104.0,4.0,1.0,0.0,87.0,0,0
Jamie Cripps,10.0,8.0,18.0,4.0,1.0,2.0,7.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,5.0,13.0,11.0,61.1,0.0,1.0,0.0,0.0,0.0,3.0,7.0,253.0,5.0,1.0,4.0,69.0,0,0
Liam Duggan,7.0,11.0,18.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,8.0,9.0,14.0,77.8,0.0,0.0,0.0,0.0,2.0,0.0,3.0,180.0,3.0,5.0,0.0,76.0,0,0
Jack Redden,7.0,10.0,17.0,3.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,10.0,9.0,13.0,76.5,0.0,0.0,2.0,0.0,1.0,2.0,6.0,147.0,4.0,3.0,1.0,72.0,0,0
Jackson Nelson,12.0,5.0,17.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,0.0,10.0,8.0,13.0,76.5,2.0,0.0,6.0,3.0,0.0,1.0,5.0,277.0,7.0,8.0,0.0,86.0,0,0
Sharrod Wellingham,8.0,8.0,16.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,9.0,12.0,75.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,243.0,0.0,5.0,0.0,82.0,0,0
Jeremy McGovern,12.0,4.0,16.0,9.0,0.0,1.0,2.0,11.0,1.0,4.0,0.0,4.0,1.0,0.0,0.0,6.0,10.0,10.0,62.5,4.0,1.0,4.0,0.0,0.0,0.0,7.0,216.0,3.0,2.0,2.0,84.0,0,0
Elliot Yeo,11.0,5.0,16.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,6.0,3.0,0.0,4.0,5.0,12.0,11.0,68.8,0.0,0.0,1.0,0.0,1.0,1.0,1.0,344.0,7.0,3.0,0.0,79.0,0,0
Shannon Hurn,10.0,5.0,15.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,4.0,11.0,11.0,73.3,0.0,0.0,0.0,0.0,1.0,1.0,3.0,340.0,5.0,3.0,0.0,89.0,0,0
Sam Butler,6.0,7.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,10.0,10.0,76.9,0.0,0.0,4.0,0.0,0.0,0.0,1.0,188.0,4.0,4.0,1.0,85.0,0,0
Joshua Kennedy,8.0,4.0,12.0,6.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,7.0,58.3,3.0,4.0,1.0,0.0,0.0,0.0,10.0,260.0,2.0,4.0,1.0,94.0,0,0
Tom Barrass,9.0,3.0,12.0,8.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,4.0,9.0,11.0,91.7,2.0,0.0,12.0,0.0,0.0,1.0,2.0,311.0,4.0,7.0,0.0,84.0,0,0
Mark Lecras,4.0,7.0,11.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,72.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,1.0,1.0,1.0,86.0,0,0
Bradley Sheppard,7.0,4.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,9.0,10.0,90.9,0.0,0.0,7.0,0.0,0.0,0.0,2.0,236.0,3.0,3.0,0.0,78.0,0,0
Will Schofield,6.0,4.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,5.0,7.0,70.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,191.0,2.0,4.0,0.0,92.0,0,0
Jack Darling,7.0,3.0,10.0,5.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,2.0,3.0,7.0,8.0,80.0,2.0,4.0,1.0,0.0,1.0,0.0,9.0,168.0,2.0,0.0,1.0,86.0,0,0
Josh Hill,3.0,5.0,8.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,8.0,100.0,0.0,2.0,1.0,0.0,1.0,1.0,6.0,50.0,0.0,1.0,1.0,72.0,0,0
Nathan Vardy,4.0,4.0,8.0,2.0,0.0,1.0,2.0,27.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,3.0,5.0,62.5,1.0,0.0,3.0,0.0,1.0,2.0,1.0,112.0,2.0,2.0,1.0,74.0,0,0
