Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Lachie Neale,15.0,18.0,33.0,3.0,0.0,0.0,2.0,0.0,0.0,7.0,6.0,5.0,2.0,3.0,0.0,19.0,14.0,22.0,66.7,0.0,0.0,0.0,0.0,2.0,4.0,5.0,518.0,6.0,9.0,0.0,97.0,1,3
Hugh McCluggage,16.0,12.0,28.0,4.0,1.0,0.0,3.0,0.0,1.0,7.0,4.0,6.0,2.0,1.0,2.0,9.0,21.0,18.0,64.3,0.0,0.0,2.0,0.0,2.0,2.0,5.0,381.0,7.0,3.0,0.0,87.0,1,0
Dayne Zorko,20.0,5.0,25.0,9.0,2.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,6.0,1.0,1.0,6.0,16.0,18.0,72.0,0.0,2.0,2.0,0.0,0.0,4.0,5.0,510.0,4.0,4.0,0.0,92.0,1,0
Jarryd Lyons,14.0,9.0,23.0,2.0,0.0,1.0,4.0,0.0,1.0,5.0,7.0,1.0,0.0,0.0,0.0,8.0,12.0,15.0,65.2,0.0,0.0,3.0,0.0,3.0,4.0,10.0,316.0,4.0,2.0,0.0,96.0,1,0
Daniel Rich,18.0,4.0,22.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,2.0,0.0,6.0,11.0,15.0,68.2,1.0,0.0,1.0,0.0,0.0,0.0,2.0,398.0,6.0,11.0,0.0,81.0,1,0
Zac Bailey,13.0,6.0,19.0,6.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,4.0,15.0,17.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,309.0,3.0,4.0,0.0,81.0,1,0
Mitch Robinson,11.0,6.0,17.0,8.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,1.0,0.0,1.0,5.0,11.0,12.0,70.6,0.0,0.0,2.0,0.0,2.0,1.0,5.0,313.0,3.0,5.0,1.0,86.0,1,1
Callum Ah Chee,13.0,4.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,1.0,1.0,3.0,11.0,10.0,58.8,0.0,0.0,3.0,0.0,0.0,0.0,3.0,301.0,6.0,8.0,0.0,84.0,1,0
Ryan Lester,10.0,6.0,16.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,4.0,12.0,12.0,75.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,231.0,3.0,4.0,0.0,78.0,1,0
Charlie Cameron,11.0,4.0,15.0,7.0,2.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,5.0,10.0,8.0,53.3,2.0,4.0,2.0,0.0,0.0,0.0,8.0,248.0,4.0,0.0,4.0,98.0,1,0
Eric Hipwood,12.0,2.0,14.0,10.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,3.0,6.0,9.0,10.0,71.4,4.0,3.0,5.0,0.0,0.0,0.0,8.0,237.0,4.0,1.0,1.0,97.0,1,0
Cameron Rayner,9.0,3.0,12.0,6.0,3.0,1.0,4.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,2.0,5.0,9.0,9.0,75.0,1.0,2.0,4.0,0.0,1.0,0.0,8.0,302.0,3.0,0.0,0.0,87.0,1,2
Darcy Gardiner,5.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,6.0,7.0,63.6,0.0,0.0,9.0,0.0,0.0,0.0,1.0,106.0,2.0,5.0,0.0,92.0,1,0
Jack Payne,8.0,3.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,9.0,4.0,7.0,63.6,3.0,0.0,8.0,1.0,0.0,0.0,1.0,178.0,3.0,10.0,0.0,94.0,1,0
Noah Answerth,9.0,2.0,11.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,4.0,3.0,0.0,0.0,4.0,6.0,7.0,63.6,0.0,0.0,4.0,0.0,1.0,0.0,3.0,300.0,5.0,3.0,0.0,90.0,1,0
Keidean Coleman,7.0,4.0,11.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,6.0,7.0,63.6,0.0,0.0,0.0,0.0,0.0,1.0,5.0,84.0,2.0,1.0,0.0,85.0,1,0
Daniel McStay,6.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,6.0,75.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,222.0,3.0,1.0,1.0,95.0,1,0
Archie Smith,1.0,7.0,8.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,4.0,6.0,75.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,-3.0,1.0,1.0,0.0,66.0,1,0
Lincoln McCarthy,3.0,3.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,3.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,118.0,2.0,0.0,1.0,82.0,1,0
