Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jack Redden,16.0,16.0,32.0,12.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,4.0,0.0,2.0,1.0,12.0,19.0,26.0,81.2,1.0,0.0,0.0,0.0,1.0,6.0,4.0,327.0,7.0,6.0,0.0,87.0,1,0
Luke Edwards,13.0,14.0,27.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,0.0,4.0,0.0,11.0,16.0,21.0,77.8,0.0,0.0,0.0,1.0,0.0,1.0,6.0,241.0,5.0,6.0,0.0,75.0,1,0
Shannon Hurn,22.0,3.0,25.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,4.0,16.0,22.0,88.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,578.0,3.0,10.0,0.0,78.0,1,0
Dominic Sheed,8.0,17.0,25.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,11.0,15.0,16.0,64.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,238.0,7.0,1.0,0.0,70.0,1,0
Andrew Gaff,11.0,12.0,23.0,3.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,5.0,18.0,21.0,91.3,0.0,0.0,1.0,0.0,2.0,2.0,5.0,339.0,3.0,1.0,0.0,88.0,1,0
Luke Foley,13.0,9.0,22.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,5.0,16.0,16.0,72.7,1.0,0.0,1.0,0.0,0.0,2.0,2.0,320.0,5.0,7.0,0.0,82.0,1,0
Nicholas Naitanui,9.0,11.0,20.0,3.0,1.0,1.0,3.0,31.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,15.0,4.0,8.0,40.0,1.0,1.0,3.0,1.0,2.0,3.0,7.0,193.0,2.0,1.0,1.0,72.0,1,1
Elliot Yeo,15.0,5.0,20.0,2.0,0.0,0.0,5.0,0.0,1.0,8.0,7.0,3.0,0.0,3.0,0.0,15.0,7.0,13.0,65.0,1.0,0.0,2.0,1.0,5.0,2.0,4.0,532.0,3.0,2.0,0.0,72.0,1,0
Zac Langdon,10.0,6.0,16.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,12.0,12.0,75.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,214.0,2.0,2.0,0.0,81.0,1,0
Joshua Kennedy,12.0,3.0,15.0,7.0,4.0,0.0,3.0,0.0,3.0,6.0,1.0,5.0,0.0,0.0,3.0,5.0,11.0,11.0,73.3,1.0,5.0,3.0,0.0,0.0,1.0,8.0,448.0,5.0,1.0,0.0,82.0,1,2
Josh Rotham,10.0,5.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,2.0,13.0,14.0,93.3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,345.0,5.0,4.0,0.0,92.0,1,0
Harry Edwards,7.0,7.0,14.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,5.0,12.0,85.7,1.0,0.0,9.0,0.0,0.0,0.0,1.0,32.0,0.0,9.0,0.0,88.0,1,0
Jamie Cripps,9.0,4.0,13.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,4.0,10.0,10.0,76.9,0.0,2.0,1.0,0.0,0.0,1.0,4.0,402.0,3.0,0.0,0.0,84.0,1,0
Tom Cole,9.0,4.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,10.0,12.0,92.3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,208.0,2.0,3.0,0.0,88.0,1,0
Oscar Allen,11.0,2.0,13.0,4.0,2.0,2.0,1.0,8.0,0.0,2.0,2.0,5.0,2.0,3.0,3.0,10.0,4.0,5.0,38.5,2.0,2.0,2.0,0.0,0.0,2.0,5.0,227.0,7.0,2.0,0.0,81.0,1,0
Tom Barrass,10.0,1.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,7.0,10.0,90.9,2.0,0.0,6.0,0.0,0.0,0.0,3.0,324.0,3.0,6.0,0.0,90.0,1,0
Jackson Nelson,8.0,3.0,11.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,4.0,9.0,10.0,90.9,0.0,0.0,5.0,0.0,0.0,0.0,1.0,65.0,1.0,5.0,0.0,83.0,1,0
Liam Duggan,8.0,1.0,9.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,3.0,0.0,0.0,80.0,1,0
Jamaine Jones,4.0,4.0,8.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,122.0,1.0,2.0,1.0,77.0,1,0
Jack Darling,4.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,5.0,2.0,5.0,71.4,1.0,0.0,2.0,0.0,0.0,0.0,2.0,143.0,4.0,1.0,0.0,100.0,1,0
Jake Waterman,7.0,0.0,7.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,4.0,5.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,129.0,2.0,2.0,0.0,69.0,1,0
Liam Ryan,7.0,0.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,57.1,0.0,2.0,1.0,1.0,0.0,0.0,3.0,186.0,1.0,0.0,1.0,83.0,1,0
Kane Lambert,13.0,14.0,27.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,7.0,3.0,0.0,2.0,11.0,15.0,14.0,51.9,0.0,0.0,1.0,0.0,1.0,1.0,6.0,280.0,7.0,4.0,1.0,80.0,0,3
Bachar Houli,18.0,8.0,26.0,15.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,2.0,24.0,22.0,84.6,0.0,0.0,0.0,1.0,0.0,0.0,3.0,500.0,7.0,4.0,0.0,79.0,0,0
Jayden Short,24.0,2.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0,0.0,2.0,23.0,24.0,92.3,0.0,0.0,2.0,0.0,0.0,0.0,2.0,480.0,4.0,2.0,0.0,80.0,0,0
Dustin Martin,17.0,6.0,23.0,2.0,2.0,0.0,3.0,0.0,0.0,7.0,6.0,5.0,0.0,0.0,0.0,12.0,12.0,14.0,60.9,1.0,0.0,0.0,3.0,2.0,4.0,6.0,571.0,9.0,1.0,0.0,92.0,0,0
Nick Vlastuin,18.0,5.0,23.0,9.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,1.0,2.0,7.0,13.0,20.0,87.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,465.0,2.0,11.0,0.0,91.0,0,0
Shai Bolton,13.0,10.0,23.0,3.0,1.0,1.0,4.0,0.0,3.0,8.0,3.0,5.0,0.0,2.0,1.0,10.0,15.0,16.0,69.6,0.0,0.0,1.0,0.0,2.0,1.0,9.0,472.0,5.0,1.0,0.0,87.0,0,0
Nathan Broad,15.0,7.0,22.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,7.0,15.0,20.0,90.9,0.0,0.0,5.0,0.0,0.0,1.0,3.0,232.0,4.0,9.0,0.0,98.0,0,0
Shane Edwards,7.0,12.0,19.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,5.0,2.0,1.0,1.0,6.0,13.0,13.0,68.4,0.0,0.0,4.0,0.0,3.0,0.0,5.0,198.0,4.0,1.0,0.0,75.0,0,0
Liam Baker,15.0,4.0,19.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,6.0,14.0,12.0,63.2,0.0,0.0,3.0,0.0,0.0,0.0,4.0,251.0,2.0,6.0,0.0,84.0,0,0
