Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jordan Lewis,22.0,11.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,1.0,1.0,8.0,21.0,29.0,87.9,0.0,0.0,1.0,0.0,0.0,0.0,3.0,580.0,5.0,13.0,0.0,94.0,0,Home,0
Clayton Oliver,13.0,18.0,31.0,4.0,1.0,0.0,10.0,0.0,0.0,4.0,6.0,5.0,3.0,2.0,0.0,15.0,18.0,23.0,74.2,0.0,0.0,2.0,0.0,3.0,3.0,4.0,613.0,6.0,3.0,0.0,80.0,0,Home,0
Nathan Jones,6.0,20.0,26.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,10.0,16.0,20.0,76.9,0.0,0.0,1.0,0.0,1.0,2.0,5.0,174.0,2.0,1.0,0.0,83.0,0,Home,0
Jack Viney,9.0,14.0,23.0,3.0,1.0,0.0,4.0,0.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,11.0,12.0,14.0,60.9,0.0,0.0,2.0,0.0,1.0,3.0,8.0,309.0,2.0,1.0,0.0,78.0,0,Home,0
Alex N-Bullen,7.0,12.0,19.0,3.0,1.0,1.0,6.0,0.0,2.0,3.0,2.0,2.0,0.0,1.0,2.0,9.0,13.0,12.0,63.2,0.0,1.0,0.0,0.0,1.0,1.0,7.0,223.0,4.0,1.0,2.0,82.0,0,Home,0
Bayley Fritsch,13.0,6.0,19.0,9.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,6.0,12.0,16.0,84.2,1.0,2.0,1.0,0.0,0.0,0.0,7.0,454.0,2.0,5.0,0.0,72.0,0,Home,0
Max Gawn,7.0,10.0,17.0,3.0,1.0,0.0,1.0,33.0,0.0,0.0,2.0,7.0,0.0,1.0,4.0,12.0,5.0,10.0,58.8,2.0,1.0,2.0,0.0,0.0,2.0,2.0,76.0,1.0,2.0,0.0,88.0,0,Home,0
Jesse Hogan,5.0,12.0,17.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,3.0,8.0,11.0,10.0,58.8,0.0,1.0,3.0,0.0,0.0,0.0,6.0,131.0,3.0,1.0,1.0,91.0,0,Home,0
Tom McDonald,9.0,7.0,16.0,8.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,6.0,13.0,81.2,4.0,5.0,3.0,0.0,0.0,1.0,8.0,107.0,1.0,0.0,1.0,93.0,0,Home,0
Michael Hibberd,7.0,9.0,16.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,1.0,4.0,12.0,10.0,62.5,0.0,0.0,3.0,0.0,0.0,0.0,1.0,332.0,6.0,4.0,0.0,84.0,0,Home,0
Christian Salem,12.0,4.0,16.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,7.0,8.0,12.0,75.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,370.0,3.0,4.0,0.0,80.0,0,Home,0
Angus Brayshaw,11.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3.0,13.0,15.0,93.8,0.0,0.0,2.0,0.0,1.0,0.0,5.0,408.0,3.0,2.0,0.0,82.0,0,Home,0
Joel Smith,7.0,9.0,16.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,6.0,11.0,12.0,75.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,175.0,6.0,9.0,0.0,90.0,0,Home,0
James Harmes,5.0,10.0,15.0,2.0,1.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,12.0,12.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,216.0,2.0,1.0,0.0,69.0,0,Home,0
Christian Petracca,10.0,5.0,15.0,4.0,0.0,0.0,1.0,0.0,1.0,6.0,3.0,2.0,2.0,0.0,1.0,7.0,10.0,12.0,80.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,349.0,2.0,2.0,0.0,77.0,0,Home,0
Bernie Vince,7.0,7.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,3.0,10.0,11.0,78.6,0.0,0.0,1.0,1.0,0.0,0.0,2.0,184.0,4.0,4.0,0.0,92.0,0,Home,0
Jake Melksham,8.0,4.0,12.0,4.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,9.0,9.0,75.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,312.0,4.0,0.0,1.0,80.0,0,Home,0
Charlie Spargo,5.0,7.0,12.0,4.0,0.0,1.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,9.0,8.0,66.7,0.0,0.0,1.0,1.0,1.0,0.0,6.0,175.0,1.0,1.0,3.0,76.0,0,Home,0
Cameron Pedersen,5.0,6.0,11.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,7.0,4.0,7.0,63.6,2.0,0.0,4.0,0.0,1.0,0.0,4.0,164.0,5.0,2.0,0.0,90.0,0,Home,0
