Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Shane Biggs,22.0,7.0,29.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,7.0,20.0,25.0,86.2,0.0,0.0,2.0,0.0,1.0,0.0,7.0,570.0,3.0,6.0,0.0,85.0,0.5,Home,1
Jackson Macrae,12.0,13.0,25.0,7.0,0.0,0.0,4.0,0.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,10.0,15.0,23.0,92.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,241.0,2.0,1.0,0.0,82.0,0.5,Home,0
Lachlan Hunter,18.0,7.0,25.0,9.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,4.0,0.0,9.0,17.0,19.0,76.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,410.0,5.0,5.0,0.0,85.0,0.5,Home,0
Luke Dahlhaus,10.0,13.0,23.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,2.0,6.0,18.0,16.0,69.6,0.0,0.0,0.0,2.0,3.0,1.0,8.0,200.0,1.0,0.0,0.0,76.0,0.5,Home,0
Marcus Bontempelli,17.0,6.0,23.0,7.0,2.0,3.0,1.0,0.0,4.0,5.0,6.0,4.0,0.0,2.0,3.0,15.0,8.0,16.0,69.6,2.0,2.0,1.0,0.0,4.0,2.0,11.0,360.0,3.0,3.0,1.0,88.0,0.5,Home,0
Robert Murphy,11.0,8.0,19.0,3.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,2.0,6.0,13.0,14.0,73.7,0.0,1.0,1.0,0.0,0.0,1.0,6.0,294.0,6.0,2.0,0.0,79.0,0.5,Home,0
Matthew Suckling,11.0,8.0,19.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,2.0,2.0,12.0,17.0,89.5,0.0,0.0,2.0,0.0,0.0,0.0,5.0,457.0,2.0,2.0,0.0,78.0,0.5,Home,0
Jordan Roughead,10.0,9.0,19.0,5.0,1.0,1.0,2.0,22.0,0.0,3.0,4.0,1.0,2.0,4.0,0.0,11.0,9.0,15.0,78.9,1.0,1.0,2.0,0.0,2.0,2.0,5.0,353.0,3.0,6.0,0.0,80.0,0.5,Home,0
Toby McLean,9.0,10.0,19.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,4.0,2.0,0.0,1.0,0.0,9.0,10.0,14.0,73.7,0.0,0.0,0.0,0.0,3.0,1.0,6.0,362.0,3.0,3.0,0.0,82.0,0.5,Home,0
Caleb Daniel,12.0,7.0,19.0,6.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,15.0,78.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,272.0,2.0,3.0,0.0,77.0,0.5,Home,0
Mitchell Wallis,6.0,12.0,18.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,11.0,8.0,15.0,83.3,0.0,0.0,1.0,0.0,2.0,1.0,7.0,77.0,2.0,2.0,1.0,77.0,0.5,Home,0
Jason Johannisen,12.0,6.0,18.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,13.0,16.0,88.9,0.0,4.0,0.0,5.0,1.0,0.0,8.0,422.0,4.0,1.0,0.0,89.0,0.5,Home,3
Liam Picken,9.0,8.0,17.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,8.0,9.0,12.0,70.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,239.0,6.0,5.0,4.0,84.0,0.5,Home,0
Bailey Williams,14.0,2.0,16.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,12.0,13.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,381.0,3.0,3.0,0.0,76.0,0.5,Home,0
Bailey Dale,9.0,6.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,7.0,8.0,11.0,73.3,1.0,0.0,3.0,0.0,0.0,1.0,3.0,198.0,5.0,2.0,0.0,80.0,0.5,Home,0
Thomas Liberatore,9.0,5.0,14.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,7.0,10.0,71.4,1.0,1.0,0.0,0.0,0.0,2.0,6.0,270.0,2.0,1.0,0.0,82.0,0.5,Home,0
Lukas Webb,7.0,5.0,12.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,5.0,7.0,10.0,83.3,0.0,0.0,1.0,0.0,1.0,0.0,7.0,169.0,1.0,0.0,1.0,70.0,0.5,Home,0
Travis Cloke,7.0,3.0,10.0,5.0,1.0,1.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,5.0,5.0,50.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,234.0,2.0,0.0,1.0,74.0,0.5,Home,0
Zaine Cordy,5.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,7.0,8.0,80.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,82.0,2.0,5.0,0.0,96.0,0.5,Home,0
