Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jack Ziebell,26.0,6.0,32.0,5.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,12.0,3.0,0.0,8.0,13.0,23.0,71.9,0.0,0.0,5.0,1.0,0.0,0.0,2.0,770.0,11.0,13.0,0.0,87.0,0,0
Jy Simpkin,22.0,9.0,31.0,3.0,0.0,1.0,3.0,0.0,1.0,5.0,9.0,4.0,5.0,5.0,1.0,17.0,14.0,19.0,61.3,0.0,0.0,1.0,0.0,1.0,8.0,5.0,581.0,5.0,6.0,0.0,78.0,0,0
Aaron Hall,22.0,5.0,27.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,0.0,6.0,16.0,16.0,59.3,0.0,0.0,2.0,1.0,0.0,1.0,5.0,712.0,6.0,5.0,0.0,79.0,0,0
Ben Cunnington,15.0,10.0,25.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,6.0,5.0,3.0,1.0,2.0,16.0,9.0,11.0,44.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,195.0,5.0,4.0,0.0,85.0,0,0
Luke D-Uniacke,12.0,10.0,22.0,8.0,0.0,1.0,5.0,0.0,0.0,4.0,3.0,3.0,1.0,1.0,1.0,9.0,13.0,15.0,68.2,0.0,1.0,0.0,0.0,2.0,1.0,4.0,279.0,3.0,1.0,1.0,77.0,0,0
Trent Dumont,15.0,6.0,21.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,5.0,1.0,0.0,12.0,8.0,13.0,61.9,0.0,0.0,0.0,0.0,0.0,4.0,3.0,418.0,5.0,4.0,0.0,81.0,0,0
Tarryn Thomas,11.0,9.0,20.0,5.0,0.0,2.0,5.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,9.0,12.0,15.0,75.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,315.0,4.0,3.0,1.0,77.0,0,0
Luke McDonald,9.0,8.0,17.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,5.0,11.0,12.0,70.6,0.0,0.0,3.0,0.0,0.0,0.0,2.0,260.0,5.0,3.0,0.0,86.0,0,0
Curtis Taylor,10.0,4.0,14.0,5.0,0.0,0.0,5.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,7.0,7.0,10.0,71.4,1.0,0.0,1.0,0.0,0.0,2.0,4.0,265.0,2.0,3.0,1.0,75.0,0,0
Shaun Atley,6.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,9.0,10.0,76.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,107.0,1.0,4.0,0.0,71.0,0,0
Joshua Walker,8.0,5.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,1.0,1.0,7.0,5.0,8.0,61.5,1.0,0.0,9.0,0.0,0.0,0.0,1.0,304.0,4.0,9.0,0.0,89.0,0,0
Tom Powell,6.0,7.0,13.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,4.0,5.0,3.0,0.0,2.0,6.0,6.0,9.0,69.2,0.0,0.0,2.0,0.0,0.0,4.0,2.0,158.0,5.0,1.0,0.0,61.0,0,0
Robbie Tarrant,6.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,4.0,7.0,10.0,83.3,0.0,0.0,3.0,0.0,0.0,0.0,1.0,169.0,2.0,7.0,0.0,92.0,0,0
Nick Larkey,9.0,3.0,12.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,4.0,8.0,9.0,75.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,231.0,4.0,2.0,1.0,89.0,0,0
Cameron Zurhaar,5.0,5.0,10.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,7.0,8.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,163.0,0.0,1.0,0.0,88.0,0,0
Jaidyn Stephenson,6.0,4.0,10.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,4.0,6.0,7.0,70.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,98.0,3.0,3.0,1.0,80.0,0,0
Bailey Scott,4.0,6.0,10.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,3.0,9.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,2.0,4.0,80.0,0,0
Jack Mahony,6.0,3.0,9.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,6.0,66.7,2.0,2.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,1.0,3.0,86.0,0,0
Todd Goldstein,4.0,4.0,8.0,1.0,0.0,0.0,2.0,53.0,0.0,3.0,1.0,6.0,1.0,0.0,2.0,4.0,5.0,5.0,62.5,0.0,0.0,7.0,0.0,1.0,0.0,4.0,139.0,5.0,0.0,0.0,85.0,0,0
Ben McKay,3.0,4.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,71.4,1.0,0.0,7.0,0.0,0.0,0.0,1.0,60.0,0.0,2.0,0.0,93.0,0,0
Kayne Turner,3.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,50.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,33.0,2.0,3.0,0.0,88.0,0,0
Tristan Xerri,2.0,3.0,5.0,1.0,0.0,0.0,4.0,9.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,4.0,1.0,4.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,3.0,1.0,3.0,72.0,0,0
Jarryd Lyons,22.0,14.0,36.0,6.0,0.0,0.0,12.0,0.0,0.0,5.0,4.0,5.0,1.0,1.0,0.0,14.0,21.0,20.0,55.6,0.0,0.0,2.0,0.0,1.0,3.0,0.0,540.0,3.0,7.0,2.0,80.0,1,3
Hugh McCluggage,24.0,7.0,31.0,4.0,0.0,3.0,5.0,0.0,0.0,8.0,6.0,7.0,1.0,0.0,1.0,12.0,18.0,16.0,51.6,0.0,2.0,1.0,0.0,0.0,6.0,7.0,642.0,8.0,4.0,1.0,87.0,1,1
