Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Zachary Merrett,9.0,18.0,27.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,11.0,18.0,22.0,81.5,0.0,0.0,3.0,1.0,2.0,1.0,3.0,216.0,4.0,5.0,1.0,83.0,1,Home,0
Jake Stringer,17.0,7.0,24.0,6.0,2.0,1.0,1.0,0.0,1.0,6.0,6.0,4.0,1.0,0.0,1.0,10.0,16.0,16.0,66.7,1.0,3.0,4.0,0.0,5.0,1.0,9.0,428.0,5.0,1.0,1.0,84.0,1,Home,0
Tom Cutler,18.0,6.0,24.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,5.0,16.0,19.0,79.2,0.0,0.0,0.0,1.0,0.0,0.0,4.0,419.0,4.0,8.0,0.0,85.0,1,Home,0
Devon Smith,14.0,9.0,23.0,7.0,2.0,2.0,4.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,17.0,19.0,82.6,1.0,4.0,1.0,2.0,0.0,2.0,10.0,387.0,1.0,2.0,2.0,83.0,1,Home,3
Nick Hind,22.0,1.0,23.0,8.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,20.0,19.0,82.6,0.0,0.0,3.0,2.0,0.0,0.0,5.0,470.0,4.0,3.0,0.0,88.0,1,Home,0
Dyson Heppell,13.0,9.0,22.0,8.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,3.0,20.0,18.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,275.0,2.0,1.0,1.0,78.0,1,Home,0
Dylan Shiel,7.0,14.0,21.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,5.0,16.0,18.0,85.7,0.0,0.0,1.0,0.0,0.0,4.0,3.0,185.0,4.0,0.0,1.0,74.0,1,Home,0
Darcy Parish,6.0,15.0,21.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,7.0,14.0,16.0,76.2,0.0,0.0,0.0,0.0,0.0,3.0,4.0,209.0,2.0,1.0,1.0,85.0,1,Home,0
Mason Redman,16.0,5.0,21.0,10.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,1.0,3.0,15.0,18.0,85.7,1.0,0.0,3.0,1.0,0.0,0.0,3.0,521.0,4.0,6.0,0.0,84.0,1,Home,0
Andrew McGrath,11.0,10.0,21.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,18.0,19.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,2.0,2.0,2.0,83.0,1,Home,0
Matt Guelfi,14.0,6.0,20.0,4.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,6.0,0.0,2.0,2.0,9.0,11.0,12.0,60.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,360.0,8.0,5.0,1.0,70.0,1,Home,0
Jordan Ridley,16.0,3.0,19.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,14.0,18.0,94.7,0.0,0.0,5.0,0.0,0.0,0.0,0.0,183.0,2.0,4.0,0.0,88.0,1,Home,0
Jayden Laverde,11.0,7.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,12.0,17.0,94.4,0.0,0.0,2.0,0.0,0.0,1.0,1.0,342.0,3.0,6.0,0.0,92.0,1,Home,0
James Stewart,9.0,6.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,5.0,10.0,12.0,80.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,265.0,3.0,9.0,0.0,85.0,1,Home,0
Dylan Clarke,6.0,9.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,3.0,13.0,13.0,86.7,0.0,0.0,2.0,0.0,0.0,1.0,1.0,102.0,3.0,1.0,0.0,79.0,1,Home,0
Will Snelling,5.0,9.0,14.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,6.0,10.0,13.0,92.9,0.0,2.0,0.0,0.0,0.0,1.0,4.0,34.0,1.0,2.0,2.0,85.0,1,Home,0
Peter Wright,9.0,4.0,13.0,8.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,6.0,8.0,9.0,69.2,4.0,5.0,4.0,1.0,0.0,0.0,4.0,121.0,2.0,2.0,0.0,87.0,1,Home,2
Alec Waterman,7.0,6.0,13.0,5.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,6.0,6.0,11.0,84.6,2.0,2.0,0.0,0.0,0.0,0.0,5.0,118.0,0.0,3.0,2.0,75.0,1,Home,1
Archie Perkins,7.0,5.0,12.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,1.0,5.0,7.0,9.0,75.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,198.0,4.0,2.0,0.0,78.0,1,Home,0
Sam Durham,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,10.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,144.0,0.0,3.0,0.0,73.0,1,Home,0
Aaron Francis,6.0,3.0,9.0,5.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,7.0,77.8,1.0,0.0,5.0,0.0,0.0,0.0,4.0,119.0,3.0,1.0,0.0,81.0,1,Home,0
Sam Draper,6.0,1.0,7.0,1.0,0.0,0.0,1.0,20.0,0.0,2.0,4.0,4.0,1.0,2.0,3.0,6.0,0.0,6.0,85.7,1.0,0.0,1.0,0.0,2.0,2.0,2.0,103.0,1.0,0.0,0.0,79.0,1,Home,0
Taylor Adams,19.0,12.0,31.0,6.0,0.0,0.0,6.0,0.0,0.0,4.0,10.0,6.0,3.0,2.0,0.0,15.0,16.0,20.0,64.5,1.0,0.0,1.0,1.0,7.0,3.0,6.0,442.0,4.0,4.0,0.0,74.0,0,Away,0
Christopher Mayne,6.0,17.0,23.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,10.0,14.0,23.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,134.0,1.0,11.0,0.0,96.0,0,Away,0
Jordan De Goey,16.0,7.0,23.0,8.0,1.0,1.0,4.0,0.0,1.0,6.0,2.0,4.0,2.0,0.0,0.0,4.0,18.0,17.0,73.9,1.0,1.0,3.0,0.0,1.0,1.0,7.0,475.0,3.0,1.0,0.0,85.0,0,Away,0
Steele Sidebottom,12.0,10.0,22.0,8.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,5.0,19.0,18.0,81.8,0.0,0.0,2.0,1.0,1.0,2.0,3.0,229.0,5.0,0.0,0.0,80.0,0,Away,0
Jeremy Howe,12.0,8.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,4.0,12.0,14.0,70.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,268.0,6.0,6.0,0.0,84.0,0,Away,0
Jack Crisp,9.0,10.0,19.0,4.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,9.0,12.0,17.0,89.5,0.0,0.0,0.0,1.0,1.0,3.0,4.0,335.0,3.0,3.0,0.0,86.0,0,Away,0
Jamie Elliott,15.0,3.0,18.0,8.0,4.0,1.0,4.0,0.0,0.0,5.0,1.0,5.0,0.0,1.0,2.0,7.0,10.0,12.0,66.7,1.0,3.0,3.0,1.0,1.0,0.0,6.0,284.0,7.0,1.0,1.0,81.0,0,Away,0
John Noble,11.0,7.0,18.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,15.0,12.0,66.7,0.0,0.0,2.0,0.0,0.0,0.0,2.0,297.0,5.0,3.0,0.0,83.0,0,Away,0
Josh Daicos,11.0,6.0,17.0,3.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,7.0,10.0,12.0,70.6,0.0,0.0,0.0,0.0,1.0,1.0,3.0,261.0,2.0,3.0,0.0,80.0,0,Away,0
Jack Madgen,10.0,7.0,17.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,7.0,10.0,14.0,82.4,2.0,0.0,4.0,0.0,0.0,0.0,4.0,228.0,0.0,8.0,0.0,87.0,0,Away,0
Trent Bianco,11.0,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,3.0,14.0,10.0,58.8,0.0,0.0,1.0,0.0,0.0,0.0,4.0,231.0,3.0,2.0,0.0,80.0,0,Away,0
Josh Thomas,9.0,7.0,16.0,5.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,6.0,11.0,10.0,62.5,0.0,1.0,0.0,0.0,0.0,1.0,4.0,202.0,2.0,1.0,1.0,76.0,0,Away,0
Darcy Cameron,9.0,5.0,14.0,9.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,5.0,1.0,0.0,3.0,5.0,8.0,10.0,71.4,3.0,2.0,2.0,0.0,0.0,1.0,5.0,136.0,5.0,0.0,0.0,75.0,0,Away,0
Nathan Murphy,9.0,5.0,14.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,2.0,4.0,11.0,10.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,293.0,2.0,1.0,0.0,78.0,0,Away,0
Brayden Maynard,9.0,4.0,13.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,5.0,3.0,0.0,3.0,4.0,10.0,9.0,69.2,0.0,0.0,1.0,0.0,0.0,1.0,2.0,352.0,3.0,3.0,0.0,86.0,0,Away,0
Tom Wilson,6.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,8.0,9.0,75.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,210.0,2.0,4.0,0.0,80.0,0,Away,0
Jack Ginnivan,10.0,2.0,12.0,5.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,4.0,0.0,2.0,2.0,5.0,10.0,6.0,50.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,277.0,7.0,2.0,0.0,74.0,0,Away,0
Jordan Roughead,9.0,2.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,9.0,9.0,81.8,1.0,0.0,6.0,0.0,0.0,0.0,1.0,142.0,1.0,5.0,0.0,89.0,0,Away,0
Brodie Grundy,3.0,8.0,11.0,1.0,0.0,0.0,3.0,23.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,6.0,6.0,7.0,63.6,0.0,0.0,4.0,0.0,3.0,0.0,2.0,66.0,2.0,2.0,0.0,79.0,0,Away,0
Will H-Elliott,4.0,5.0,9.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,8.0,88.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,123.0,1.0,1.0,0.0,91.0,0,Away,0
Jay Rantall,3.0,5.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,1.0,1.0,1.0,75.0,0,Away,0
Oliver Henry,3.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,66.0,2.0,0.0,1.0,54.0,0,Away,0
Beau McCreery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,Away,0
