Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Daniel Hannebery,17.0,18.0,35.0,3.0,0.0,0.0,3.0,0.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,11.0,25.0,28.0,80.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,511.0,7.0,4.0,0.0,83.0,0,1
Josh P. Kennedy,10.0,23.0,33.0,2.0,1.0,0.0,6.0,0.0,0.0,4.0,8.0,4.0,1.0,0.0,0.0,20.0,13.0,20.0,60.6,1.0,0.0,0.0,0.0,4.0,4.0,6.0,211.0,3.0,4.0,1.0,91.0,0,0
Luke Parker,10.0,12.0,22.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,9.0,4.0,0.0,2.0,2.0,14.0,8.0,14.0,63.6,1.0,0.0,3.0,0.0,3.0,6.0,6.0,274.0,4.0,1.0,0.0,85.0,0,0
Zak Jones,10.0,12.0,22.0,4.0,1.0,1.0,11.0,0.0,1.0,2.0,5.0,0.0,3.0,2.0,0.0,7.0,15.0,17.0,77.3,0.0,0.0,0.0,0.0,1.0,4.0,6.0,273.0,0.0,1.0,0.0,91.0,0,0
Isaac Heeney,14.0,5.0,19.0,1.0,2.0,0.0,7.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,1.0,7.0,12.0,8.0,42.1,0.0,1.0,2.0,0.0,1.0,2.0,4.0,359.0,9.0,2.0,2.0,93.0,0,0
Dane Rampe,12.0,6.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,10.0,0.0,1.0,7.0,8.0,13.0,72.2,0.0,0.0,4.0,0.0,0.0,1.0,0.0,424.0,5.0,8.0,0.0,92.0,0,0
Nic Newman,13.0,5.0,18.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,15.0,12.0,66.7,0.0,0.0,3.0,0.0,0.0,0.0,4.0,523.0,6.0,4.0,0.0,91.0,0,0
Tom Papley,10.0,8.0,18.0,6.0,1.0,2.0,3.0,0.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,12.0,6.0,12.0,66.7,1.0,2.0,0.0,1.0,1.0,3.0,6.0,300.0,4.0,0.0,1.0,94.0,0,0
Lance Franklin,12.0,4.0,16.0,6.0,5.0,1.0,2.0,0.0,1.0,5.0,0.0,3.0,0.0,1.0,1.0,7.0,9.0,13.0,81.2,4.0,2.0,2.0,0.0,0.0,0.0,11.0,368.0,5.0,0.0,1.0,93.0,0,2
George Hewett,6.0,10.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,9.0,9.0,14.0,87.5,0.0,0.0,0.0,0.0,1.0,3.0,4.0,17.0,3.0,3.0,2.0,70.0,0,0
Dean Towers,4.0,11.0,15.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,6.0,9.0,12.0,80.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,133.0,1.0,2.0,1.0,82.0,0,0
Callum Mills,13.0,1.0,14.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,3.0,11.0,9.0,64.3,0.0,0.0,4.0,0.0,0.0,1.0,2.0,348.0,4.0,3.0,0.0,88.0,0,0
Lewis Melican,7.0,6.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,7.0,8.0,9.0,69.2,0.0,0.0,3.0,0.0,1.0,0.0,0.0,173.0,3.0,6.0,0.0,94.0,0,0
Kurt Tippett,7.0,5.0,12.0,4.0,0.0,1.0,4.0,28.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,9.0,3.0,8.0,66.7,2.0,0.0,3.0,0.0,0.0,1.0,6.0,266.0,2.0,2.0,1.0,80.0,0,0
Nick Smith,6.0,6.0,12.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,5.0,9.0,11.0,91.7,0.0,0.0,8.0,0.0,0.0,1.0,0.0,97.0,1.0,8.0,0.0,96.0,0,0
Gary Rohan,6.0,3.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,4.0,6.0,66.7,0.0,0.0,6.0,0.0,0.0,1.0,3.0,293.0,2.0,3.0,1.0,80.0,0,0
Callum Sinclair,6.0,3.0,9.0,2.0,0.0,0.0,2.0,30.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,8.0,2.0,6.0,66.7,1.0,0.0,7.0,0.0,1.0,2.0,5.0,186.0,2.0,1.0,0.0,79.0,0,0
Will Hayward,8.0,1.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,279.0,4.0,0.0,1.0,86.0,0,0
