Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Zachary Merrett,15.0,19.0,34.0,6.0,0.0,0.0,8.0,0.0,1.0,8.0,5.0,3.0,3.0,3.0,2.0,11.0,24.0,29.0,85.3,0.0,0.0,0.0,0.0,3.0,2.0,10.0,493.0,2.0,4.0,0.0,76.0,0,2
Brendon Goddard,18.0,13.0,31.0,11.0,0.0,0.0,6.0,2.0,0.0,5.0,5.0,3.0,4.0,4.0,1.0,16.0,15.0,25.0,80.6,3.0,0.0,5.0,0.0,3.0,2.0,10.0,379.0,6.0,15.0,0.0,87.0,0,0
Darcy Parish,8.0,13.0,21.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,13.0,8.0,19.0,90.5,3.0,0.0,1.0,0.0,2.0,3.0,4.0,225.0,2.0,1.0,2.0,71.0,0,0
Adam Cooney,11.0,8.0,19.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,7.0,12.0,10.0,52.6,0.0,1.0,0.0,2.0,1.0,0.0,4.0,415.0,6.0,1.0,1.0,74.0,0,0
Kyle Langford,11.0,8.0,19.0,7.0,1.0,0.0,3.0,2.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,9.0,11.0,14.0,73.7,2.0,1.0,1.0,0.0,3.0,0.0,9.0,348.0,3.0,5.0,0.0,69.0,0,0
Matthew Leuenberger,13.0,5.0,18.0,2.0,0.0,1.0,3.0,36.0,1.0,5.0,3.0,7.0,0.0,0.0,1.0,8.0,10.0,8.0,44.4,0.0,1.0,2.0,0.0,0.0,3.0,5.0,303.0,7.0,3.0,0.0,81.0,0,0
Martin Gleeson,12.0,5.0,17.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,14.0,13.0,76.5,0.0,0.0,4.0,0.0,0.0,0.0,7.0,414.0,1.0,5.0,0.0,84.0,0,0
James Kelly,8.0,8.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,6.0,9.0,10.0,62.5,1.0,0.0,2.0,0.0,0.0,2.0,1.0,223.0,0.0,6.0,0.0,77.0,0,0
Matthew Dea,13.0,3.0,16.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,3.0,13.0,12.0,75.0,1.0,0.0,7.0,0.0,0.0,0.0,5.0,288.0,4.0,3.0,0.0,87.0,0,0
Aaron Francis,9.0,7.0,16.0,7.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,9.0,7.0,12.0,75.0,4.0,2.0,5.0,0.0,0.0,0.0,5.0,244.0,2.0,7.0,0.0,78.0,0,0
