Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jack Billings,13.0,12.0,25.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,0.0,9.0,15.0,19.0,76.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,184.0,2.0,3.0,0.0,92.0,1,Home,0
Jack Steele,10.0,11.0,21.0,3.0,0.0,0.0,9.0,0.0,0.0,2.0,5.0,1.0,3.0,1.0,0.0,8.0,13.0,13.0,61.9,1.0,0.0,0.0,0.0,1.0,4.0,5.0,204.0,4.0,3.0,1.0,81.0,1,Home,0
Bradley Hill,14.0,5.0,19.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,2.0,16.0,11.0,57.9,0.0,1.0,1.0,0.0,0.0,0.0,5.0,345.0,7.0,1.0,0.0,85.0,1,Home,0
Daniel Hannebery,5.0,13.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,1.0,9.0,9.0,11.0,61.1,0.0,0.0,1.0,0.0,1.0,3.0,3.0,227.0,3.0,2.0,0.0,79.0,1,Home,0
Ben Long,9.0,8.0,17.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0,9.0,9.0,13.0,76.5,0.0,0.0,3.0,0.0,0.0,1.0,1.0,87.0,5.0,8.0,0.0,85.0,1,Home,2
Sebastian Ross,9.0,7.0,16.0,2.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0,2.0,0.0,2.0,5.0,12.0,10.0,62.5,0.0,0.0,0.0,0.0,2.0,1.0,4.0,208.0,4.0,2.0,3.0,87.0,1,Home,0
Jack Lonie,12.0,4.0,16.0,3.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,5.0,10.0,10.0,62.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,244.0,1.0,3.0,0.0,83.0,1,Home,0
Josh Battle,9.0,7.0,16.0,6.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,7.0,9.0,12.0,75.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,225.0,4.0,6.0,0.0,71.0,1,Home,0
Nicholas Coffield,10.0,6.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,9.0,12.0,75.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,221.0,3.0,5.0,0.0,75.0,1,Home,0
Rowan Marshall,8.0,7.0,15.0,4.0,2.0,0.0,2.0,25.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,10.0,5.0,11.0,73.3,2.0,1.0,1.0,0.0,1.0,1.0,5.0,271.0,1.0,3.0,0.0,91.0,1,Home,0
