Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Nathan Fyfe,13.0,24.0,37.0,5.0,0.0,1.0,3.0,3.0,1.0,1.0,11.0,5.0,3.0,2.0,3.0,21.0,16.0,28.0,75.7,0.0,0.0,0.0,1.0,3.0,8.0,9.0,298.0,4.0,6.0,0.0,86.0,1,3
Lachie Neale,23.0,11.0,34.0,7.0,1.0,0.0,8.0,0.0,0.0,4.0,6.0,4.0,4.0,4.0,1.0,11.0,29.0,28.0,82.4,0.0,0.0,0.0,0.0,0.0,6.0,4.0,729.0,8.0,2.0,2.0,82.0,1,1
Michael Barlow,10.0,20.0,30.0,7.0,2.0,1.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,13.0,18.0,18.0,60.0,0.0,2.0,1.0,0.0,1.0,4.0,8.0,179.0,5.0,2.0,2.0,86.0,1,2
Clancee Pearce,15.0,13.0,28.0,9.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,3.0,0.0,3.0,8.0,18.0,19.0,67.9,0.0,0.0,1.0,0.0,0.0,2.0,6.0,398.0,4.0,5.0,2.0,84.0,1,0
David Mundy,14.0,13.0,27.0,8.0,2.0,1.0,3.0,4.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,10.0,17.0,20.0,74.1,0.0,1.0,0.0,0.0,2.0,3.0,8.0,268.0,0.0,5.0,2.0,80.0,1,0
Stephen Hill,12.0,14.0,26.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,9.0,19.0,15.0,57.7,0.0,1.0,3.0,1.0,0.0,2.0,5.0,303.0,4.0,2.0,0.0,84.0,1,0
Danyle Pearce,17.0,8.0,25.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,3.0,3.0,0.0,2.0,8.0,17.0,19.0,76.0,0.0,1.0,1.0,2.0,0.0,2.0,10.0,577.0,5.0,3.0,0.0,84.0,1,0
Michael Johnson,14.0,10.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,19.0,18.0,75.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,283.0,2.0,5.0,0.0,96.0,1,0
Nicholas Suban,15.0,6.0,21.0,2.0,0.0,1.0,5.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,3.0,9.0,13.0,13.0,61.9,0.0,0.0,0.0,0.0,0.0,1.0,8.0,572.0,5.0,4.0,2.0,76.0,1,0
Garrick Ibbotson,12.0,8.0,20.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,7.0,15.0,16.0,80.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,336.0,1.0,7.0,0.0,91.0,1,0
Hayden Ballantyne,12.0,8.0,20.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,8.0,10.0,15.0,75.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,225.0,4.0,2.0,1.0,83.0,1,0
Luke McPharlin,11.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,14.0,12.0,75.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,229.0,3.0,6.0,0.0,88.0,1,0
Michael Walters,10.0,6.0,16.0,4.0,4.0,0.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,3.0,4.0,13.0,13.0,81.2,0.0,0.0,1.0,0.0,0.0,0.0,8.0,281.0,2.0,3.0,1.0,80.0,1,0
Cameron Sutcliffe,5.0,11.0,16.0,6.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,15.0,13.0,81.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,2.0,2.0,0.0,88.0,1,0
Aaron Sandilands,2.0,11.0,13.0,4.0,1.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,7.0,10.0,76.9,3.0,1.0,0.0,0.0,0.0,0.0,5.0,24.0,1.0,3.0,0.0,74.0,1,0
Matthew Taberner,6.0,7.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,8.0,11.0,84.6,2.0,1.0,0.0,0.0,0.0,0.0,7.0,151.0,1.0,1.0,0.0,92.0,1,0
Christopher Mayne,5.0,7.0,12.0,2.0,2.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,6.0,10.0,83.3,0.0,1.0,4.0,0.0,0.0,0.0,5.0,99.0,2.0,1.0,2.0,85.0,1,0
Lee Spurr,6.0,6.0,12.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,8.0,9.0,75.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,123.0,4.0,4.0,0.0,92.0,1,0
Zachary Clarke,4.0,7.0,11.0,4.0,0.0,0.0,2.0,10.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,6.0,9.0,81.8,0.0,0.0,4.0,0.0,0.0,1.0,5.0,127.0,3.0,3.0,0.0,88.0,1,0
