Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Nathan Fyfe,15.0,16.0,31.0,3.0,0.0,6.0,5.0,0.0,0.0,3.0,6.0,4.0,2.0,0.0,2.0,14.0,17.0,20.0,64.5,1.0,2.0,2.0,1.0,3.0,3.0,11.0,449.0,5.0,3.0,0.0,87.0,1,0
David Mundy,14.0,11.0,25.0,5.0,1.0,0.0,2.0,0.0,1.0,9.0,7.0,4.0,0.0,1.0,1.0,11.0,15.0,18.0,72.0,1.0,1.0,2.0,0.0,3.0,4.0,9.0,476.0,7.0,5.0,0.0,84.0,1,2
Adam Cerra,17.0,6.0,23.0,7.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,6.0,17.0,19.0,82.6,0.0,0.0,0.0,0.0,1.0,0.0,8.0,468.0,4.0,3.0,1.0,78.0,1,0
Caleb Serong,12.0,11.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,5.0,2.0,2.0,0.0,8.0,15.0,17.0,73.9,0.0,0.0,0.0,0.0,4.0,3.0,6.0,307.0,6.0,1.0,0.0,73.0,1,0
Ethan Hughes,8.0,12.0,20.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,2.0,8.0,14.0,17.0,85.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,198.0,3.0,5.0,0.0,89.0,1,0
Blake Acres,13.0,5.0,18.0,7.0,1.0,0.0,2.0,0.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,4.0,14.0,14.0,77.8,0.0,1.0,1.0,0.0,0.0,1.0,8.0,352.0,3.0,4.0,1.0,76.0,1,0
Heath Chapman,7.0,11.0,18.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,12.0,15.0,83.3,1.0,1.0,3.0,0.0,0.0,0.0,4.0,260.0,2.0,7.0,0.0,84.0,1,0
Luke Ryan,6.0,11.0,17.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,9.0,8.0,17.0,100.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,237.0,1.0,8.0,0.0,89.0,1,0
Reece Conca,7.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,10.0,12.0,80.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,173.0,3.0,6.0,0.0,76.0,1,0
Andrew Brayshaw,6.0,9.0,15.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,10.0,10.0,66.7,0.0,0.0,0.0,1.0,1.0,0.0,2.0,142.0,3.0,2.0,0.0,81.0,1,0
Matthew Taberner,12.0,2.0,14.0,9.0,2.0,2.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,4.0,1.0,5.0,9.0,9.0,64.3,1.0,3.0,1.0,0.0,0.0,0.0,10.0,316.0,3.0,0.0,0.0,98.0,1,0
James Aish,8.0,6.0,14.0,5.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,3.0,11.0,9.0,64.3,0.0,1.0,2.0,0.0,0.0,2.0,4.0,294.0,4.0,2.0,0.0,72.0,1,0
Sean Darcy,7.0,7.0,14.0,5.0,3.0,2.0,1.0,18.0,0.0,2.0,4.0,3.0,0.0,1.0,2.0,10.0,3.0,12.0,85.7,5.0,5.0,0.0,0.0,2.0,2.0,9.0,147.0,0.0,2.0,1.0,85.0,1,1
Tobe Watson,10.0,4.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,10.0,13.0,92.9,0.0,0.0,5.0,0.0,0.0,2.0,2.0,218.0,2.0,5.0,0.0,84.0,1,0
Michael Walters,10.0,3.0,13.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,5.0,9.0,6.0,46.2,1.0,3.0,1.0,0.0,1.0,0.0,6.0,222.0,4.0,2.0,0.0,85.0,1,0
