Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Jarryd Lyons,21.0,9.0,30.0,2.0,2.0,1.0,2.0,0.0,0.0,4.0,13.0,3.0,3.0,2.0,1.0,23.0,7.0,21.0,70.0,1.0,0.0,0.0,1.0,3.0,10.0,10.0,480.0,2.0,7.0,0.0,78.0,1,Home,3
Lachie Neale,8.0,16.0,24.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,7.0,2.0,1.0,3.0,1.0,16.0,9.0,17.0,70.8,1.0,0.0,0.0,0.0,5.0,2.0,4.0,205.0,3.0,3.0,1.0,90.0,1,Home,0
Dayne Zorko,18.0,4.0,22.0,3.0,0.0,1.0,7.0,0.0,0.0,6.0,4.0,6.0,3.0,6.0,1.0,13.0,12.0,10.0,45.5,0.0,0.0,3.0,0.0,1.0,3.0,5.0,698.0,6.0,4.0,5.0,83.0,1,Home,1
Daniel Rich,15.0,3.0,18.0,5.0,1.0,0.0,4.0,0.0,0.0,6.0,1.0,5.0,3.0,0.0,2.0,6.0,10.0,14.0,77.8,1.0,1.0,1.0,0.0,0.0,1.0,5.0,513.0,5.0,4.0,0.0,89.0,1,Home,0
Luke Hodge,13.0,4.0,17.0,10.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,1.0,3.0,13.0,13.0,76.5,0.0,0.0,4.0,0.0,0.0,1.0,2.0,359.0,4.0,7.0,0.0,85.0,1,Home,0
Hugh McCluggage,10.0,7.0,17.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,10.0,7.0,12.0,70.6,0.0,0.0,1.0,0.0,1.0,2.0,6.0,266.0,1.0,2.0,0.0,80.0,1,Home,0
Lincoln McCarthy,9.0,7.0,16.0,2.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,1.0,5.0,10.0,6.0,37.5,0.0,1.0,2.0,0.0,0.0,0.0,5.0,284.0,6.0,1.0,1.0,82.0,1,Home,0
Jarrod Berry,8.0,7.0,15.0,3.0,0.0,1.0,4.0,0.0,0.0,3.0,4.0,3.0,2.0,1.0,0.0,6.0,9.0,10.0,66.7,0.0,1.0,1.0,0.0,1.0,3.0,4.0,265.0,2.0,0.0,1.0,69.0,1,Home,0
Stefan Martin,7.0,7.0,14.0,1.0,0.0,0.0,3.0,27.0,0.0,4.0,5.0,2.0,1.0,0.0,0.0,8.0,6.0,6.0,42.9,0.0,0.0,4.0,0.0,2.0,3.0,4.0,173.0,3.0,1.0,0.0,83.0,1,Home,0
Marcus Adams,12.0,2.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,7.0,5.0,12.0,85.7,3.0,0.0,1.0,0.0,0.0,0.0,4.0,289.0,2.0,9.0,0.0,86.0,1,Home,0
Alex Witherden,14.0,0.0,14.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,4.0,9.0,12.0,85.7,0.0,0.0,2.0,0.0,0.0,0.0,5.0,366.0,1.0,5.0,0.0,69.0,1,Home,0
Charlie Cameron,11.0,2.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,1.0,6.0,5.0,9.0,69.2,1.0,1.0,0.0,2.0,1.0,2.0,7.0,318.0,2.0,0.0,0.0,86.0,1,Home,0
Mitch Robinson,10.0,2.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,7.0,6.0,8.0,66.7,0.0,0.0,0.0,0.0,0.0,3.0,4.0,321.0,2.0,1.0,1.0,80.0,1,Home,0
Daniel McStay,5.0,7.0,12.0,4.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,6.0,9.0,75.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,156.0,4.0,2.0,2.0,83.0,1,Home,0
