Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Richard Douglas,22.0,9.0,31.0,5.0,0.0,0.0,3.0,0.0,2.0,7.0,9.0,9.0,3.0,0.0,3.0,15.0,17.0,19.0,61.3,0.0,0.0,0.0,0.0,5.0,5.0,10.0,661.0,9.0,3.0,0.0,88.0,1,0
Rory Sloane,14.0,12.0,26.0,6.0,2.0,0.0,5.0,1.0,0.0,4.0,5.0,5.0,1.0,4.0,3.0,13.0,14.0,21.0,80.8,0.0,1.0,5.0,3.0,2.0,3.0,11.0,532.0,6.0,6.0,0.0,88.0,1,0
Patrick Dangerfield,15.0,10.0,25.0,2.0,2.0,0.0,4.0,0.0,2.0,5.0,6.0,4.0,0.0,0.0,2.0,16.0,9.0,15.0,60.0,1.0,1.0,1.0,0.0,5.0,2.0,10.0,539.0,2.0,1.0,0.0,82.0,1,2
Rory Laird,14.0,10.0,24.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,2.0,8.0,17.0,20.0,83.3,0.0,1.0,5.0,0.0,0.0,1.0,5.0,372.0,5.0,5.0,0.0,88.0,1,0
Taylor Walker,21.0,1.0,22.0,15.0,6.0,5.0,0.0,0.0,2.0,7.0,0.0,4.0,0.0,1.0,2.0,6.0,16.0,15.0,68.2,3.0,9.0,1.0,1.0,0.0,0.0,14.0,689.0,6.0,1.0,0.0,97.0,1,3
Brodie Smith,14.0,8.0,22.0,5.0,1.0,0.0,3.0,0.0,1.0,6.0,3.0,3.0,5.0,2.0,0.0,10.0,12.0,18.0,81.8,2.0,0.0,2.0,5.0,1.0,2.0,7.0,571.0,3.0,6.0,0.0,81.0,1,0
Eddie Betts,15.0,6.0,21.0,8.0,4.0,0.0,7.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,1.0,7.0,15.0,15.0,71.4,0.0,3.0,1.0,6.0,2.0,0.0,12.0,382.0,4.0,2.0,3.0,92.0,1,1
Nathan Van Berlo,10.0,7.0,17.0,4.0,0.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,5.0,12.0,13.0,76.5,0.0,0.0,0.0,0.0,0.0,3.0,4.0,305.0,2.0,0.0,0.0,83.0,1,0
Daniel Talia,7.0,10.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,6.0,10.0,15.0,88.2,0.0,0.0,5.0,0.0,0.0,0.0,3.0,199.0,2.0,4.0,0.0,100.0,1,0
Kyle Hartigan,6.0,10.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,10.0,13.0,81.2,0.0,0.0,2.0,0.0,0.0,0.0,4.0,112.0,1.0,8.0,0.0,99.0,1,0
David MacKay,7.0,8.0,15.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,10.0,11.0,73.3,0.0,0.0,0.0,1.0,0.0,2.0,3.0,175.0,1.0,2.0,0.0,81.0,1,0
Cameron E-Yolmen,8.0,7.0,15.0,2.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,2.0,8.0,8.0,12.0,80.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,236.0,2.0,3.0,0.0,66.0,1,0
Kyle Cheney,11.0,3.0,14.0,7.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,6.0,8.0,13.0,92.9,2.0,0.0,3.0,1.0,0.0,0.0,1.0,333.0,2.0,8.0,0.0,99.0,1,0
Matthew Jaensch,12.0,2.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,9.0,11.0,78.6,0.0,0.0,3.0,1.0,0.0,1.0,5.0,304.0,5.0,5.0,0.0,81.0,1,0
Josh Jenkins,7.0,7.0,14.0,7.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,10.0,12.0,85.7,1.0,4.0,2.0,0.0,0.0,1.0,11.0,153.0,1.0,0.0,0.0,81.0,1,0
Sam Jacobs,10.0,3.0,13.0,7.0,0.0,0.0,1.0,26.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,11.0,11.0,84.6,1.0,0.0,5.0,0.0,0.0,0.0,4.0,257.0,1.0,1.0,0.0,84.0,1,0
Ricky Henderson,10.0,2.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,6.0,5.0,7.0,58.3,0.0,0.0,3.0,0.0,0.0,1.0,3.0,406.0,3.0,6.0,0.0,69.0,1,0
Charlie Cameron,11.0,0.0,11.0,5.0,1.0,3.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,9.0,5.0,45.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0,312.0,2.0,0.0,1.0,85.0,1,0
Tom Lynch,8.0,2.0,10.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.0,6.0,60.0,2.0,2.0,2.0,0.0,0.0,0.0,5.0,239.0,4.0,0.0,0.0,89.0,1,0
Jarryd Lyons,6.0,4.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,5.0,5.0,6.0,60.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,175.0,3.0,1.0,1.0,32.0,1,0
Matthew Wright,8.0,1.0,9.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,6.0,6.0,66.7,0.0,0.0,1.0,0.0,0.0,0.0,3.0,182.0,4.0,3.0,1.0,90.0,1,0
Luke Brown,5.0,3.0,8.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,8.0,100.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,114.0,0.0,5.0,0.0,46.0,1,0
Ben Cunnington,11.0,15.0,26.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,0.0,12.0,14.0,16.0,61.5,1.0,1.0,1.0,0.0,2.0,2.0,6.0,343.0,3.0,4.0,0.0,82.0,0,0
Sam Gibson,16.0,7.0,23.0,5.0,1.0,1.0,0.0,0.0,2.0,3.0,5.0,4.0,4.0,0.0,0.0,9.0,12.0,16.0,69.6,0.0,0.0,0.0,0.0,1.0,4.0,6.0,450.0,6.0,5.0,0.0,79.0,0,0
Andrew Swallow,4.0,18.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,4.0,1.0,1.0,2.0,13.0,9.0,17.0,77.3,0.0,0.0,0.0,0.0,3.0,2.0,4.0,116.0,2.0,5.0,1.0,81.0,0,0
Nick Dal Santo,13.0,7.0,20.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,1.0,4.0,15.0,17.0,85.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,549.0,8.0,0.0,0.0,82.0,0,0
Brent Harvey,9.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,7.0,11.0,13.0,72.2,0.0,0.0,1.0,2.0,0.0,0.0,5.0,199.0,4.0,4.0,0.0,95.0,0,0
Lindsay Thomas,10.0,7.0,17.0,4.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,1.0,6.0,12.0,11.0,64.7,1.0,3.0,2.0,0.0,0.0,1.0,5.0,235.0,3.0,0.0,0.0,84.0,0,0
Jack Ziebell,13.0,4.0,17.0,3.0,0.0,1.0,6.0,1.0,0.0,4.0,2.0,3.0,1.0,2.0,2.0,7.0,9.0,10.0,58.8,2.0,0.0,3.0,0.0,2.0,0.0,1.0,441.0,8.0,2.0,1.0,83.0,0,0
Jamie MacMillan,13.0,4.0,17.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,4.0,9.0,13.0,76.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,439.0,3.0,11.0,0.0,86.0,0,0
