Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Heath Shaw,26.0,6.0,32.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,12.0,1.0,0.0,12.0,14.0,24.0,75.0,2.0,0.0,4.0,9.0,0.0,0.0,4.0,761.0,2.0,15.0,0.0,93.0,0,0
Adam Treloar,13.0,16.0,29.0,5.0,0.0,1.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,12.0,15.0,21.0,72.4,0.0,0.0,0.0,4.0,0.0,4.0,5.0,528.0,4.0,5.0,2.0,80.0,0,0
Ryan Griffen,11.0,16.0,27.0,2.0,0.0,0.0,5.0,1.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,12.0,15.0,20.0,74.1,0.0,0.0,0.0,1.0,1.0,5.0,4.0,450.0,8.0,3.0,1.0,87.0,0,0
Stephen Coniglio,9.0,18.0,27.0,1.0,0.0,0.0,4.0,2.0,0.0,2.0,9.0,2.0,3.0,0.0,0.0,17.0,11.0,18.0,66.7,0.0,0.0,0.0,0.0,1.0,7.0,3.0,238.0,3.0,3.0,1.0,88.0,0,0
Callan Ward,8.0,18.0,26.0,4.0,0.0,0.0,5.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,11.0,16.0,20.0,76.9,0.0,0.0,2.0,0.0,1.0,1.0,3.0,292.0,6.0,2.0,2.0,83.0,0,0
Lachie Whitfield,16.0,9.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,1.0,4.0,21.0,16.0,64.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,517.0,6.0,3.0,0.0,84.0,0,0
Zachary Williams,12.0,13.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,6.0,1.0,1.0,6.0,19.0,21.0,84.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,557.0,5.0,3.0,0.0,84.0,0,0
Toby Greene,6.0,16.0,22.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,5.0,19.0,19.0,86.4,0.0,1.0,1.0,0.0,1.0,0.0,2.0,135.0,4.0,1.0,1.0,82.0,0,0
Joshua Kelly,9.0,11.0,20.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,8.0,12.0,11.0,55.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,301.0,6.0,3.0,2.0,84.0,0,0
Rhys Palmer,10.0,6.0,16.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,7.0,9.0,9.0,56.2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,190.0,2.0,1.0,0.0,90.0,0,0
Nathan Wilson,9.0,6.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,9.0,14.0,93.3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,395.0,7.0,5.0,0.0,80.0,0,0
Tomas Bugg,5.0,9.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,11.0,4.0,10.0,71.4,0.0,0.0,1.0,0.0,0.0,2.0,1.0,101.0,1.0,5.0,0.0,85.0,0,0
Caleb Marchbank,5.0,9.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,6.0,8.0,10.0,71.4,1.0,0.0,3.0,0.0,0.0,0.0,2.0,212.0,5.0,7.0,0.0,86.0,0,0
Andrew Phillips,5.0,7.0,12.0,2.0,1.0,0.0,2.0,28.0,0.0,2.0,3.0,3.0,3.0,1.0,1.0,6.0,4.0,9.0,75.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,206.0,1.0,3.0,2.0,79.0,0,0
Joel Patfull,4.0,7.0,11.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,4.0,6.0,7.0,63.6,0.0,0.0,2.0,0.0,0.0,1.0,1.0,97.0,3.0,4.0,0.0,91.0,0,0
Jonathon Patton,9.0,2.0,11.0,5.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,3.0,9.0,6.0,54.5,0.0,2.0,1.0,0.0,0.0,0.0,3.0,256.0,3.0,1.0,1.0,84.0,0,0
