Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jayden Short,20.0,6.0,26.0,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,1.0,0.0,6.0,17.0,22.0,84.6,0.0,0.0,0.0,3.0,0.0,0.0,5.0,542.0,5.0,5.0,0.0,77.0,1,0
Kamdyn Mcintosh,14.0,10.0,24.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,12.0,12.0,16.0,66.7,0.0,0.0,3.0,0.0,0.0,2.0,1.0,540.0,5.0,7.0,0.0,89.0,1,0
Kane Lambert,13.0,9.0,22.0,7.0,0.0,0.0,6.0,0.0,1.0,6.0,2.0,3.0,3.0,1.0,1.0,5.0,15.0,16.0,72.7,0.0,0.0,2.0,0.0,0.0,2.0,4.0,388.0,6.0,3.0,0.0,85.0,1,3
Jack Higgins,8.0,11.0,19.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,5.0,14.0,16.0,84.2,0.0,0.0,1.0,0.0,0.0,2.0,2.0,202.0,5.0,0.0,1.0,87.0,1,0
Josh Caddy,8.0,9.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,12.0,15.0,88.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,268.0,2.0,4.0,0.0,88.0,1,0
Liam Baker,10.0,7.0,17.0,8.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,4.0,13.0,13.0,76.5,0.0,0.0,1.0,2.0,0.0,0.0,1.0,255.0,3.0,4.0,0.0,81.0,1,1
Nick Vlastuin,10.0,6.0,16.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,4.0,10.0,14.0,87.5,1.0,0.0,5.0,2.0,0.0,0.0,1.0,222.0,2.0,10.0,0.0,92.0,1,0
Nathan Broad,14.0,2.0,16.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,5.0,12.0,14.0,87.5,0.0,0.0,2.0,2.0,0.0,0.0,3.0,302.0,2.0,8.0,0.0,94.0,1,0
Jack Graham,12.0,4.0,16.0,4.0,0.0,0.0,6.0,0.0,0.0,7.0,1.0,4.0,1.0,2.0,2.0,4.0,11.0,13.0,81.2,0.0,0.0,1.0,0.0,0.0,1.0,6.0,404.0,4.0,2.0,0.0,76.0,1,0
Dustin Martin,5.0,10.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,7.0,7.0,10.0,66.7,0.0,1.0,1.0,1.0,2.0,1.0,1.0,155.0,2.0,2.0,0.0,87.0,1,0
