Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Stephen Coniglio,15.0,12.0,27.0,5.0,0.0,2.0,6.0,0.0,1.0,2.0,9.0,5.0,0.0,0.0,2.0,12.0,15.0,17.0,63.0,0.0,1.0,0.0,0.0,3.0,6.0,8.0,240.0,3.0,0.0,3.0,82.0,1,1
Joshua Kelly,14.0,13.0,27.0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,11.0,17.0,20.0,74.1,1.0,0.0,1.0,0.0,1.0,5.0,12.0,337.0,1.0,0.0,0.0,84.0,1,0
Dylan Shiel,11.0,15.0,26.0,5.0,0.0,1.0,3.0,0.0,2.0,7.0,9.0,2.0,1.0,0.0,0.0,11.0,14.0,22.0,84.6,0.0,1.0,1.0,2.0,5.0,4.0,13.0,420.0,2.0,2.0,0.0,74.0,1,0
Lachie Whitfield,15.0,9.0,24.0,4.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,5.0,3.0,1.0,1.0,6.0,19.0,16.0,66.7,0.0,0.0,1.0,0.0,1.0,2.0,9.0,364.0,3.0,0.0,1.0,88.0,1,0
Devon Smith,8.0,14.0,22.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,9.0,14.0,17.0,77.3,0.0,0.0,0.0,0.0,1.0,2.0,8.0,260.0,0.0,5.0,0.0,80.0,1,0
Callan Ward,11.0,9.0,20.0,7.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,18.0,16.0,80.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,253.0,1.0,1.0,0.0,88.0,1,0
Tom Scully,5.0,15.0,20.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,9.0,13.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,154.0,4.0,3.0,1.0,94.0,1,0
Zachary Williams,13.0,7.0,20.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,6.0,15.0,16.0,80.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,402.0,4.0,3.0,0.0,87.0,1,0
Matthew De Boer,8.0,11.0,19.0,1.0,1.0,0.0,5.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,10.0,9.0,16.0,84.2,0.0,0.0,0.0,0.0,0.0,1.0,6.0,130.0,0.0,2.0,1.0,78.0,1,0
Nick Haynes,11.0,8.0,19.0,6.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0,13.0,18.0,94.7,1.0,0.0,9.0,0.0,0.0,1.0,6.0,394.0,1.0,7.0,0.0,81.0,1,0
