Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Darcy Parish,18.0,21.0,39.0,4.0,1.0,0.0,4.0,0.0,1.0,7.0,10.0,7.0,0.0,1.0,0.0,18.0,22.0,27.0,69.2,0.0,0.0,1.0,0.0,4.0,6.0,9.0,459.0,10.0,5.0,1.0,84.0,1,Home,3
Nick Hind,24.0,7.0,31.0,8.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0,4.0,3.0,1.0,9.0,23.0,26.0,83.9,2.0,0.0,0.0,0.0,0.0,2.0,2.0,523.0,6.0,6.0,0.0,83.0,1,Home,0
Dyson Heppell,16.0,11.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,20.0,22.0,81.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,369.0,4.0,5.0,0.0,94.0,1,Home,0
Andrew McGrath,15.0,12.0,27.0,3.0,0.0,0.0,8.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,1.0,10.0,18.0,19.0,70.4,0.0,0.0,0.0,0.0,1.0,2.0,6.0,285.0,3.0,3.0,0.0,80.0,1,Home,0
Jordan Ridley,17.0,10.0,27.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,1.0,4.0,19.0,25.0,92.6,1.0,0.0,2.0,0.0,0.0,0.0,3.0,494.0,5.0,7.0,1.0,96.0,1,Home,0
Mason Redman,14.0,10.0,24.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,6.0,12.0,23.0,95.8,1.0,0.0,3.0,1.0,0.0,1.0,4.0,330.0,2.0,4.0,0.0,78.0,1,Home,0
Zachary Merrett,10.0,12.0,22.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,4.0,3.0,2.0,2.0,4.0,17.0,15.0,68.2,0.0,0.0,2.0,0.0,0.0,0.0,8.0,393.0,3.0,4.0,0.0,81.0,1,Home,0
Will Snelling,8.0,10.0,18.0,4.0,0.0,0.0,7.0,0.0,1.0,4.0,2.0,7.0,0.0,2.0,0.0,6.0,11.0,8.0,44.4,0.0,1.0,2.0,0.0,1.0,1.0,2.0,136.0,4.0,0.0,3.0,89.0,1,Home,0
Anthony M-Tipungwuti,10.0,7.0,17.0,4.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0,10.0,6.0,12.0,70.6,0.0,0.0,1.0,2.0,0.0,1.0,6.0,239.0,3.0,2.0,0.0,75.0,1,Home,0
David Zaharakis,6.0,10.0,16.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,6.0,10.0,13.0,81.2,0.0,0.0,0.0,0.0,0.0,3.0,3.0,88.0,1.0,2.0,1.0,84.0,1,Home,0
