Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Dylan Shiel,16.0,13.0,29.0,3.0,0.0,3.0,9.0,0.0,0.0,6.0,5.0,2.0,1.0,3.0,0.0,9.0,18.0,22.0,75.9,0.0,0.0,1.0,1.0,4.0,1.0,7.0,557.0,5.0,5.0,1.0,74.0,1,3
Michael Hurley,18.0,5.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,1.0,6.0,12.0,18.0,78.3,2.0,0.0,3.0,0.0,0.0,0.0,2.0,368.0,5.0,9.0,0.0,93.0,1,0
David Zaharakis,16.0,6.0,22.0,7.0,3.0,0.0,2.0,0.0,1.0,5.0,1.0,4.0,2.0,0.0,0.0,5.0,17.0,16.0,72.7,0.0,0.0,1.0,2.0,1.0,0.0,4.0,432.0,6.0,2.0,0.0,86.0,1,1
Darcy Parish,11.0,11.0,22.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,1.0,9.0,13.0,16.0,72.7,0.0,0.0,1.0,0.0,1.0,5.0,4.0,343.0,4.0,3.0,1.0,78.0,1,0
Conor McKenna,13.0,8.0,21.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,5.0,12.0,17.0,81.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,408.0,2.0,5.0,0.0,87.0,1,0
Andrew McGrath,14.0,7.0,21.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,3.0,5.0,0.0,2.0,2.0,8.0,12.0,13.0,61.9,1.0,0.0,0.0,2.0,1.0,2.0,3.0,369.0,8.0,6.0,0.0,80.0,1,0
Adam Saad,13.0,6.0,19.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,8.0,10.0,16.0,84.2,0.0,0.0,2.0,1.0,0.0,1.0,2.0,421.0,2.0,8.0,0.0,89.0,1,0
Zachary Merrett,9.0,9.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,5.0,13.0,12.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,6.0,409.0,2.0,2.0,0.0,66.0,1,0
Shaun McKernan,12.0,5.0,17.0,7.0,2.0,1.0,2.0,11.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,7.0,11.0,8.0,47.1,1.0,2.0,3.0,0.0,0.0,1.0,4.0,250.0,8.0,2.0,0.0,84.0,1,0
Kyle Langford,11.0,6.0,17.0,2.0,1.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,14.0,12.0,70.6,0.0,1.0,1.0,2.0,1.0,0.0,1.0,379.0,3.0,2.0,1.0,71.0,1,0
