Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Jordan Ridley,22.0,13.0,35.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,9.0,15.0,29.0,82.9,2.0,0.0,6.0,1.0,0.0,0.0,5.0,483.0,5.0,9.0,0.0,90.0,1,2
Zachary Merrett,18.0,16.0,34.0,7.0,0.0,0.0,4.0,0.0,3.0,7.0,4.0,3.0,1.0,1.0,1.0,5.0,28.0,28.0,82.4,0.0,0.0,1.0,0.0,1.0,3.0,7.0,490.0,5.0,2.0,0.0,73.0,1,0
Darcy Parish,17.0,17.0,34.0,9.0,0.0,0.0,2.0,0.0,2.0,4.0,10.0,6.0,2.0,0.0,1.0,12.0,21.0,24.0,70.6,0.0,0.0,2.0,0.0,6.0,4.0,10.0,542.0,6.0,2.0,0.0,79.0,1,3
Devon Smith,12.0,14.0,26.0,8.0,1.0,1.0,5.0,0.0,2.0,5.0,2.0,3.0,0.0,1.0,1.0,8.0,19.0,19.0,73.1,1.0,0.0,4.0,0.0,1.0,1.0,7.0,350.0,3.0,0.0,0.0,86.0,1,0
Nick Hind,19.0,6.0,25.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,6.0,0.0,1.0,3.0,22.0,20.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,400.0,1.0,4.0,0.0,76.0,1,0
Brayden Ham,12.0,13.0,25.0,9.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,4.0,0.0,1.0,2.0,6.0,18.0,18.0,72.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,280.0,2.0,3.0,1.0,86.0,1,0
Will Snelling,9.0,14.0,23.0,6.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,18.0,19.0,82.6,0.0,2.0,0.0,0.0,0.0,0.0,8.0,237.0,4.0,1.0,1.0,85.0,1,0
Andrew McGrath,12.0,11.0,23.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,19.0,21.0,91.3,0.0,0.0,3.0,0.0,1.0,0.0,7.0,204.0,2.0,2.0,1.0,79.0,1,0
Kyle Langford,11.0,11.0,22.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,2.0,7.0,16.0,18.0,81.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,235.0,4.0,3.0,0.0,84.0,1,0
Aaron Francis,12.0,8.0,20.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,18.0,20.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,331.0,2.0,7.0,0.0,88.0,1,0
Matt Guelfi,9.0,9.0,18.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,12.0,16.0,88.9,1.0,0.0,0.0,1.0,0.0,0.0,3.0,253.0,3.0,4.0,0.0,79.0,1,0
Nikolas Cox,8.0,9.0,17.0,4.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0,12.0,15.0,88.2,0.0,0.0,3.0,0.0,0.0,2.0,9.0,238.0,1.0,2.0,1.0,81.0,1,0
Jayden Laverde,8.0,8.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,5.0,9.0,14.0,87.5,0.0,0.0,5.0,0.0,0.0,1.0,2.0,89.0,0.0,4.0,0.0,83.0,1,0
Brandon Z-Thatcher,8.0,7.0,15.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,12.0,14.0,93.3,0.0,0.0,4.0,0.0,0.0,0.0,3.0,225.0,1.0,3.0,0.0,91.0,1,0
Peter Wright,8.0,6.0,14.0,4.0,0.0,1.0,2.0,19.0,0.0,1.0,5.0,3.0,2.0,3.0,1.0,6.0,8.0,10.0,71.4,0.0,0.0,6.0,0.0,5.0,0.0,6.0,168.0,4.0,2.0,0.0,88.0,1,0
Archie Perkins,8.0,6.0,14.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,9.0,64.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,324.0,4.0,2.0,0.0,68.0,1,0
Cale Hooker,9.0,4.0,13.0,6.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,8.0,10.0,76.9,1.0,4.0,1.0,0.0,0.0,1.0,11.0,239.0,2.0,0.0,1.0,90.0,1,1
Tom Cutler,11.0,2.0,13.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,11.0,84.6,0.0,0.0,1.0,0.0,0.0,0.0,3.0,260.0,3.0,0.0,0.0,45.0,1,0
Anthony M-Tipungwuti,9.0,4.0,13.0,5.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,8.0,6.0,11.0,84.6,0.0,3.0,0.0,0.0,0.0,2.0,8.0,208.0,1.0,2.0,1.0,83.0,1,0
Jake Stringer,10.0,2.0,12.0,4.0,4.0,0.0,2.0,0.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,6.0,8.0,10.0,83.3,1.0,3.0,2.0,0.0,3.0,0.0,8.0,341.0,1.0,0.0,0.0,77.0,1,0
Alec Waterman,9.0,3.0,12.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,8.0,4.0,6.0,50.0,1.0,3.0,2.0,0.0,0.0,1.0,9.0,246.0,2.0,1.0,1.0,76.0,1,0
Mason Redman,8.0,2.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,205.0,0.0,3.0,0.0,39.0,1,0
Harrison Jones,6.0,3.0,9.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,6.0,4.0,7.0,77.8,1.0,2.0,1.0,0.0,0.0,0.0,6.0,90.0,3.0,1.0,1.0,76.0,1,0
Jack Steele,18.0,17.0,35.0,5.0,1.0,1.0,4.0,0.0,0.0,7.0,6.0,4.0,4.0,2.0,1.0,14.0,20.0,23.0,65.7,0.0,1.0,4.0,0.0,4.0,2.0,7.0,447.0,6.0,6.0,0.0,83.0,0,0
Sebastian Ross,9.0,9.0,18.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,1.0,6.0,12.0,10.0,55.6,0.0,0.0,0.0,0.0,2.0,1.0,6.0,223.0,2.0,1.0,0.0,89.0,0,0
Zak Jones,12.0,6.0,18.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,4.0,14.0,10.0,55.6,0.0,1.0,0.0,0.0,2.0,0.0,4.0,378.0,7.0,1.0,0.0,62.0,0,0
