Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Oliver Wines,14.0,19.0,33.0,3.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,2.0,1.0,1.0,0.0,16.0,17.0,20.0,60.6,1.0,0.0,1.0,0.0,3.0,2.0,5.0,375.0,7.0,4.0,1.0,87.0,0,0
Karl Amon,22.0,6.0,28.0,8.0,1.0,0.0,5.0,0.0,1.0,8.0,2.0,6.0,3.0,2.0,0.0,5.0,18.0,16.0,57.1,0.0,0.0,1.0,0.0,0.0,2.0,4.0,831.0,10.0,6.0,0.0,87.0,0,0
Travis Boak,10.0,15.0,25.0,4.0,0.0,0.0,6.0,0.0,2.0,4.0,8.0,3.0,0.0,3.0,2.0,14.0,14.0,20.0,80.0,0.0,0.0,1.0,0.0,4.0,4.0,7.0,335.0,7.0,1.0,0.0,80.0,0,0
Willem Drew,11.0,10.0,21.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,4.0,1.0,1.0,1.0,12.0,10.0,13.0,61.9,1.0,0.0,2.0,0.0,1.0,1.0,1.0,321.0,8.0,3.0,1.0,88.0,0,0
Sam P-Pepper,10.0,8.0,18.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,4.0,0.0,2.0,4.0,11.0,9.0,13.0,72.2,1.0,1.0,0.0,0.0,1.0,4.0,2.0,313.0,5.0,0.0,1.0,66.0,0,0
Steven Motlop,7.0,8.0,15.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,5.0,10.0,11.0,73.3,0.0,0.0,1.0,0.0,0.0,0.0,3.0,158.0,3.0,2.0,1.0,85.0,0,0
Scott Lycett,5.0,10.0,15.0,1.0,0.0,0.0,7.0,21.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,10.0,5.0,10.0,66.7,0.0,0.0,5.0,0.0,1.0,3.0,2.0,92.0,2.0,3.0,0.0,81.0,0,0
Jarrod Lienert,12.0,3.0,15.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,2.0,8.0,12.0,80.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,524.0,2.0,3.0,0.0,77.0,0,0
Miles Bergman,9.0,6.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,4.0,11.0,11.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,249.0,2.0,3.0,0.0,82.0,0,0
Trent McKenzie,13.0,1.0,14.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,5.0,11.0,78.6,2.0,0.0,5.0,0.0,0.0,0.0,3.0,364.0,3.0,6.0,0.0,83.0,0,0
Charlie Dixon,9.0,5.0,14.0,6.0,2.0,0.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,11.0,3.0,10.0,71.4,4.0,1.0,1.0,0.0,0.0,1.0,4.0,250.0,4.0,0.0,0.0,100.0,0,0
Ryan Burton,11.0,3.0,14.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,3.0,11.0,10.0,71.4,0.0,0.0,2.0,0.0,0.0,0.0,2.0,297.0,3.0,5.0,0.0,64.0,0,0
Dan Houston,10.0,4.0,14.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,9.0,9.0,64.3,0.0,0.0,0.0,0.0,1.0,0.0,3.0,258.0,1.0,1.0,1.0,84.0,0,0
Darcy B-Jones,5.0,8.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,7.0,10.0,76.9,0.0,0.0,1.0,1.0,0.0,1.0,1.0,172.0,3.0,5.0,0.0,81.0,0,0
Thomas Jonas,10.0,2.0,12.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,6.0,2.0,11.0,91.7,1.0,0.0,10.0,0.0,0.0,0.0,3.0,199.0,1.0,6.0,0.0,98.0,0,0
Tom Clurey,7.0,3.0,10.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,6.0,3.0,7.0,70.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,183.0,1.0,7.0,0.0,80.0,0,0
Aliir Aliir,7.0,3.0,10.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,7.0,3.0,8.0,80.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,193.0,2.0,6.0,0.0,83.0,0,0
Zak Butters,6.0,4.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,7.0,8.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,96.0,2.0,2.0,0.0,50.0,0,0
Sam Mayes,3.0,6.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,6.0,7.0,77.8,1.0,0.0,2.0,0.0,0.0,1.0,2.0,111.0,4.0,0.0,1.0,75.0,0,0
Todd Marshall,6.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,3.0,42.9,1.0,1.0,1.0,0.0,0.0,0.0,2.0,98.0,3.0,0.0,0.0,79.0,0,0
Mitch Georgiades,7.0,0.0,7.0,5.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,5.0,71.4,3.0,3.0,1.0,0.0,0.0,0.0,4.0,184.0,2.0,0.0,2.0,77.0,0,0
Connor Rozee,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,83.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,128.0,1.0,1.0,1.0,93.0,0,0
Martin Frederick,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.0,1.0,0.0,23.0,0,0
Christian Petracca,22.0,11.0,33.0,8.0,3.0,1.0,6.0,0.0,0.0,6.0,7.0,3.0,1.0,1.0,1.0,13.0,20.0,26.0,78.8,0.0,2.0,0.0,0.0,2.0,5.0,10.0,788.0,11.0,2.0,0.0,91.0,1,3
Clayton Oliver,14.0,17.0,31.0,4.0,0.0,1.0,4.0,0.0,0.0,1.0,11.0,4.0,3.0,2.0,3.0,21.0,10.0,24.0,77.4,1.0,1.0,0.0,0.0,5.0,6.0,6.0,337.0,4.0,6.0,1.0,90.0,1,1
Christian Salem,21.0,5.0,26.0,8.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,8.0,3.0,0.0,4.0,20.0,22.0,84.6,0.0,0.0,0.0,0.0,0.0,1.0,4.0,521.0,7.0,5.0,0.0,86.0,1,0
Ed Langdon,16.0,8.0,24.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,7.0,16.0,18.0,75.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,556.0,3.0,5.0,0.0,89.0,1,0
Steven May,19.0,2.0,21.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,4.0,11.0,18.0,85.7,2.0,0.0,6.0,0.0,0.0,0.0,3.0,452.0,1.0,6.0,0.0,100.0,1,0
James Jordon,11.0,10.0,21.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,9.0,13.0,16.0,76.2,0.0,0.0,0.0,0.0,0.0,2.0,3.0,278.0,5.0,5.0,3.0,75.0,1,0
Tom McDonald,12.0,7.0,19.0,8.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,8.0,11.0,13.0,68.4,3.0,3.0,3.0,0.0,0.0,1.0,10.0,416.0,3.0,1.0,3.0,86.0,1,2
Max Gawn,15.0,3.0,18.0,5.0,0.0,2.0,2.0,31.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,8.0,10.0,7.0,38.9,2.0,1.0,5.0,0.0,1.0,3.0,6.0,417.0,3.0,2.0,0.0,87.0,1,0
Jack Viney,8.0,10.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,8.0,9.0,8.0,44.4,0.0,0.0,2.0,0.0,1.0,0.0,2.0,69.0,5.0,3.0,1.0,89.0,1,0
Angus Brayshaw,6.0,10.0,16.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,4.0,0.0,2.0,10.0,6.0,11.0,68.8,1.0,0.0,1.0,0.0,0.0,3.0,3.0,113.0,3.0,3.0,0.0,89.0,1,0
James Harmes,3.0,12.0,15.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,2.0,7.0,9.0,10.0,66.7,0.0,0.0,0.0,0.0,0.0,2.0,2.0,63.0,2.0,2.0,1.0,69.0,1,0
Michael Hibberd,8.0,6.0,14.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,8.0,12.0,85.7,0.0,0.0,2.0,0.0,0.0,0.0,3.0,235.0,1.0,8.0,0.0,97.0,1,0
Charlie Spargo,9.0,4.0,13.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,4.0,9.0,9.0,69.2,0.0,1.0,0.0,0.0,0.0,0.0,6.0,294.0,2.0,1.0,1.0,68.0,1,0
Harrison Petty,10.0,2.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,7.0,11.0,91.7,1.0,0.0,8.0,0.0,0.0,0.0,0.0,78.0,2.0,8.0,0.0,91.0,1,0
Alex N-Bullen,5.0,6.0,11.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,8.0,5.0,8.0,72.7,0.0,0.0,1.0,0.0,0.0,1.0,2.0,193.0,3.0,0.0,2.0,67.0,1,0
Ben Brown,10.0,0.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,6.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,258.0,2.0,0.0,3.0,75.0,1,0
Jake Lever,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,5.0,6.0,9.0,90.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,98.0,2.0,7.0,0.0,100.0,1,0
Jayden Hunt,9.0,0.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,7.0,3.0,7.0,77.8,0.0,0.0,1.0,0.0,0.0,1.0,3.0,301.0,3.0,6.0,0.0,65.0,1,0
Kysaiah Pickett,6.0,3.0,9.0,3.0,3.0,0.0,9.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,4.0,8.0,88.9,1.0,1.0,0.0,0.0,0.0,1.0,5.0,275.0,2.0,0.0,4.0,74.0,1,0
Trent Rivers,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,88.9,0.0,0.0,2.0,0.0,0.0,0.0,1.0,126.0,1.0,4.0,0.0,62.0,1,0
Bayley Fritsch,3.0,5.0,8.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0,6.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,160.0,0.0,1.0,0.0,86.0,1,0
