Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,Brownlow Votes
Andrew Gaff,19.0,17.0,36.0,8.0,0.0,0.0,2.0,0.0,1.0,7.0,6.0,2.0,1.0,0.0,0.0,12.0,24.0,28.0,77.8,0.0,1.0,0.0,0.0,5.0,1.0,10.0,405.0,5.0,6.0,0.0,87.0,1,3
Luke Shuey,18.0,12.0,30.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,5.0,2.0,1.0,3.0,8.0,22.0,22.0,73.3,0.0,0.0,4.0,0.0,0.0,3.0,8.0,488.0,4.0,2.0,0.0,83.0,1,0
Dominic Sheed,11.0,14.0,25.0,7.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,0.0,1.0,11.0,15.0,22.0,88.0,0.0,0.0,1.0,0.0,3.0,4.0,9.0,265.0,2.0,1.0,0.0,77.0,1,0
Lewis Jetta,16.0,7.0,23.0,5.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,2.0,19.0,18.0,78.3,0.0,0.0,0.0,1.0,0.0,0.0,4.0,627.0,6.0,3.0,0.0,86.0,1,0
Elliot Yeo,14.0,9.0,23.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,7.0,8.0,1.0,2.0,3.0,16.0,10.0,13.0,56.5,0.0,0.0,2.0,0.0,3.0,4.0,9.0,496.0,8.0,6.0,0.0,80.0,1,0
Bradley Sheppard,14.0,8.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,20.0,20.0,90.9,0.0,0.0,1.0,0.0,0.0,0.0,1.0,388.0,4.0,3.0,0.0,90.0,1,0
Jake Waterman,12.0,10.0,22.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,15.0,21.0,95.5,0.0,2.0,0.0,0.0,0.0,0.0,7.0,169.0,0.0,2.0,0.0,84.0,1,0
Mark Hutchings,11.0,10.0,21.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,16.0,20.0,95.2,0.0,0.0,2.0,0.0,1.0,0.0,4.0,204.0,1.0,4.0,0.0,87.0,1,0
Liam Duggan,15.0,6.0,21.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.0,0.0,4.0,15.0,16.0,76.2,1.0,0.0,4.0,1.0,0.0,0.0,4.0,493.0,3.0,7.0,0.0,87.0,1,0
Jamie Cripps,13.0,6.0,19.0,5.0,2.0,0.0,4.0,0.0,3.0,6.0,1.0,2.0,2.0,0.0,0.0,8.0,12.0,16.0,84.2,0.0,0.0,2.0,1.0,0.0,1.0,7.0,433.0,4.0,3.0,0.0,83.0,1,0
Shannon Hurn,14.0,4.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,13.0,17.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,321.0,3.0,5.0,0.0,57.0,1,0
Jack Redden,9.0,9.0,18.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,15.0,13.0,72.2,0.0,0.0,1.0,0.0,1.0,0.0,4.0,142.0,3.0,1.0,0.0,84.0,1,0
Jeremy McGovern,11.0,5.0,16.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,5.0,10.0,13.0,81.2,2.0,0.0,3.0,0.0,0.0,0.0,2.0,219.0,3.0,8.0,0.0,80.0,1,0
Willie Rioli,9.0,7.0,16.0,6.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,14.0,14.0,87.5,0.0,2.0,0.0,0.0,2.0,0.0,9.0,187.0,1.0,0.0,0.0,77.0,1,0
Jack Darling,11.0,4.0,15.0,6.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,5.0,10.0,66.7,4.0,6.0,2.0,0.0,0.0,1.0,10.0,234.0,2.0,0.0,1.0,91.0,1,2
Oscar Allen,10.0,3.0,13.0,5.0,1.0,1.0,2.0,7.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,6.0,7.0,7.0,53.8,0.0,1.0,1.0,0.0,0.0,1.0,8.0,283.0,2.0,2.0,0.0,77.0,1,0
Liam Ryan,8.0,4.0,12.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,6.0,6.0,9.0,75.0,1.0,2.0,0.0,1.0,0.0,1.0,9.0,187.0,1.0,1.0,0.0,82.0,1,0
Nathan Vardy,3.0,8.0,11.0,3.0,0.0,0.0,3.0,28.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,5.0,11.0,100.0,1.0,0.0,3.0,0.0,3.0,1.0,6.0,31.0,0.0,1.0,0.0,80.0,1,0
Tom Cole,7.0,3.0,10.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,7.0,9.0,90.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,131.0,1.0,2.0,0.0,87.0,1,0
Jack Petruccelle,8.0,2.0,10.0,4.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,8.0,9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,235.0,2.0,0.0,1.0,80.0,1,0
Joshua Kennedy,7.0,2.0,9.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,66.7,1.0,3.0,0.0,0.0,0.0,0.0,8.0,224.0,1.0,0.0,0.0,75.0,1,0
Will Schofield,8.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,7.0,9.0,100.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,196.0,1.0,4.0,0.0,88.0,1,0
Caleb Daniel,20.0,14.0,34.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,8.0,2.0,2.0,12.0,17.0,32.0,94.1,0.0,0.0,3.0,2.0,0.0,4.0,9.0,501.0,4.0,8.0,0.0,88.0,0,1
Josh Dunkley,15.0,18.0,33.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,15.0,18.0,26.0,78.8,0.0,1.0,1.0,0.0,4.0,2.0,5.0,322.0,3.0,4.0,0.0,82.0,0,0
Jason Johannisen,19.0,13.0,32.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,5.0,26.0,29.0,90.6,0.0,0.0,3.0,1.0,0.0,1.0,7.0,576.0,1.0,6.0,0.0,85.0,0,0
Lachlan Hunter,11.0,17.0,28.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,3.0,3.0,25.0,24.0,85.7,0.0,0.0,0.0,1.0,0.0,0.0,4.0,293.0,2.0,3.0,0.0,89.0,0,0
Thomas Liberatore,10.0,17.0,27.0,7.0,1.0,1.0,2.0,0.0,0.0,4.0,5.0,3.0,0.0,0.0,1.0,9.0,17.0,20.0,74.1,0.0,0.0,1.0,0.0,3.0,2.0,6.0,281.0,6.0,0.0,1.0,80.0,0,0
Marcus Bontempelli,11.0,16.0,27.0,3.0,1.0,3.0,4.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,1.0,8.0,18.0,15.0,55.6,0.0,0.0,2.0,0.0,2.0,0.0,7.0,328.0,3.0,3.0,1.0,87.0,0,0
Jackson Macrae,11.0,15.0,26.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0,1.0,3.0,1.0,9.0,17.0,22.0,84.6,0.0,0.0,1.0,0.0,1.0,2.0,6.0,258.0,2.0,2.0,0.0,82.0,0,0
Patrick Lipinski,8.0,15.0,23.0,7.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,5.0,19.0,19.0,82.6,0.0,0.0,1.0,0.0,2.0,0.0,5.0,194.0,3.0,1.0,0.0,80.0,0,0
Matthew Suckling,15.0,7.0,22.0,7.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,3.0,0.0,0.0,2.0,19.0,16.0,72.7,0.0,0.0,0.0,0.0,0.0,2.0,4.0,480.0,6.0,0.0,0.0,81.0,0,0
Sam Lloyd,15.0,6.0,21.0,8.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,5.0,2.0,1.0,2.0,4.0,17.0,12.0,57.1,1.0,2.0,0.0,1.0,0.0,0.0,5.0,456.0,9.0,1.0,0.0,78.0,0,0
Bailey Dale,9.0,12.0,21.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,7.0,15.0,15.0,71.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,252.0,3.0,2.0,0.0,82.0,0,0
Toby McLean,8.0,8.0,16.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,5.0,2.0,0.0,3.0,0.0,8.0,10.0,15.0,93.8,0.0,2.0,3.0,0.0,2.0,3.0,3.0,207.0,2.0,2.0,0.0,76.0,0,0
Bailey Smith,8.0,8.0,16.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,13.0,13.0,81.2,0.0,0.0,0.0,0.0,0.0,1.0,5.0,115.0,3.0,1.0,0.0,70.0,0,0
Bailey Williams,13.0,2.0,15.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,12.0,12.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,186.0,0.0,6.0,0.0,81.0,0,0
Easton Wood,10.0,4.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,5.0,7.0,12.0,85.7,1.0,0.0,4.0,0.0,0.0,0.0,3.0,274.0,3.0,8.0,0.0,88.0,0,0
Zaine Cordy,8.0,6.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,10.0,13.0,92.9,0.0,0.0,8.0,0.0,0.0,0.0,4.0,209.0,1.0,4.0,0.0,98.0,0,0
Timothy English,5.0,5.0,10.0,5.0,0.0,0.0,4.0,27.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,8.0,9.0,90.0,0.0,1.0,5.0,0.0,0.0,1.0,4.0,169.0,2.0,0.0,0.0,88.0,0,0
Lachie Young,9.0,1.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,9.0,90.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,244.0,1.0,2.0,0.0,76.0,0,0
Billy Gowers,6.0,3.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,6.0,8.0,88.9,1.0,2.0,0.0,0.0,0.0,0.0,6.0,160.0,2.0,1.0,0.0,66.0,0,0
Ryan Gardner,3.0,6.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,5.0,7.0,77.8,0.0,1.0,3.0,0.0,1.0,0.0,3.0,63.0,2.0,1.0,1.0,76.0,0,0
Jackson Trengove,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,85.7,0.0,0.0,5.0,0.0,0.0,0.0,1.0,66.0,0.0,2.0,0.0,86.0,0,0
Aaron Naughton,5.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,4.0,57.1,0.0,2.0,0.0,0.0,0.0,0.0,2.0,161.0,3.0,0.0,0.0,81.0,0,0
