Player,Kicks,Handballs,Disposals,Marks,Goals,Behinds,Tackles,Hitouts,Goal Assists,Inside 50s,Clearances,Clangers,Rebound 50s,Frees For,Frees Agains,Contested Possessions,Uncontested Possessions,Effective Disposals,Disposal Efficiency %,Contested Marks,Marks Inside 50,One Percenters,Bounces,Centre Clearances,Stoppage Clearances,Score Involvements,Metres Gained,Turnovers,Intercepts,Tackles Inside 50,Time On Ground %,Winloss,HomeAway,Brownlow Votes
Luke Parker,14.0,19.0,33.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0,6.0,5.0,0.0,2.0,3.0,12.0,19.0,24.0,72.7,0.0,0.0,0.0,0.0,3.0,3.0,5.0,369.0,5.0,4.0,0.0,82.0,1,Home,3
Josh P. Kennedy,11.0,13.0,24.0,1.0,0.0,2.0,10.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,14.0,11.0,12.0,50.0,1.0,0.0,1.0,0.0,0.0,2.0,7.0,205.0,7.0,6.0,1.0,78.0,1,Home,1
Jake Lloyd,16.0,7.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,9.0,0.0,0.0,3.0,13.0,20.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,551.0,4.0,4.0,0.0,85.0,1,Home,0
George Hewett,5.0,14.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,2.0,11.0,8.0,14.0,73.7,0.0,0.0,0.0,0.0,0.0,5.0,2.0,78.0,3.0,0.0,0.0,81.0,1,Home,0
Zak Jones,11.0,7.0,18.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,7.0,11.0,11.0,61.1,0.0,0.0,0.0,0.0,0.0,1.0,4.0,386.0,3.0,3.0,0.0,81.0,1,Home,0
Callum Mills,9.0,9.0,18.0,6.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,14.0,14.0,77.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,4.0,6.0,0.0,85.0,1,Home,0
Colin O'Riordan,9.0,8.0,17.0,4.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,3.0,6.0,13.0,11.0,64.7,0.0,0.0,5.0,0.0,0.0,1.0,5.0,409.0,2.0,6.0,0.0,89.0,1,Home,0
Oliver Florent,11.0,6.0,17.0,3.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,1.0,9.0,7.0,12.0,70.6,0.0,0.0,0.0,0.0,0.0,2.0,4.0,332.0,6.0,6.0,1.0,80.0,1,Home,0
Nick Blakey,12.0,5.0,17.0,2.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,6.0,9.0,10.0,58.8,0.0,1.0,0.0,0.0,0.0,1.0,6.0,355.0,5.0,4.0,1.0,82.0,1,Home,0
Jackson Thurlow,13.0,3.0,16.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,5.0,0.0,1.0,4.0,12.0,11.0,68.8,0.0,0.0,6.0,0.0,0.0,0.0,3.0,431.0,2.0,4.0,1.0,74.0,1,Home,0
